,,,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,- V EUR,,,,,,- V EUR
6.,3 ,OBČINA BLED,"12,677,216.39 ","3,776,736.23 ","688,176.14 ","562,132.45 ","10,445.24 ","50,820.53 ","24,232.30 ","24,478.61 ",0.00 ,"16,067.01 ","117,233.80 ","54,536.49 ","44,021.63 ",460.48 ,620.25 ,"17,594.95 ","2,896,773.61 ","304,167.72 ","22,911.35 ","140,737.13 ","162,767.02 ","11,458.10 ","1,855,307.36 ","53,709.66 ","105,829.99 ","239,885.28 ","3,289.14 ","3,289.14 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"71,263.54 ",0.00 ,"70,000.00 ",0.00 ,"1,263.54 ",0.00 ,"2,783,482.59 ","212,315.01 ","197,315.01 ",0.00 ,"15,000.00 ","1,228,003.37 ",0.00 ,"43,949.28 ","9,654.20 ",0.00 ,0.00 ,"1,174,399.89 ","396,875.79 ","396,875.79 ","946,288.42 ",495.27 ,"44,914.05 ",234.36 ,"884,321.74 ","16,323.00 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"5,977,454.88 ","5,977,454.88 ","145,429.02 ","2,231.40 ","271,693.29 ","46,889.42 ","2,811,777.12 ","2,054,101.82 ","100,801.70 ",932.80 ,"543,598.31 ","139,542.69 ","124,542.69 ","124,542.69 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"15,000.00 ",0.00 ,0.00 ,0.00 ,"15,000.00 ","-631,840.52 ","-632,187.10 ","2,752,217.71 "
7.,150 ,OBČINA BLOKE,"2,301,932.30 ","602,361.61 ","125,508.46 ","116,333.59 ","1,814.67 ","5,142.74 ",0.00 ,"2,217.46 ",0.00 ,0.00 ,"19,674.62 ","10,491.75 ","8,405.41 ",70.86 ,118.52 ,588.08 ,"452,009.65 ","52,270.72 ",0.00 ,"61,145.71 ","1,614.03 ","5,681.44 ","152,967.61 ","2,280.00 ",0.00 ,"176,050.14 ",163.49 ,0.00 ,0.00 ,0.00 ,163.49 ,0.00 ,0.00 ,"5,005.39 ",0.00 ,"5,005.39 ",0.00 ,0.00 ,0.00 ,"568,826.37 ","30,481.25 ","30,481.25 ",0.00 ,0.00 ,"339,701.96 ",0.00 ,"2,979.69 ",0.00 ,119.68 ,0.00 ,"336,602.59 ","49,588.95 ","49,588.95 ","149,054.21 ","14,604.37 ","9,852.16 ",0.00 ,"124,597.68 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"1,072,723.29 ","1,072,723.29 ",0.00 ,0.00 ,"18,619.62 ",988.20 ,"1,032,404.56 ","13,329.91 ",0.00 ,0.00 ,"7,381.00 ","58,021.03 ","54,245.77 ","54,245.77 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"3,775.26 ",0.00 ,0.00 ,0.00 ,"3,775.26 ","200,771.42 ","197,853.87 ","411,384.97 "
8.,4 ,OBČINA BOHINJ,"9,382,906.76 ","2,764,182.34 ","869,724.76 ","759,747.51 ","26,034.83 ","71,324.78 ","1,869.00 ","9,304.86 ",0.00 ,"1,443.78 ","129,839.14 ","68,863.98 ","55,098.80 ",590.26 ,774.72 ,"4,511.38 ","1,718,251.52 ","169,392.56 ","375,839.46 ","408,352.30 ","204,820.57 ","7,709.79 ","291,424.72 ","47,886.54 ","76,179.57 ","136,646.01 ","14,232.95 ","14,232.95 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"32,133.97 ",0.00 ,"21,006.74 ",0.00 ,"11,127.23 ",0.00 ,"2,077,126.13 ","97,056.20 ",0.00 ,0.00 ,"97,056.20 ","871,945.64 ",0.00 ,"20,380.62 ","8,804.87 ",0.00 ,"17,354.53 ","825,405.62 ","184,864.65 ","184,864.65 ","923,259.64 ","127,828.75 ","24,220.28 ",0.00 ,"771,210.61 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"4,443,430.32 ","4,443,430.32 ",0.00 ,"32,000.00 ","31,460.03 ","42,771.98 ","2,567,476.23 ","1,601,855.22 ","6,720.00 ",0.00 ,"161,146.86 ","98,167.97 ","70,959.52 ","70,959.52 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"27,208.45 ",0.00 ,0.00 ,0.00 ,"27,208.45 ","-664,789.52 ","-654,426.40 ","1,555,603.29 "
9.,5 ,OBČINA BOROVNICA,"6,262,553.00 ","882,413.49 ","143,901.74 ","112,180.54 ","2,022.27 ","8,477.57 ","12,676.50 ","2,076.90 ",0.00 ,"6,467.96 ","25,208.06 ","11,702.61 ","12,651.99 ",96.49 ,164.79 ,592.18 ,"688,331.34 ","30,769.15 ","36,241.85 ","103,630.06 ",0.00 ,"1,006.11 ","396,632.77 ","19,273.06 ","10,632.27 ","90,146.07 ","16,775.24 ","16,775.24 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"8,197.11 ",0.00 ,"5,000.00 ","3,197.11 ",0.00 ,0.00 ,"1,330,984.15 ","9,425.84 ",0.00 ,0.00 ,"9,425.84 ","887,736.81 ",0.00 ,"22,000.00 ","5,368.40 ",0.00 ,0.00 ,"860,368.41 ","110,126.79 ","110,126.79 ","323,694.71 ","28,393.55 ","28,342.28 ",0.00 ,"250,302.53 ","15,312.30 ","1,344.05 ",0.00 ,0.00 ,0.00 ,0.00 ,"3,974,934.39 ","3,974,934.39 ",0.00 ,0.00 ,"33,491.78 ",0.00 ,"3,752,590.79 ","15,878.17 ","13,989.22 ","1,417.27 ","157,567.16 ","74,220.97 ","31,220.97 ","7,573.27 ","23,647.70 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"43,000.00 ",0.00 ,0.00 ,0.00 ,"43,000.00 ","-954,385.68 ","-937,678.25 ","276,851.90 "
10.,6 ,OBČINA BOVEC,"5,824,671.59 ","1,673,965.35 ","484,386.20 ","440,139.02 ","12,006.33 ","28,940.91 ","1,992.20 ",0.00 ,0.00 ,"1,307.74 ","70,834.57 ","36,524.64 ","31,504.69 ",340.46 ,444.71 ,"2,020.07 ","1,095,718.31 ","179,582.20 ","22,400.73 ","189,397.62 ","17,084.27 ","12,212.16 ","403,458.91 ","44,934.85 ",0.00 ,"226,647.57 ","17,700.26 ","16,730.72 ",0.00 ,969.54 ,0.00 ,0.00 ,0.00 ,"5,326.01 ",0.00 ,"5,326.01 ",0.00 ,0.00 ,0.00 ,"1,546,148.24 ","75,889.02 ","49,017.01 ",0.00 ,"26,872.01 ","575,740.87 ",0.00 ,"6,100.00 ",193.38 ,286.15 ,0.00 ,"569,161.34 ","157,579.33 ","157,579.33 ","736,939.02 ",0.00 ,"9,611.40 ","2,000.00 ","700,737.31 ","24,590.31 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"2,464,786.17 ","2,464,786.17 ",0.00 ,"18,510.18 ","186,010.57 ","10,438.06 ","1,527,372.73 ","581,151.58 ","22,758.87 ","18,192.52 ","100,351.66 ","139,771.83 ","28,205.88 ","28,205.88 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"111,565.95 ",0.00 ,0.00 ,0.00 ,"111,565.95 ","-394,410.48 ","-377,422.77 ","978,608.60 "
11.,151 ,OBČINA BRASLOVČE,"4,919,340.49 ","1,288,851.16 ","279,980.37 ","256,689.10 ","6,397.20 ","16,316.56 ",0.00 ,0.00 ,0.00 ,577.51 ,"42,850.78 ","22,801.74 ","18,262.28 ",183.36 ,257.49 ,"1,345.91 ","889,502.14 ","151,621.07 ","23,602.68 ","92,072.44 ","10,662.59 ","7,647.27 ","334,527.99 ","88,728.93 ",0.00 ,"180,639.17 ","15,008.23 ","15,008.23 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"61,509.64 ",0.00 ,"61,509.64 ",0.00 ,0.00 ,0.00 ,"1,424,635.65 ","14,453.94 ","14,453.94 ",0.00 ,0.00 ,"989,723.14 ",0.00 ,"2,268.00 ",0.00 ,426.16 ,0.00 ,"987,028.98 ","151,402.70 ","151,402.70 ","269,055.87 ","4,486.98 ","33,414.70 ",0.00 ,"228,705.09 ","2,449.10 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"2,111,964.69 ","2,111,964.69 ","180,551.66 ",0.00 ,"6,807.89 ","2,487.91 ","1,462,073.55 ","247,124.15 ",0.00 ,"1,652.69 ","211,266.84 ","93,888.99 ","57,372.02 ","46,935.89 ","10,436.13 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"36,516.97 ","17,013.87 ",0.00 ,0.00 ,"19,503.10 ","-644,760.41 ","-629,853.75 ","853,790.21 "
12.,7 ,OBČINA BRDA,"6,004,477.28 ","1,818,437.53 ","275,557.29 ","229,539.50 ","7,261.64 ","18,279.82 ","9,653.58 ",0.00 ,0.00 ,"10,822.75 ","39,714.45 ","20,578.37 ","17,517.94 ",177.17 ,247.50 ,"1,193.47 ","1,457,499.08 ","232,876.28 ","292,764.22 ","191,189.30 ","23,290.59 ","9,570.38 ","350,015.50 ","61,080.61 ","85,859.23 ","210,852.97 ","40,666.71 ","40,666.71 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"5,000.00 ",0.00 ,"5,000.00 ",0.00 ,0.00 ,0.00 ,"2,080,304.88 ",0.00 ,0.00 ,0.00 ,0.00 ,"1,275,889.11 ",0.00 ,"17,359.16 ","6,180.98 ",0.00 ,"2,076.00 ","1,250,272.97 ","140,736.23 ","140,736.23 ","663,679.54 ","27,043.70 ","16,076.24 ",0.00 ,"620,559.60 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"1,989,283.93 ","1,989,283.93 ",0.00 ,"1,575.84 ","47,904.33 ",0.00 ,"799,095.53 ","1,018,440.43 ","22,428.31 ",0.00 ,"99,839.49 ","116,450.94 ","50,057.10 ","50,057.10 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"66,393.84 ",0.00 ,0.00 ,0.00 ,"66,393.84 ","299,297.48 ","339,775.14 ","658,309.78 "
13.,8 ,OBČINA BREZOVICA,"17,467,949.46 ","1,744,221.07 ","351,303.46 ","281,316.90 ","5,943.60 ","21,869.72 ","26,277.54 ","15,318.19 ",0.00 ,577.51 ,"61,828.49 ","29,719.70 ","23,808.96 ",229.26 ,335.77 ,"7,734.80 ","1,210,835.82 ","343,521.25 ","24,739.10 ","227,584.52 ",208.55 ,"11,917.54 ","288,839.54 ","38,188.63 ","9,377.09 ","266,459.60 ","63,417.30 ","63,417.30 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"56,836.00 ",0.00 ,"41,196.00 ",0.00 ,"15,640.00 ",0.00 ,"3,467,685.76 ","229,557.14 ","229,557.14 ",0.00 ,0.00 ,"2,108,269.88 ",0.00 ,"23,760.00 ","2,550.00 ",0.00 ,0.00 ,"2,081,959.88 ","238,233.66 ","238,233.66 ","891,625.08 ",0.00 ,"31,527.16 ",0.00 ,"674,579.52 ","185,518.40 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"12,156,584.58 ","12,156,584.58 ",0.00 ,0.00 ,"171,330.78 ","1,798.49 ","9,426,038.91 ","1,753,185.03 ","103,806.00 ","10,546.90 ","689,878.47 ","99,458.05 ","85,000.00 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"85,000.00 ",0.00 ,"14,458.05 ",0.00 ,0.00 ,0.00 ,"14,458.05 ","-1,243,874.76 ","-1,180,939.84 ","3,538,924.45 "
14.,9 ,OBČINA BREŽICE,"26,541,911.06 ","6,155,583.90 ","1,141,927.37 ","1,030,671.93 ","19,628.29 ","79,579.59 ","2,273.20 ","8,301.71 ",0.00 ,"1,472.65 ","171,227.28 ","91,118.06 ","72,997.46 ",617.84 ,"1,029.49 ","5,464.43 ","4,515,907.76 ","869,618.06 ","78,785.19 ","433,529.20 ","9,789.41 ","4,769.15 ","2,802,055.11 ","29,318.36 ","9,770.35 ","278,272.93 ","116,521.49 ","116,521.49 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"210,000.00 ",0.00 ,"210,000.00 ",0.00 ,0.00 ,0.00 ,"9,278,231.28 ","751,476.42 ","422,675.37 ",0.00 ,"328,801.05 ","4,627,318.21 ",0.00 ,"40,000.00 ","33,755.88 ",0.00 ,0.00 ,"4,553,562.33 ","845,747.90 ","845,747.90 ","3,053,688.75 ","63,166.79 ","201,442.96 ",35.28 ,"2,776,111.78 ","12,931.94 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"11,046,585.84 ","11,046,585.84 ","16,598.59 ","32,254.61 ","378,382.43 ","28,942.78 ","7,934,558.48 ","2,029,182.97 ","135,579.33 ","11,678.88 ","479,407.77 ","61,510.04 ","57,822.19 ","54,695.00 ","3,127.19 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"3,687.85 ",0.00 ,0.00 ,0.00 ,"3,687.85 ","-1,493,835.65 ","-1,401,068.55 ","5,418,532.56 "
15.,152 ,OBČINA CANKOVA,"3,025,204.49 ","661,618.17 ","246,294.87 ","218,838.91 ","8,762.84 ","18,693.12 ",0.00 ,0.00 ,0.00 ,0.00 ,"40,146.50 ","22,685.84 ","16,313.04 ",137.88 ,230.49 ,779.25 ,"358,534.30 ","75,487.07 ","4,547.92 ","138,442.44 ","9,622.41 ",900.47 ,"70,616.62 ",796.49 ,0.00 ,"58,120.88 ","16,642.50 ","16,642.50 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"697,165.00 ","51,583.31 ",0.00 ,0.00 ,"51,583.31 ","434,800.76 ","18,819.18 ","2,127.78 ","9,631.92 ",0.00 ,0.00 ,"404,221.88 ","69,817.88 ","69,817.88 ","140,963.05 ","6,960.95 ","37,536.76 ",0.00 ,"94,145.60 ",0.00 ,"2,319.74 ",0.00 ,0.00 ,0.00 ,0.00 ,"1,652,981.97 ","1,652,981.97 ",0.00 ,"7,500.00 ","10,470.21 ",0.00 ,"1,578,289.02 ",0.00 ,"27,111.16 ",0.00 ,"29,611.58 ","13,439.35 ","10,082.21 ","10,082.21 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"3,357.14 ","3,357.14 ",0.00 ,0.00 ,0.00 ,"-309,922.72 ","-293,289.01 ","52,295.02 "
16.,11 ,MESTNA OBČINA CELJE,"50,149,330.98 ","11,158,818.14 ","2,775,343.89 ","2,428,491.10 ","56,487.52 ","200,439.66 ","64,848.72 ",376.21 ,0.00 ,"24,700.68 ","418,735.08 ","221,571.55 ","178,634.38 ","1,809.56 ","2,526.26 ","14,193.33 ","7,371,669.55 ","379,736.29 ","206,387.40 ","1,643,545.44 ","53,127.66 ","8,516.32 ","2,465,385.57 ","394,367.80 ",0.00 ,"2,220,603.07 ","543,069.62 ","542,517.61 ",0.00 ,552.01 ,0.00 ,0.00 ,0.00 ,"50,000.00 ",0.00 ,"50,000.00 ",0.00 ,0.00 ,0.00 ,"22,074,241.49 ","1,758,892.24 ","1,490,647.55 ",0.00 ,"268,244.69 ","9,788,577.29 ",0.00 ,"53,180.00 ","252,228.68 ",0.00 ,"8,685.59 ","9,474,483.02 ","406,197.36 ","406,197.36 ","10,080,574.60 ",0.00 ,"762,912.42 ","265,000.00 ","6,945,109.54 ","2,107,552.64 ",0.00 ,"40,000.00 ",0.00 ,0.00 ,"40,000.00 ","10,177,540.76 ","10,177,540.76 ","313,351.79 ","9,459.99 ","98,761.09 ","6,529.45 ","7,833,071.52 ","1,498,538.66 ","188,054.86 ","23,153.13 ","206,620.27 ","6,738,730.59 ","6,381,330.95 ",0.00 ,"5,786,466.85 ",0.00 ,0.00 ,0.00 ,"594,864.10 ",0.00 ,"357,399.64 ",0.00 ,0.00 ,0.00 ,"357,399.64 ","-2,915,952.83 ","-2,389,193.67 ","9,740,574.19 "
17.,12 ,OBČINA CERKLJE NA GORENJSKEM,"3,970,695.14 ","1,250,100.01 ","220,865.71 ","185,200.58 ","5,787.93 ","20,197.63 ","3,193.46 ","6,486.11 ",0.00 ,0.00 ,"32,742.89 ","17,346.37 ","13,942.60 ",117.58 ,195.87 ,"1,140.47 ","977,112.66 ","223,328.47 ","7,840.18 ","111,529.97 ","9,576.63 ","2,037.33 ","491,324.48 ","4,117.26 ","3,033.05 ","124,325.29 ","1,079.85 ","1,079.85 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"18,298.90 ",0.00 ,"18,298.90 ",0.00 ,0.00 ,0.00 ,"1,851,798.45 ","110,874.22 ","92,314.78 ",0.00 ,"18,559.44 ","1,238,546.91 ",0.00 ,"14,260.00 ","4,000.00 ",0.00 ,0.00 ,"1,220,286.91 ","220,083.00 ","220,083.00 ","282,294.32 ","17,817.93 ","26,448.44 ",0.00 ,"236,776.94 ","1,251.01 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"766,480.68 ","766,480.68 ",0.00 ,0.00 ,"29,811.91 ","12,924.58 ","295,033.54 ","302,389.58 ","1,723.89 ","8,033.70 ","116,563.48 ","102,316.00 ","99,000.00 ","99,000.00 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"3,316.00 ",0.00 ,0.00 ,0.00 ,"3,316.00 ","2,010,096.04 ","1,961,843.01 ","2,532,752.72 "
18.,13 ,OBČINA CERKNICA,"17,837,759.71 ","2,611,925.84 ","460,865.16 ","395,564.40 ","7,101.94 ","21,898.61 ","20,072.25 ","8,817.16 ",0.00 ,"7,410.80 ","77,121.56 ","36,895.66 ","30,133.90 ",269.42 ,425.13 ,"9,397.45 ","1,938,824.81 ","194,984.90 ","76,687.81 ","99,443.68 ","14,040.92 ","3,735.09 ","1,317,142.82 ","7,271.14 ",566.00 ,"224,952.45 ","130,114.31 ","130,114.31 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"5,000.00 ",0.00 ,"5,000.00 ",0.00 ,0.00 ,0.00 ,"3,824,198.66 ","27,919.12 ","5,534.13 ",0.00 ,"22,384.99 ","1,375,073.29 ",0.00 ,"18,750.00 ","9,733.61 ","1,328.88 ",0.00 ,"1,345,260.80 ","468,852.37 ","468,852.37 ","1,952,353.88 ","103,730.24 ","54,180.05 ","5,442.41 ","1,570,144.76 ","218,856.42 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"11,233,309.25 ","11,233,309.25 ",0.00 ,0.00 ,"102,331.75 ","3,499.99 ","10,033,434.31 ","994,302.62 ","30,777.63 ",0.00 ,"68,962.95 ","168,325.96 ","124,325.96 ","124,325.96 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"44,000.00 ",0.00 ,0.00 ,0.00 ,"44,000.00 ","1,153,734.80 ","1,279,584.88 ","3,681,778.20 "
19.,14 ,OBČINA CERKNO,"5,781,534.45 ","1,590,412.56 ","251,108.28 ","226,663.06 ","4,518.35 ","13,576.26 ","2,795.88 ","2,824.03 ",0.00 ,730.70 ,"37,606.05 ","19,728.62 ","16,603.70 ",140.20 ,233.35 ,900.18 ,"1,120,135.92 ","91,249.76 ",0.00 ,"181,579.65 ","43,537.04 ","1,229.42 ","423,869.79 ","10,922.83 ",897.22 ,"366,850.21 ","14,235.55 ","14,199.56 ",0.00 ,35.99 ,0.00 ,0.00 ,0.00 ,"167,326.76 ","22,770.63 ","79,923.00 ",0.00 ,"64,633.13 ",0.00 ,"1,678,549.70 ","34,964.52 ",0.00 ,0.00 ,"34,964.52 ","1,098,513.33 ",0.00 ,"8,534.83 ",0.00 ,"6,638.67 ",0.00 ,"1,083,339.83 ","199,285.87 ","199,285.87 ","345,785.98 ","7,046.25 ","14,702.04 ",0.00 ,"321,641.83 ","2,395.86 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"2,260,653.51 ","2,260,653.51 ","16,000.00 ",0.00 ,"48,089.25 ","29,581.72 ","1,619,075.36 ","452,172.07 ","1,688.05 ","3,367.20 ","90,679.86 ","251,918.68 ","216,098.82 ","204,404.65 ",0.00 ,0.00 ,0.00 ,"11,694.17 ",0.00 ,0.00 ,"35,819.86 ",0.00 ,0.00 ,0.00 ,"35,819.86 ","-298,126.50 ","-287,472.16 ","1,236,188.74 "
20.,153 ,OBČINA CERKVENJAK,"2,827,738.94 ","592,779.90 ","185,282.78 ","164,717.37 ","4,286.74 ","11,241.06 ","5,037.61 ",0.00 ,0.00 ,0.00 ,"28,871.09 ","15,610.12 ","12,295.83 ",103.23 ,172.10 ,689.81 ,"362,540.50 ","56,022.53 ",437.94 ,"121,584.85 ","5,169.43 ",673.10 ,"136,000.21 ",209.69 ,0.00 ,"42,442.75 ","13,085.53 ","13,085.53 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"3,000.00 ",0.00 ,"3,000.00 ",0.00 ,0.00 ,0.00 ,"657,619.38 ","15,500.00 ",0.00 ,0.00 ,"15,500.00 ","430,862.43 ",0.00 ,"5,070.25 ",0.00 ,0.00 ,0.00 ,"425,792.18 ","62,407.02 ","62,407.02 ","148,849.93 ","13,618.05 ","15,912.56 ",0.00 ,"119,319.32 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"1,517,631.55 ","1,517,631.55 ",0.00 ,0.00 ,"10,312.91 ",0.00 ,"1,081,221.72 ","364,201.37 ","25,708.82 ","2,470.50 ","33,716.23 ","59,708.11 ","54,152.73 ","46,827.00 ",0.00 ,0.00 ,0.00 ,"7,325.73 ",0.00 ,0.00 ,"5,555.38 ",12.37 ,0.00 ,0.00 ,"5,543.01 ","-22,433.01 ","-9,362.70 ","274,162.64 "
21.,196 ,OBČINA CIRKULANE,"3,244,381.54 ","635,977.29 ","174,210.37 ","149,053.64 ","6,008.44 ","11,236.64 ","7,218.27 ",693.38 ,0.00 ,0.00 ,"27,332.68 ","14,915.00 ","11,589.48 ",99.61 ,161.21 ,567.38 ,"425,861.53 ","54,878.87 ",0.00 ,"21,437.93 ","1,375.55 ","1,238.03 ","241,699.21 ",0.00 ,0.00 ,"105,231.94 ","8,572.71 ","8,572.71 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"713,614.43 ",0.00 ,0.00 ,0.00 ,0.00 ,"445,329.51 ",0.00 ,"2,550.00 ",0.00 ,0.00 ,0.00 ,"442,779.51 ","56,900.91 ","56,900.91 ","211,384.01 ","35,413.91 ","34,804.92 ",0.00 ,"141,165.18 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"1,829,431.36 ","1,829,431.36 ",0.00 ,0.00 ,"3,351.26 ",0.00 ,"1,763,838.36 ","39,778.59 ",0.00 ,"2,236.00 ","20,227.15 ","65,358.46 ","28,308.17 ","4,003.00 ",0.00 ,0.00 ,0.00 ,"24,305.17 ",0.00 ,0.00 ,"37,050.29 ","37,050.29 ",0.00 ,0.00 ,0.00 ,"111,614.80 ","120,187.51 ","560,463.19 "
22.,15 ,OBČINA ČRENŠOVCI,"7,824,834.89 ","1,083,107.83 ","256,160.55 ","226,330.74 ","10,668.67 ","18,583.63 ",0.00 ,0.00 ,0.00 ,577.51 ,"43,079.02 ","24,055.52 ","17,874.80 ",149.24 ,240.02 ,759.44 ,"764,181.64 ","82,896.69 ","56,435.26 ","132,627.17 ","12,808.83 ","5,718.01 ","411,124.36 ",684.00 ,"5,829.24 ","56,058.08 ","4,814.91 ","4,814.91 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"14,871.71 ","14,871.71 ",0.00 ,0.00 ,0.00 ,0.00 ,"1,145,560.09 ","18,202.88 ",0.00 ,0.00 ,"18,202.88 ","686,463.74 ",0.00 ,0.00 ,"3,828.00 ",0.00 ,0.00 ,"682,635.74 ","70,756.71 ","70,756.71 ","370,136.76 ","9,286.05 ","75,221.72 ",0.00 ,"249,916.97 ","35,227.25 ",484.77 ,0.00 ,0.00 ,0.00 ,0.00 ,"5,479,839.90 ","5,479,839.90 ",0.00 ,"14,030.00 ","12,698.51 ",0.00 ,"4,393,875.83 ","996,323.35 ","33,696.87 ",0.00 ,"29,215.34 ","116,327.07 ","81,034.50 ",0.00 ,"4,440.16 ",0.00 ,0.00 ,0.00 ,"76,594.34 ",0.00 ,"35,292.57 ",0.00 ,0.00 ,0.00 ,"35,292.57 ","-29,861.33 ","-25,046.94 ","428,799.30 "
23.,16 ,OBČINA ČRNA NA KOROŠKEM,"4,538,678.91 ","1,502,308.47 ","355,830.33 ","315,758.51 ","9,910.74 ","19,785.55 ","3,718.97 ","2,352.14 ",0.00 ,"4,304.42 ","54,687.55 ","29,503.48 ","23,047.26 ",249.99 ,318.81 ,"1,568.01 ","997,959.75 ","174,016.44 ","17,033.04 ","81,814.73 ","53,004.65 ","6,290.97 ","489,497.79 ","21,416.98 ","2,666.67 ","152,218.48 ","28,628.75 ","28,169.79 ",0.00 ,458.96 ,0.00 ,0.00 ,0.00 ,"65,202.09 ",0.00 ,"62,054.24 ",0.00 ,"3,147.85 ",0.00 ,"1,109,741.51 ","23,880.00 ",0.00 ,0.00 ,"23,880.00 ","611,945.83 ",0.00 ,"4,410.00 ",0.00 ,0.00 ,0.00 ,"607,535.83 ","150,103.28 ","150,103.28 ","321,312.40 ","6,519.95 ","25,503.12 ","1,788.00 ","287,501.33 ",0.00 ,0.00 ,"2,500.00 ",0.00 ,0.00 ,"2,500.00 ","1,880,571.93 ","1,880,571.93 ","39,824.02 ",0.00 ,"197,594.71 ","3,305.82 ","1,097,780.33 ","436,274.74 ","5,897.13 ",0.00 ,"99,895.18 ","46,057.00 ","16,000.00 ","16,000.00 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"30,057.00 ",0.00 ,0.00 ,"1,507.52 ","28,549.48 ","75,925.03 ","104,553.25 ","777,887.27 "
24.,17 ,OBČINA ČRNOMELJ,"11,554,016.75 ","2,847,143.18 ","719,182.70 ","659,325.33 ","13,056.00 ","40,525.13 ",0.00 ,0.00 ,0.00 ,"6,276.24 ","108,673.92 ","57,447.45 ","46,615.10 ",394.50 ,657.33 ,"3,559.54 ","1,862,335.14 ","137,841.80 ",0.00 ,"197,398.11 ","9,178.90 ","4,842.88 ","1,124,867.06 ","28,492.89 ","7,283.52 ","352,429.98 ","153,701.42 ","152,971.35 ",0.00 ,730.07 ,0.00 ,0.00 ,0.00 ,"3,250.00 ",0.00 ,"3,250.00 ",0.00 ,0.00 ,0.00 ,"5,532,104.80 ","181,759.86 ",0.00 ,0.00 ,"181,759.86 ","2,828,538.10 ",0.00 ,"10,800.00 ","6,765.00 ",0.00 ,0.00 ,"2,810,973.10 ","605,331.38 ","605,331.38 ","1,916,475.46 ","1,167.98 ","195,413.52 ",36.44 ,"1,676,238.62 ","43,618.90 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"2,684,698.30 ","2,684,698.30 ",0.00 ,0.00 ,"153,412.63 ",0.00 ,"2,218,538.50 ","125,489.37 ","24,976.89 ","5,466.16 ","156,814.75 ","490,070.47 ","27,374.67 ","7,857.48 ","19,517.19 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"462,695.80 ","148,024.00 ",0.00 ,0.00 ,"314,671.80 ","31,697.71 ","176,690.37 ","1,915,668.06 "
