,,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,- V EUR,,,,,,,- V EUR
124.,OBČINA POLJČANE,"2.759.983,00 ","2.645.087,00 ","2.405.438,00 ","2.060.254,00 ","2.060.254,00 ","136.656,00 ","118.932,00 ","0,00 ","9.835,00 ","7.889,00 ","208.528,00 ","0,00 ","3.282,00 ","0,00 ","0,00 ","205.246,00 ","0,00 ","0,00 ","239.649,00 ","137.121,00 ","0,00 ","0,00 ","8.981,00 ","128.140,00 ","2.705,00 ","0,00 ","2.705,00 ","1.999,00 ","1.999,00 ","105,00 ","105,00 ","97.719,00 ","97.719,00 ","9.385,00 ","9.385,00 ","9.385,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","105.511,00 ","105.511,00 ","90.211,00 ","15.300,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
125.,OBČINA POLZELA,"3.817.170,53 ","3.693.839,54 ","2.911.506,33 ","2.429.516,00 ","2.429.516,00 ","308.594,31 ","187.764,22 ","177,26 ","12.598,92 ","108.053,91 ","173.396,02 ","0,00 ","1.321,66 ","0,00 ","0,00 ","172.074,36 ","0,00 ","0,00 ","782.333,21 ","150.549,57 ","12.343,07 ","0,00 ","7.700,55 ","130.505,95 ","7.332,00 ","0,00 ","7.332,00 ","384,68 ","384,68 ","1.258,68 ","1.258,68 ","622.808,28 ","622.808,28 ","20.236,85 ","2.500,00 ","0,00 ","2.500,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","17.736,85 ","0,00 ","17.736,85 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","103.094,14 ","103.094,14 ","103.094,14 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
126.,OBČINA POSTOJNA,"12.691.868,15 ","11.037.258,25 ","8.281.335,46 ","6.628.032,00 ","6.628.032,00 ","1.182.243,02 ","723.248,38 ","45,99 ","62.001,91 ","396.946,74 ","471.060,44 ","746,61 ","5.048,10 ","0,00 ","0,00 ","465.265,73 ","0,00 ","0,00 ","2.755.922,79 ","2.068.772,16 ","389.588,20 ","0,00 ","3.970,08 ","1.675.213,88 ","20.101,48 ","0,00 ","20.101,48 ","4.154,45 ","4.154,45 ","15.871,50 ","15.871,50 ","647.023,20 ","647.023,20 ","470.338,72 ","294.271,78 ","288.591,21 ","5.666,66 ","13,91 ","0,00 ","0,00 ","0,00 ","0,00 ","176.066,94 ","168.765,94 ","7.301,00 ","0,00 ","27.971,48 ","4.006,48 ","4.006,48 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","23.965,00 ","23.965,00 ","1.156.299,70 ","1.156.299,70 ","1.110.190,51 ","2.672,04 ","0,00 ","43.437,15 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
127.,OBČINA PREBOLD,"3.155.799,81 ","2.937.794,60 ","2.441.564,71 ","2.037.614,00 ","2.037.614,00 ","230.718,98 ","121.576,78 ","0,00 ","12.731,37 ","96.410,83 ","173.231,73 ","0,00 ","1.365,52 ","0,00 ","0,00 ","171.866,21 ","0,00 ","0,00 ","496.229,89 ","126.585,86 ","3.711,43 ","0,00 ","11.183,67 ","111.690,76 ","4.108,75 ","0,00 ","4.108,75 ","504,48 ","504,48 ","15.659,91 ","15.659,91 ","349.370,89 ","349.370,89 ","84.362,24 ","34.395,28 ","28.939,20 ","5.456,08 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","49.966,96 ","0,00 ","6.250,51 ","43.716,45 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","133.642,97 ","133.642,97 ","133.642,97 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
128.,OBČINA PREDDVOR,"2.749.353,91 ","2.082.676,05 ","2.012.850,47 ","1.621.053,00 ","1.621.053,00 ","246.029,32 ","95.258,57 ","0,00 ","15.373,16 ","135.397,59 ","145.768,15 ","0,00 ","647,65 ","0,00 ","0,00 ","145.120,50 ","0,00 ","0,00 ","69.825,58 ","37.199,51 ","13.151,30 ","0,00 ","5.741,40 ","18.306,81 ","4.505,74 ","0,00 ","4.505,74 ","598,68 ","598,68 ","9.259,56 ","9.259,56 ","18.262,09 ","18.262,09 ","485.962,18 ","485.962,18 ","485.962,18 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","180.715,68 ","180.715,68 ","180.715,68 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
129.,OBČINA PREVALJE,"4.740.330,00 ","3.939.301,00 ","3.496.494,00 ","2.933.138,00 ","2.933.138,00 ","351.032,00 ","284.286,00 ","0,00 ","2.302,00 ","64.444,00 ","212.324,00 ","0,00 ","16.303,00 ","0,00 ","0,00 ","196.021,00 ","0,00 ","0,00 ","442.807,00 ","243.425,00 ","5.381,00 ","0,00 ","8.098,00 ","229.946,00 ","7.992,00 ","0,00 ","7.992,00 ","880,00 ","880,00 ","964,00 ","964,00 ","189.546,00 ","189.546,00 ","221.584,00 ","119.184,00 ","118.944,00 ","240,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","102.400,00 ","0,00 ","102.400,00 ","0,00 ","2.719,00 ","2.719,00 ","770,00 ","1.949,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","576.726,00 ","367.375,00 ","367.375,00 ","0,00 ","0,00 ","0,00 ","0,00 ","209.351,00 ","0,00 ","0,00 ","0,00 ","209.351,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
130.,MESTNA OBČINA PTUJ,"24.538.724,79 ","17.408.892,15 ","12.479.374,70 ","9.904.022,00 ","9.904.022,00 ","2.011.645,75 ","1.543.287,97 ","16,71 ","31.741,23 ","436.599,84 ","563.706,95 ","0,00 ","44.562,82 ","0,00 ","0,00 ","519.144,13 ","0,00 ","0,00 ","4.929.517,45 ","2.509.221,77 ","40.046,44 ","0,00 ","75.655,65 ","2.393.519,68 ","36.289,82 ","0,00 ","36.289,82 ","184.493,73 ","184.493,73 ","2.575,60 ","2.575,60 ","2.196.936,53 ","2.196.936,53 ","4.154.448,80 ","1.268.885,23 ","1.268.885,23 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.885.563,57 ","0,00 ","2.885.563,57 ","0,00 ","96.750,00 ","96.750,00 ","96.750,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.871.962,12 ","2.871.962,12 ","2.399.994,96 ","471.967,16 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","6.671,72 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","6.671,72 ","6.671,72 "
131.,OBČINA PUCONCI,"10.640.124,91 ","4.234.189,51 ","3.971.223,57 ","3.349.780,00 ","3.349.780,00 ","241.359,85 ","192.277,80 ","1,61 ","5.791,56 ","43.288,88 ","380.083,72 ","0,00 ","4.281,67 ","0,00 ","0,00 ","375.802,05 ","0,00 ","0,00 ","262.965,94 ","47.129,75 ","12.870,32 ","0,00 ","6.577,88 ","27.681,55 ","9.730,43 ","0,00 ","9.730,43 ","85,48 ","85,48 ","33.711,99 ","33.711,99 ","172.308,29 ","172.308,29 ","689.597,05 ","205.524,70 ","186.991,37 ","1.533,33 ","17.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","484.072,35 ","3.033,00 ","481.039,35 ","0,00 ","16.000,00 ","16.000,00 ","16.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","5.700.338,35 ","3.993.712,27 ","2.862.807,22 ","1.097.636,80 ","0,00 ","33.268,25 ","0,00 ","1.706.626,08 ","1.706.626,08 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
132.,OBČINA RAČE-FRAM,"5.798.393,00 ","4.974.839,00 ","3.873.535,00 ","2.888.324,00 ","2.888.324,00 ","882.449,00 ","652.676,00 ","51,00 ","13.784,00 ","215.938,00 ","102.762,00 ","0,00 ","2.423,00 ","0,00 ","0,00 ","100.339,00 ","0,00 ","0,00 ","1.101.304,00 ","182.137,00 ","6.231,00 ","0,00 ","98.833,00 ","77.073,00 ","3.946,00 ","0,00 ","3.946,00 ","6.075,00 ","6.075,00 ","399.726,00 ","399.726,00 ","509.420,00 ","509.420,00 ","429.641,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","429.641,00 ","0,00 ","142.961,00 ","286.680,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","393.913,00 ","393.913,00 ","393.913,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
133.,OBČINA RADEČE,"3.420.502,00 ","2.785.173,00 ","2.463.194,00 ","2.165.359,00 ","2.165.359,00 ","147.249,00 ","92.999,00 ","-120,00 ","20.985,00 ","33.385,00 ","150.586,00 ","0,00 ","820,00 ","0,00 ","0,00 ","149.766,00 ","0,00 ","0,00 ","321.979,00 ","260.629,00 ","0,00 ","0,00 ","1.686,00 ","258.943,00 ","4.543,00 ","0,00 ","4.543,00 ","351,00 ","351,00 ","7.832,00 ","7.832,00 ","48.624,00 ","48.624,00 ","240.855,00 ","110.504,00 ","110.504,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","130.351,00 ","0,00 ","130.351,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","394.474,00 ","241.936,00 ","241.936,00 ","0,00 ","0,00 ","0,00 ","0,00 ","152.538,00 ","0,00 ","0,00 ","152.538,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
134.,OBČINA RADENCI,"3.432.533,57 ","3.329.603,33 ","2.872.250,70 ","2.391.249,00 ","2.391.249,00 ","307.611,16 ","244.825,07 ","0,00 ","6.856,32 ","55.929,77 ","173.390,54 ","0,00 ","879,87 ","0,00 ","0,00 ","172.510,67 ","0,00 ","0,00 ","457.352,63 ","193.208,66 ","0,00 ","0,00 ","7.155,00 ","186.053,66 ","2.227,18 ","0,00 ","2.227,18 ","296,04 ","296,04 ","24.052,50 ","24.052,50 ","237.568,25 ","237.568,25 ","12.554,02 ","4.892,54 ","4.892,54 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","7.661,48 ","1.462,55 ","6.198,93 ","0,00 ","2.716,32 ","2.716,32 ","992,00 ","1.724,32 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","87.659,90 ","87.659,90 ","87.659,90 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
135.,OBČINA RADLJE OB DRAVI,"4.827.880,86 ","4.248.220,81 ","3.595.500,77 ","3.015.335,00 ","3.015.335,00 ","413.108,47 ","298.314,53 ","251,01 ","3.630,32 ","110.912,61 ","167.057,30 ","0,00 ","2.068,43 ","0,00 ","0,00 ","164.988,87 ","0,00 ","0,00 ","652.720,04 ","514.156,11 ","0,00 ","0,00 ","10.571,96 ","503.584,15 ","2.869,62 ","0,00 ","2.869,62 ","11.333,36 ","11.333,36 ","7.601,13 ","7.601,13 ","116.759,82 ","116.759,82 ","212.669,08 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","212.669,08 ","0,00 ","212.669,08 ","0,00 ","38.130,00 ","38.130,00 ","38.130,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","328.860,97 ","328.860,97 ","326.218,00 ","1.842,97 ","0,00 ","800,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
136.,OBČINA RADOVLJICA,"16.021.144,10 ","12.802.868,88 ","10.529.028,83 ","7.966.362,00 ","7.966.362,00 ","2.131.146,56 ","1.284.134,39 ","0,00 ","128.132,93 ","718.879,24 ","431.520,27 ","0,00 ","31.014,10 ","0,00 ","0,00 ","400.506,17 ","0,00 ","0,00 ","2.273.840,05 ","938.140,36 ","7.386,80 ","0,00 ","60.331,97 ","870.421,59 ","22.757,11 ","0,00 ","22.757,11 ","46.569,25 ","46.569,25 ","87.701,33 ","87.701,33 ","1.178.672,00 ","1.178.672,00 ","1.677.421,90 ","217.081,13 ","215.381,13 ","1.050,00 ","0,00 ","650,00 ","0,00 ","0,00 ","0,00 ","1.460.340,77 ","299.246,00 ","1.161.094,77 ","0,00 ","17.580,48 ","17.580,48 ","17.580,48 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.523.272,84 ","1.519.033,84 ","1.200.807,32 ","318.226,52 ","0,00 ","0,00 ","0,00 ","4.239,00 ","0,00 ","0,00 ","0,00 ","4.239,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
137.,OBČINA RAVNE NA KOROŠKEM,"8.108.833,00 ","7.406.136,00 ","6.593.325,00 ","5.088.042,00 ","5.088.042,00 ","1.126.265,00 ","977.427,00 ","0,00 ","8.250,00 ","140.588,00 ","379.018,00 ","0,00 ","6.857,00 ","0,00 ","0,00 ","372.161,00 ","0,00 ","0,00 ","812.811,00 ","482.616,00 ","10.792,00 ","0,00 ","21.809,00 ","450.015,00 ","9.895,00 ","0,00 ","9.895,00 ","1.284,00 ","1.284,00 ","0,00 ","0,00 ","319.016,00 ","319.016,00 ","384.721,00 ","204.931,00 ","204.931,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","179.790,00 ","0,00 ","179.790,00 ","0,00 ","11.651,00 ","11.651,00 ","11.651,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","306.325,00 ","145.181,00 ","145.181,00 ","0,00 ","0,00 ","0,00 ","0,00 ","161.144,00 ","0,00 ","0,00 ","161.144,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
138.,OBČINA RAZKRIŽJE,"951.416,55 ","705.745,67 ","679.002,61 ","632.393,00 ","632.393,00 ","25.934,59 ","19.676,74 ","0,00 ","380,86 ","5.876,99 ","19.985,98 ","0,00 ","0,00 ","0,00 ","0,00 ","19.985,98 ","689,04 ","689,04 ","26.743,06 ","7.520,25 ","363,60 ","0,00 ","1.040,51 ","6.116,14 ","1.781,10 ","0,00 ","1.781,10 ","0,00 ","0,00 ","4.159,36 ","4.159,36 ","13.282,35 ","13.282,35 ","1.167,42 ","1.318,62 ","1.318,62 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","-151,20 ","0,00 ","-151,20 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","244.503,46 ","244.503,46 ","204.528,29 ","39.975,17 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
139.,OBČINA REČICA OB SAVINJI,"1.288.808,00 ","1.193.863,00 ","1.163.371,00 ","1.056.569,00 ","1.056.569,00 ","49.263,00 ","31.885,00 ","0,00 ","3.242,00 ","14.136,00 ","57.539,00 ","0,00 ","214,00 ","0,00 ","0,00 ","57.325,00 ","0,00 ","0,00 ","30.492,00 ","16.130,00 ","0,00 ","0,00 ","82,00 ","16.048,00 ","2.099,00 ","0,00 ","2.099,00 ","199,00 ","199,00 ","955,00 ","955,00 ","11.109,00 ","11.109,00 ","20.250,00 ","20.250,00 ","20.250,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","74.695,00 ","74.695,00 ","67.875,00 ","4.961,00 ","0,00 ","853,00 ","1.006,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
140.,OBČINA RENČE-VOGRSKO,"3.400.953,00 ","3.360.923,00 ","2.143.332,00 ","1.827.319,00 ","1.827.319,00 ","165.461,00 ","113.901,00 ","0,00 ","14.154,00 ","37.406,00 ","150.552,00 ","0,00 ","697,00 ","0,00 ","0,00 ","149.855,00 ","0,00 ","0,00 ","1.217.591,00 ","719.540,00 ","0,00 ","0,00 ","19.656,00 ","699.884,00 ","2.660,00 ","0,00 ","2.660,00 ","0,00 ","0,00 ","5.565,00 ","5.565,00 ","489.826,00 ","489.826,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","40.030,00 ","40.030,00 ","40.030,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
141.,OBČINA RIBNICA,"6.146.459,00 ","5.408.603,00 ","4.959.676,00 ","4.362.459,00 ","4.362.459,00 ","336.462,00 ","205.197,00 ","0,00 ","26.661,00 ","104.604,00 ","260.755,00 ","0,00 ","2.827,00 ","0,00 ","0,00 ","257.928,00 ","0,00 ","0,00 ","448.927,00 ","149.495,00 ","0,00 ","0,00 ","5.968,00 ","143.527,00 ","11.747,00 ","0,00 ","11.747,00 ","4.238,00 ","4.238,00 ","71.883,00 ","71.883,00 ","211.564,00 ","211.564,00 ","147.031,00 ","105.697,00 ","105.697,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","41.334,00 ","0,00 ","41.334,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","590.825,00 ","590.825,00 ","496.567,00 ","92.781,00 ","0,00 ","1.477,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
142.,OBČINA RIBNICA NA POHORJU,"1.046.402,80 ","882.711,83 ","774.378,14 ","691.550,00 ","691.550,00 ","46.610,73 ","24.788,39 ","0,00 ","5.154,37 ","16.667,97 ","36.217,41 ","0,00 ","434,25 ","0,00 ","0,00 ","35.783,16 ","0,00 ","0,00 ","108.333,69 ","71.987,82 ","1.427,37 ","0,00 ","4.570,73 ","65.989,72 ","1.059,78 ","0,00 ","1.059,78 ","0,00 ","0,00 ","1.848,04 ","1.848,04 ","33.438,05 ","33.438,05 ","16.515,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","16.515,00 ","0,00 ","16.515,00 ","0,00 ","150,00 ","150,00 ","150,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","147.025,97 ","147.025,97 ","147.025,97 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
143.,OBČINA ROGAŠKA SLATINA,"9.062.266,00 ","7.847.806,00 ","6.629.060,00 ","5.044.165,00 ","5.044.165,00 ","860.898,00 ","609.102,00 ","18,00 ","15.741,00 ","236.037,00 ","723.997,00 ","0,00 ","4.663,00 ","0,00 ","0,00 ","719.334,00 ","0,00 ","0,00 ","1.218.746,00 ","337.740,00 ","0,00 ","0,00 ","24.705,00 ","313.035,00 ","8.721,00 ","0,00 ","8.721,00 ","7.294,00 ","7.294,00 ","0,00 ","0,00 ","864.991,00 ","864.991,00 ","45.748,00 ","40.459,00 ","40.459,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","5.289,00 ","0,00 ","5.289,00 ","0,00 ","3.028,00 ","3.028,00 ","3.028,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.165.684,00 ","905.030,00 ","752.831,00 ","98.471,00 ","0,00 ","53.728,00 ","0,00 ","260.654,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","260.654,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
144.,OBČINA ROGAŠOVCI,"2.318.798,39 ","1.854.952,18 ","1.790.054,46 ","1.764.785,00 ","1.764.785,00 ","14.391,10 ","0,00 ","0,00 ","4.841,91 ","9.549,19 ","10.878,36 ","0,00 ","982,26 ","0,00 ","0,00 ","9.896,10 ","0,00 ","0,00 ","64.897,72 ","30.872,06 ","1.756,57 ","0,00 ","11.386,10 ","17.729,39 ","2.807,50 ","0,00 ","2.807,50 ","740,40 ","740,40 ","1.855,63 ","1.855,63 ","28.622,13 ","28.622,13 ","80,00 ","80,00 ","0,00 ","80,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","19.387,27 ","19.387,27 ","19.387,27 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","444.378,94 ","444.378,94 ","444.378,94 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
145.,OBČINA ROGATEC,"3.741.877,00 ","2.329.730,00 ","1.828.330,00 ","1.581.553,00 ","1.581.553,00 ","171.876,00 ","155.457,00 ","0,00 ","1.512,00 ","14.907,00 ","74.901,00 ","0,00 ","570,00 ","0,00 ","0,00 ","74.331,00 ","0,00 ","0,00 ","501.400,00 ","123.610,00 ","0,00 ","0,00 ","9.662,00 ","113.948,00 ","3.540,00 ","0,00 ","3.540,00 ","2.429,00 ","2.429,00 ","0,00 ","0,00 ","371.821,00 ","371.821,00 ","351.316,00 ","155.487,00 ","155.487,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","195.829,00 ","20.830,00 ","174.999,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.060.831,00 ","769.922,00 ","493.758,00 ","0,00 ","0,00 ","26.164,00 ","250.000,00 ","290.909,00 ","0,00 ","0,00 ","0,00 ","290.909,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
146.,OBČINA RUŠE,"6.975.517,00 ","5.308.166,00 ","4.325.490,00 ","3.259.353,00 ","3.259.353,00 ","781.418,00 ","625.066,00 ","0,00 ","25.711,00 ","130.641,00 ","284.719,00 ","0,00 ","21.548,00 ","0,00 ","0,00 ","263.171,00 ","0,00 ","0,00 ","982.676,00 ","630.276,00 ","82.838,00 ","0,00 ","8.108,00 ","539.330,00 ","4.619,00 ","0,00 ","4.619,00 ","1.137,00 ","1.137,00 ","226.481,00 ","226.481,00 ","120.163,00 ","120.163,00 ","554.647,00 ","59.352,00 ","59.352,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","495.295,00 ","0,00 ","495.295,00 ","0,00 ","1.100,00 ","1.100,00 ","1.100,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.111.604,00 ","814.150,00 ","672.686,00 ","10.778,00 ","130.686,00 ","0,00 ","0,00 ","297.454,00 ","0,00 ","0,00 ","297.454,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
