,,,,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,- V EUR,,,,,,,- V EUR
142.,177 ,OBČINA RIBNICA NA POHORJU,"2.762.106,34 ","1.057.591,61 ","979.640,07 ","890.598,00 ","890.598,00 ","41.811,22 ","28.470,95 ","29,97 ","10.355,22 ","2.955,08 ","47.230,85 ","198,06 ","0,00 ","47.032,79 ","0,00 ","0,00 ","77.951,54 ","59.517,13 ","0,00 ","984,47 ","58.532,66 ","395,72 ","395,72 ","0,00 ","0,00 ","8.024,34 ","8.024,34 ","10.014,35 ","10.014,35 ","2.495,93 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.495,93 ","0,00 ","2.495,93 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.702.018,80 ","249.723,58 ","249.723,58 ","0,00 ","0,00 ","0,00 ","0,00 ","1.452.295,22 ","0,00 ","0,00 ","692.133,86 ","760.161,36 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
143.,106 ,OBČINA ROGAŠKA SLATINA,"10.274.246,00 ","8.881.524,00 ","7.412.460,00 ","6.253.820,00 ","6.253.820,00 ","785.158,00 ","678.655,00 ","572,00 ","17.598,00 ","88.333,00 ","373.482,00 ","7.136,00 ","0,00 ","366.346,00 ","0,00 ","0,00 ","1.469.064,00 ","873.892,00 ","0,00 ","11.375,00 ","862.517,00 ","4.755,00 ","4.755,00 ","3.019,00 ","3.019,00 ","0,00 ","0,00 ","587.398,00 ","587.398,00 ","252.170,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","252.170,00 ","0,00 ","252.170,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.140.552,00 ","467.972,00 ","380.405,00 ","5.649,00 ","0,00 ","81.918,00 ","0,00 ","672.580,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","672.580,00 ","0,00 ","0,00 ","0,00 ","0,00 "
144.,105 ,OBČINA ROGAŠOVCI,"3.025.197,81 ","2.301.889,42 ","2.208.922,03 ","2.189.131,00 ","2.189.131,00 ","14.865,31 ","5,06 ","0,00 ","8.188,17 ","6.672,08 ","4.925,72 ","699,56 ","0,00 ","4.226,16 ","0,00 ","0,00 ","92.967,39 ","46.213,47 ","3.404,53 ","14.237,75 ","28.571,19 ","141,78 ","141,78 ","0,00 ","0,00 ","3.279,36 ","3.279,36 ","43.332,78 ","43.332,78 ","30.348,34 ","643,50 ","0,00 ","0,00 ","643,50 ","0,00 ","0,00 ","0,00 ","0,00 ","29.704,84 ","14.604,84 ","15.100,00 ","0,00 ","8.371,67 ","8.371,67 ","8.371,67 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","684.588,38 ","229.630,94 ","229.630,94 ","0,00 ","0,00 ","0,00 ","0,00 ","454.957,44 ","0,00 ","0,00 ","0,00 ","454.957,44 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
145.,107 ,OBČINA ROGATEC,"4.120.117,30 ","2.590.410,30 ","2.260.722,00 ","2.001.333,00 ","2.001.333,00 ","205.577,46 ","191.390,37 ","99,56 ","5.714,88 ","8.372,65 ","53.811,54 ","503,31 ","0,00 ","53.308,23 ","0,00 ","0,00 ","329.688,30 ","229.997,18 ","0,00 ","2.726,55 ","227.270,63 ","991,27 ","991,27 ","1.522,22 ","1.522,22 ","0,00 ","0,00 ","97.177,63 ","97.177,63 ","245.727,81 ","62.647,73 ","62.647,73 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","183.080,08 ","8.753,08 ","174.327,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.283.979,19 ","317.950,40 ","273.486,18 ","0,00 ","0,00 ","44.464,22 ","0,00 ","966.028,79 ","0,00 ","33.667,33 ","932.361,46 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
146.,108 ,OBČINA RUŠE,"6.286.366,69 ","5.692.794,12 ","4.972.285,80 ","3.962.867,00 ","3.962.867,00 ","704.942,63 ","614.857,96 ","441,72 ","20.202,97 ","69.439,98 ","304.476,17 ","2.555,20 ","0,00 ","301.920,97 ","0,00 ","0,00 ","720.508,32 ","627.524,22 ","3.601,92 ","36,19 ","623.886,11 ","5.057,58 ","5.057,58 ","1.879,45 ","1.879,45 ","0,00 ","0,00 ","86.047,07 ","86.047,07 ","95.766,85 ","156.784,14 ","155.133,14 ","0,00 ","1.651,00 ","0,00 ","0,00 ","0,00 ","0,00 ","-61.017,29 ","0,00 ","-61.017,29 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","497.805,72 ","497.805,72 ","161.077,86 ","1.502,44 ","335.225,42 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
147.,178 ,OBČINA SELNICA OB DRAVI,"3.828.541,33 ","3.579.856,08 ","2.941.298,02 ","2.550.279,00 ","2.550.279,00 ","246.073,60 ","195.869,18 ","0,00 ","10.910,46 ","39.293,96 ","144.945,42 ","2.437,76 ","0,00 ","142.507,66 ","0,00 ","0,00 ","638.558,06 ","590.957,72 ","2.299,92 ","5.608,21 ","583.049,59 ","4.788,11 ","4.788,11 ","1.968,42 ","1.968,42 ","953,28 ","953,28 ","39.890,53 ","39.890,53 ","348,71 ","348,71 ","348,71 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","5.833,32 ","5.833,32 ","5.499,99 ","333,33 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","242.503,22 ","204.503,22 ","136.716,86 ","0,00 ","0,00 ","67.786,36 ","0,00 ","38.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","38.000,00 ","0,00 ","0,00 ","0,00 "
148.,109 ,OBČINA SEMIČ,"6.362.222,41 ","3.095.754,50 ","2.955.724,10 ","2.712.645,00 ","2.712.645,00 ","153.338,47 ","98.628,00 ","338,67 ","17.192,04 ","37.179,76 ","89.740,63 ","1.097,50 ","0,00 ","88.643,13 ","0,00 ","0,00 ","140.030,40 ","92.934,97 ","0,00 ","796,63 ","92.138,34 ","2.092,12 ","2.092,12 ","2.272,36 ","2.272,36 ","225,00 ","225,00 ","42.505,95 ","42.505,95 ","33.434,45 ","1.242,29 ","1.242,29 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","32.192,16 ","2.059,21 ","30.132,95 ","0,00 ","6.309,58 ","6.309,58 ","5.221,40 ","1.088,18 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.226.723,88 ","327.747,68 ","327.747,68 ","0,00 ","0,00 ","0,00 ","0,00 ","2.898.976,20 ","0,00 ","0,00 ","2.893.076,20 ","0,00 ","0,00 ","0,00 ","5.900,00 ","0,00 ","0,00 ","0,00 ","0,00 "
149.,110 ,OBČINA SEVNICA,"18.112.631,83 ","14.648.070,13 ","12.623.313,07 ","11.570.480,00 ","11.570.480,00 ","548.734,68 ","379.846,86 ","1.440,72 ","56.529,09 ","110.918,01 ","504.098,39 ","57.904,31 ","0,00 ","446.194,08 ","0,00 ","0,00 ","2.024.757,06 ","1.047.902,10 ","277,45 ","2.910,63 ","1.044.714,02 ","8.262,76 ","8.262,76 ","21.866,78 ","21.866,78 ","182.411,88 ","182.411,88 ","764.313,54 ","764.313,54 ","193.070,52 ","37.075,43 ","37.075,43 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","155.995,09 ","108.054,94 ","47.940,15 ","0,00 ","50,00 ","50,00 ","50,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.271.441,18 ","2.297.213,53 ","2.297.213,53 ","0,00 ","0,00 ","0,00 ","0,00 ","974.227,65 ","0,00 ","27.331,35 ","251.801,52 ","695.094,78 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
150.,111 ,OBČINA SEŽANA,"14.643.511,49 ","12.309.317,42 ","8.482.410,77 ","6.820.429,00 ","6.820.429,00 ","1.348.968,62 ","958.051,56 ","3.719,50 ","156.459,81 ","230.737,75 ","313.013,15 ","11.695,00 ","0,00 ","301.318,15 ","0,00 ","0,00 ","3.826.906,65 ","2.603.949,82 ","71.908,89 ","36.632,73 ","2.495.408,20 ","6.275,62 ","6.275,62 ","10.622,87 ","10.622,87 ","22.775,09 ","22.775,09 ","1.183.283,25 ","1.183.283,25 ","733.842,00 ","4.430,00 ","3.710,00 ","0,00 ","720,00 ","0,00 ","0,00 ","0,00 ","0,00 ","729.412,00 ","3.373,00 ","726.039,00 ","0,00 ","3.540,00 ","3.540,00 ","2.450,00 ","1.090,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.334.587,07 ","824.809,67 ","744.415,64 ","80.394,03 ","0,00 ","0,00 ","0,00 ","509.777,40 ","0,00 ","15.404,32 ","494.373,08 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","262.225,00 ","262.225,00 ","262.225,00 "
151.,112 ,MESTNA OBČINA SLOVENJ GRADEC,"30.109.388,35 ","14.490.735,33 ","11.406.605,74 ","9.190.951,00 ","9.190.951,00 ","1.457.811,02 ","1.294.501,55 ","1.683,70 ","11.658,42 ","149.967,35 ","757.843,72 ","4.616,92 ","0,00 ","753.226,80 ","0,00 ","0,00 ","3.084.129,59 ","1.969.490,78 ","131.245,67 ","10.193,40 ","1.828.051,71 ","8.266,31 ","8.266,31 ","34.020,05 ","34.020,05 ","382.767,67 ","382.767,67 ","689.584,78 ","689.584,78 ","13.154.069,04 ","13.084.894,01 ","356.534,53 ","0,00 ","0,00 ","12.728.359,48 ","0,00 ","0,00 ","0,00 ","69.175,03 ","0,00 ","69.175,03 ","0,00 ","44.309,21 ","44.309,21 ","41.409,55 ","2.899,66 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.420.274,77 ","1.243.730,59 ","1.155.796,01 ","87.934,58 ","0,00 ","0,00 ","0,00 ","1.176.544,18 ","0,00 ","0,00 ","0,00 ","1.176.544,18 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
152.,113 ,OBČINA SLOVENSKA BISTRICA,"20.729.415,39 ","18.837.870,64 ","17.224.990,60 ","14.594.176,00 ","14.594.176,00 ","1.531.253,85 ","1.278.030,87 ","2.628,90 ","38.284,82 ","212.309,26 ","1.099.560,75 ","49.631,86 ","0,00 ","1.049.928,89 ","0,00 ","0,00 ","1.612.880,04 ","440.752,97 ","0,00 ","9.849,65 ","430.903,32 ","10.582,83 ","10.582,83 ","27.108,83 ","27.108,83 ","58.645,88 ","58.645,88 ","1.075.789,53 ","1.075.789,53 ","88.248,26 ","11.311,38 ","11.311,38 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","76.936,88 ","0,00 ","76.936,88 ","0,00 ","4.080,00 ","4.080,00 ","4.080,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.799.216,49 ","1.799.216,49 ","1.539.700,18 ","204.635,63 ","0,00 ","500,32 ","54.380,36 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
153.,114 ,OBČINA SLOVENSKE KONJICE,"12.604.726,89 ","10.589.524,16 ","9.387.024,12 ","8.018.687,00 ","8.018.687,00 ","702.059,44 ","563.678,96 ","1.068,71 ","18.619,70 ","118.692,07 ","666.277,68 ","5.106,10 ","0,00 ","661.171,58 ","0,00 ","0,00 ","1.202.500,04 ","679.974,48 ","0,00 ","1.415,36 ","678.559,12 ","3.077,16 ","3.077,16 ","11.037,90 ","11.037,90 ","339.133,53 ","339.133,53 ","169.276,97 ","169.276,97 ","411.104,52 ","316.289,80 ","316.289,80 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","94.814,72 ","0,00 ","94.814,72 ","0,00 ","13.915,00 ","13.915,00 ","13.500,00 ","415,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.590.183,21 ","881.456,79 ","831.223,59 ","23.933,20 ","0,00 ","26.300,00 ","0,00 ","708.726,42 ","0,00 ","0,00 ","708.726,42 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
154.,179 ,OBČINA SODRAŽICA,"1.749.090,93 ","1.489.356,18 ","1.425.587,65 ","1.336.547,00 ","1.336.547,00 ","47.576,93 ","31.132,26 ","30,29 ","9.612,33 ","6.802,05 ","41.463,72 ","204,30 ","0,00 ","41.259,42 ","0,00 ","0,00 ","63.768,53 ","26.490,73 ","0,00 ","119,46 ","26.371,27 ","1.092,16 ","1.092,16 ","0,00 ","0,00 ","1.586,26 ","1.586,26 ","34.599,38 ","34.599,38 ","19.913,70 ","1.434,10 ","1.434,10 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","18.479,60 ","8.859,69 ","9.619,91 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","239.821,05 ","143.232,34 ","140.778,43 ","2.453,91 ","0,00 ","0,00 ","0,00 ","96.588,71 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","96.588,71 ","0,00 ","0,00 ","0,00 ","0,00 "
155.,180 ,OBČINA SOLČAVA,"2.091.740,98 ","846.925,98 ","769.418,01 ","726.331,00 ","726.331,00 ","4.211,40 ","2.586,98 ","0,00 ","1.544,22 ","80,20 ","38.875,61 ","374,55 ","0,00 ","38.501,06 ","0,00 ","0,00 ","77.507,97 ","25.214,27 ","0,00 ","196,81 ","25.017,46 ","202,12 ","202,12 ","0,00 ","0,00 ","18.253,43 ","18.253,43 ","33.838,15 ","33.838,15 ","45.587,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","45.587,00 ","4.415,00 ","41.172,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.199.228,00 ","823.556,52 ","779.510,94 ","0,00 ","0,00 ","44.045,58 ","0,00 ","375.671,48 ","0,00 ","0,00 ","0,00 ","3.682,48 ","0,00 ","0,00 ","371.989,00 ","0,00 ","0,00 ","0,00 ","0,00 "
156.,202 ,OBČINA SREDIŠČE OB DRAVI,"2.699.453,25 ","1.762.689,91 ","1.496.478,29 ","1.328.651,00 ","1.328.651,00 ","122.596,55 ","105.689,36 ","0,00 ","7.089,31 ","9.817,88 ","45.230,74 ","162,90 ","0,00 ","45.067,84 ","0,00 ","0,00 ","266.211,62 ","74.079,96 ","0,00 ","3.963,93 ","70.116,03 ","749,45 ","749,45 ","286,46 ","286,46 ","2.486,64 ","2.486,64 ","188.609,11 ","188.609,11 ","15.735,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","15.735,00 ","0,00 ","15.735,00 ","0,00 ","420,00 ","420,00 ","420,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","920.608,34 ","401.241,48 ","176.027,08 ","224.364,40 ","0,00 ","850,00 ","0,00 ","519.366,86 ","0,00 ","0,00 ","370.392,86 ","148.974,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
157.,115 ,OBČINA STARŠE,"4.858.622,70 ","3.945.748,93 ","3.039.235,90 ","2.369.883,00 ","2.369.883,00 ","562.283,87 ","531.556,96 ","81,70 ","5.393,84 ","25.251,37 ","107.069,03 ","1.177,30 ","0,00 ","105.891,73 ","0,00 ","0,00 ","906.513,03 ","600.672,21 ","10,82 ","60.814,05 ","539.847,34 ","1.901,47 ","1.901,47 ","1.663,64 ","1.663,64 ","0,00 ","0,00 ","302.275,71 ","302.275,71 ","36.680,83 ","18.536,83 ","18.453,50 ","0,00 ","83,33 ","0,00 ","0,00 ","0,00 ","0,00 ","18.144,00 ","0,00 ","18.144,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","876.192,94 ","702.828,56 ","702.828,56 ","0,00 ","0,00 ","0,00 ","0,00 ","173.364,38 ","0,00 ","0,00 ","0,00 ","173.364,38 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
158.,203 ,OBČINA STRAŽA,"3.820.870,28 ","3.153.433,85 ","2.362.791,78 ","2.098.009,00 ","2.098.009,00 ","195.753,43 ","169.905,57 ","505,20 ","865,10 ","24.477,56 ","69.029,35 ","520,81 ","0,00 ","68.508,54 ","0,00 ","0,00 ","790.642,07 ","261.050,85 ","0,00 ","31.200,80 ","229.850,05 ","2.422,34 ","2.422,34 ","1.237,74 ","1.237,74 ","0,00 ","0,00 ","525.931,14 ","525.931,14 ","149.733,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","149.733,00 ","0,00 ","149.733,00 ","0,00 ","8.050,00 ","8.050,00 ","0,00 ","8.050,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","509.653,43 ","509.653,43 ","49.933,43 ","459.720,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
159.,181 ,OBČINA SVETA ANA,"2.756.162,83 ","2.031.734,00 ","1.813.999,46 ","1.704.640,00 ","1.704.640,00 ","49.276,20 ","38.935,02 ","54,06 ","2.540,08 ","7.747,04 ","60.083,26 ","530,46 ","0,00 ","59.552,80 ","0,00 ","0,00 ","217.734,54 ","20.546,12 ","0,00 ","3.087,25 ","17.458,87 ","2.078,55 ","2.078,55 ","0,00 ","0,00 ","88.182,70 ","88.182,70 ","106.927,17 ","106.927,17 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","724.428,83 ","514.888,87 ","514.888,87 ","0,00 ","0,00 ","0,00 ","0,00 ","209.539,96 ","0,00 ","0,00 ","118.549,00 ","90.990,96 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
160.,204 ,OBČINA SVETA TROJICA V SLOVENSKIH GORICAH,"2.073.790,68 ","1.775.944,86 ","1.552.539,43 ","1.400.246,00 ","1.400.246,00 ","70.299,66 ","47.634,14 ","0,00 ","913,43 ","21.752,09 ","81.993,77 ","640,06 ","0,00 ","81.353,71 ","0,00 ","0,00 ","223.405,43 ","11.605,02 ","734,72 ","454,59 ","10.415,71 ","2.773,90 ","2.773,90 ","514,56 ","514,56 ","108.153,63 ","108.153,63 ","100.358,32 ","100.358,32 ","1.590,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.590,00 ","0,00 ","1.590,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","296.255,82 ","288.363,09 ","288.363,09 ","0,00 ","0,00 ","0,00 ","0,00 ","7.892,73 ","0,00 ","0,00 ","7.892,73 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
161.,182 ,OBČINA SVETI ANDRAŽ V SLOVENSKIH GORICAH,"1.671.940,01 ","914.399,25 ","840.156,83 ","786.619,00 ","786.619,00 ","26.492,22 ","18.267,49 ","0,00 ","4.892,40 ","3.332,33 ","27.045,61 ","2.475,45 ","0,00 ","24.570,16 ","0,00 ","0,00 ","74.242,42 ","6.702,60 ","0,00 ","719,13 ","5.983,47 ","402,27 ","402,27 ","618,75 ","618,75 ","0,00 ","0,00 ","66.518,80 ","66.518,80 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","757.540,76 ","472.085,04 ","64.162,13 ","399.866,72 ","0,00 ","8.056,19 ","0,00 ","285.455,72 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","285.455,72 ","0,00 ","0,00 ","0,00 "
162.,116 ,OBČINA SVETI JURIJ,"2.967.014,11 ","2.302.112,66 ","2.145.247,33 ","1.990.065,00 ","1.990.065,00 ","97.822,49 ","60.601,73 ","81,57 ","5.114,68 ","32.024,51 ","57.359,84 ","45,00 ","0,00 ","57.314,84 ","0,00 ","0,00 ","156.865,33 ","22.906,20 ","1.149,00 ","5.457,19 ","16.300,01 ","2.180,82 ","2.180,82 ","1.121,35 ","1.121,35 ","0,00 ","0,00 ","130.656,96 ","130.656,96 ","25.972,89 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","25.972,89 ","0,00 ","25.972,89 ","0,00 ","2.000,00 ","2.000,00 ","2.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","636.928,56 ","636.928,56 ","628.785,06 ","8.143,50 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
163.,210 ,OBČINA SVETI JURIJ V SLOVENSKIH GORICAH,"2.443.701,18 ","1.719.099,71 ","1.566.198,72 ","1.474.712,00 ","1.474.712,00 ","56.278,67 ","41.435,75 ","0,00 ","2.906,34 ","11.936,58 ","35.208,05 ","274,44 ","0,00 ","34.933,61 ","0,00 ","0,00 ","152.900,99 ","4.583,60 ","717,36 ","2.102,86 ","1.763,38 ","1.276,45 ","1.276,45 ","243,84 ","243,84 ","65.146,85 ","65.146,85 ","81.650,25 ","81.650,25 ","10.115,22 ","10.115,22 ","10.115,22 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","714.486,25 ","383.910,34 ","383.910,34 ","0,00 ","0,00 ","0,00 ","0,00 ","330.575,91 ","0,00 ","0,00 ","0,00 ","330.575,91 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
164.,205 ,OBČINA SVETI TOMAŽ,"3.617.871,22 ","1.879.596,15 ","1.665.735,84 ","1.545.404,00 ","1.545.404,00 ","81.252,14 ","65.094,17 ","95,10 ","9.420,05 ","6.642,82 ","39.079,70 ","401,90 ","0,00 ","38.677,80 ","0,00 ","0,00 ","213.860,31 ","90.542,31 ","0,00 ","570,60 ","89.971,71 ","809,30 ","809,30 ","2.810,93 ","2.810,93 ","2.315,03 ","2.315,03 ","117.382,74 ","117.382,74 ","280,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","280,00 ","0,00 ","280,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.737.995,07 ","355.306,98 ","354.756,98 ","0,00 ","0,00 ","550,00 ","0,00 ","1.382.688,09 ","0,00 ","0,00 ","1.382.688,09 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
165.,33 ,OBČINA ŠALOVCI,"1.713.173,38 ","1.420.002,02 ","1.345.355,62 ","1.261.089,00 ","1.261.089,00 ","69.154,32 ","55.012,11 ","0,00 ","8.504,36 ","5.637,85 ","15.112,30 ","3.706,98 ","0,00 ","11.405,32 ","0,00 ","0,00 ","74.646,40 ","21.838,81 ","202,82 ","113,83 ","21.522,16 ","285,42 ","285,42 ","2.510,84 ","2.510,84 ","0,00 ","0,00 ","50.011,33 ","50.011,33 ","1.670,29 ","1.670,29 ","1.670,29 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","291.501,07 ","291.501,07 ","280.472,82 ","11.028,25 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
166.,183 ,OBČINA ŠEMPETER-VRTOJBA,"6.937.925,68 ","6.085.881,00 ","4.319.113,00 ","3.064.038,00 ","3.064.038,00 ","912.992,00 ","859.873,00 ","1.312,00 ","7.384,00 ","44.423,00 ","342.083,00 ","1.997,00 ","0,00 ","340.086,00 ","0,00 ","0,00 ","1.766.768,00 ","1.567.330,00 ","6.414,00 ","15.919,00 ","1.544.997,00 ","1.746,00 ","1.746,00 ","21.679,00 ","21.679,00 ","26.807,00 ","26.807,00 ","149.206,00 ","149.206,00 ","534.170,00 ","444.060,00 ","440.000,00 ","0,00 ","0,00 ","4.060,00 ","0,00 ","0,00 ","0,00 ","90.110,00 ","4.162,00 ","85.948,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","317.874,68 ","151.830,68 ","42.810,00 ","109.020,68 ","0,00 ","0,00 ","0,00 ","166.044,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","166.044,00 ","0,00 ","0,00 ","0,00 ","0,00 "
