,,,,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,- V EUR,,,,,,,- V EUR,,- V EUR
,,,I.,7,70,700,7000,703,7030,7031,7032,7033,704,7044,7045,7047,706,7060,71,710,7100,7102,7103,711,7111,712,7120,713,7130,714,7141,72,720,7200,7201,7202,7203,721,7210,7211,722,7220,7221,7222,73,730,7300,7301,731,7310,7311,7312,7313,732,7320,74,740,7400,7401,7402,7403,7404,741,7410,7411,7412,7413,7414,7415,7416,7417,78,782,7821,787,7870
,,,SKUPAJ PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.,94 ,OBČINA POSTOJNA,"16.518.061,82 ","14.618.360,23 ","10.650.926,74 ","8.551.144,00 ","8.551.144,00 ","1.764.369,76 ","1.500.067,82 ","1.338,23 ","83.556,78 ","179.406,93 ","333.117,04 ","6.020,64 ","0,00 ","327.096,40 ","2.295,94 ","2.295,94 ","3.967.433,49 ","2.766.893,64 ","153.910,52 ","18.581,78 ","2.594.401,34 ","7.372,17 ","7.372,17 ","122.947,22 ","122.947,22 ","91.146,38 ","91.146,38 ","979.074,08 ","979.074,08 ","295.783,09 ","209.026,09 ","208.975,01 ","0,00 ","51,08 ","0,00 ","0,00 ","0,00 ","0,00 ","86.757,00 ","1.500,00 ","85.257,00 ","0,00 ","1.810,00 ","1.810,00 ","1.810,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.602.108,50 ","777.608,50 ","604.561,19 ","154.385,74 ","0,00 ","18.661,57 ","0,00 ","824.500,00 ","0,00 ","0,00 ","0,00 ","824.500,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
128.,174 ,OBČINA PREBOLD,"4.425.596,39 ","3.504.748,76 ","3.059.976,10 ","2.640.929,00 ","2.640.929,00 ","280.371,77 ","211.391,21 ","237,08 ","20.477,05 ","48.266,43 ","138.660,31 ","1.993,74 ","0,00 ","136.666,57 ","15,02 ","15,02 ","444.772,66 ","336.137,66 ","1.348,09 ","628,99 ","334.160,58 ","1.019,98 ","1.019,98 ","367,20 ","367,20 ","1.233,39 ","1.233,39 ","106.014,43 ","106.014,43 ","121.814,31 ","3.619,96 ","3.619,96 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","118.194,35 ","0,00 ","118.194,35 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","799.033,32 ","478.889,69 ","141.552,26 ","337.337,43 ","0,00 ","0,00 ","0,00 ","320.143,63 ","0,00 ","0,00 ","320.143,63 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
129.,95 ,OBČINA PREDDVOR,"2.967.242,03 ","2.580.456,34 ","2.376.339,54 ","2.105.449,00 ","2.105.449,00 ","165.406,10 ","121.199,98 ","0,00 ","13.005,48 ","31.200,64 ","105.428,03 ","326,20 ","0,00 ","105.101,83 ","56,41 ","56,41 ","204.116,80 ","108.594,40 ","5.810,00 ","12.017,41 ","90.766,99 ","719,09 ","719,09 ","13.450,00 ","13.450,00 ","11.841,52 ","11.841,52 ","69.511,79 ","69.511,79 ","123.000,00 ","116.000,00 ","116.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","7.000,00 ","0,00 ","7.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","263.785,69 ","263.785,69 ","263.785,69 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
130.,175 ,OBČINA PREVALJE,"7.286.660,23 ","5.291.772,07 ","4.499.747,28 ","3.769.225,00 ","3.769.225,00 ","506.610,76 ","431.398,90 ","132,07 ","8.976,26 ","66.103,53 ","223.911,52 ","1.262,05 ","0,00 ","222.649,47 ","0,00 ","0,00 ","792.024,79 ","653.024,36 ","248.728,10 ","351,33 ","403.944,93 ","3.199,26 ","3.199,26 ","4.506,46 ","4.506,46 ","0,00 ","0,00 ","131.294,71 ","131.294,71 ","730.903,55 ","138.699,75 ","138.699,75 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","592.203,80 ","0,00 ","592.203,80 ","0,00 ","13.372,39 ","13.372,39 ","4.166,67 ","9.205,72 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.242.472,94 ","1.042.915,49 ","878.066,70 ","164.848,79 ","0,00 ","0,00 ","0,00 ","199.557,45 ","0,00 ","14.164,27 ","0,00 ","185.393,18 ","0,00 ","0,00 ","0,00 ","0,00 ","8.139,28 ","0,00 ","0,00 ","8.139,28 ","8.139,28 "
131.,96 ,MESTNA OBČINA PTUJ,"33.524.034,68 ","27.988.848,59 ","15.082.922,36 ","12.135.995,00 ","12.135.995,00 ","2.260.545,32 ","1.883.459,36 ","2.495,62 ","41.220,70 ","333.369,64 ","685.107,55 ","10.104,02 ","0,00 ","675.003,53 ","1.274,49 ","1.274,49 ","12.905.926,23 ","4.203.344,85 ","166,00 ","103.789,53 ","4.099.389,32 ","15.422,09 ","15.422,09 ","153.008,05 ","153.008,05 ","3.070,54 ","3.070,54 ","8.531.080,70 ","8.531.080,70 ","1.922.227,12 ","449.014,52 ","448.721,37 ","0,00 ","293,15 ","0,00 ","0,00 ","0,00 ","0,00 ","1.473.212,60 ","5.663,25 ","1.467.549,35 ","0,00 ","32.445,80 ","32.445,80 ","32.445,80 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.091.266,47 ","2.666.128,05 ","1.982.283,59 ","681.344,46 ","0,00 ","2.500,00 ","0,00 ","425.138,42 ","0,00 ","0,00 ","0,00 ","425.138,42 ","0,00 ","0,00 ","0,00 ","0,00 ","489.246,70 ","0,00 ","0,00 ","489.246,70 ","489.246,70 "
132.,97 ,OBČINA PUCONCI,"6.756.647,84 ","5.300.304,01 ","4.793.831,03 ","4.110.478,00 ","4.110.478,00 ","335.179,02 ","276.858,79 ","23,57 ","15.701,04 ","42.595,62 ","347.924,48 ","2.410,61 ","0,00 ","345.513,87 ","249,53 ","249,53 ","506.472,98 ","95.397,60 ","6.093,96 ","693,49 ","88.610,15 ","1.972,73 ","1.972,73 ","1.801,42 ","1.801,42 ","43.778,88 ","43.778,88 ","363.522,35 ","363.522,35 ","29.548,26 ","15.318,90 ","15.298,90 ","0,00 ","20,00 ","0,00 ","0,00 ","0,00 ","0,00 ","14.229,36 ","3.275,10 ","10.954,26 ","0,00 ","1.200,00 ","1.200,00 ","1.200,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.425.595,57 ","1.425.595,57 ","1.143.073,88 ","280.827,28 ","0,00 ","1.694,41 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
133.,98 ,OBČINA RAČE-FRAM,"5.935.223,18 ","5.401.260,03 ","4.343.862,73 ","3.776.107,00 ","3.776.107,00 ","492.436,96 ","428.857,47 ","813,77 ","5.321,56 ","57.444,16 ","75.017,63 ","857,62 ","0,00 ","74.160,01 ","301,14 ","301,14 ","1.057.397,30 ","129.340,77 ","0,00 ","20.262,27 ","109.078,50 ","4.329,55 ","4.329,55 ","1.281,80 ","1.281,80 ","496.457,14 ","496.457,14 ","425.988,04 ","425.988,04 ","6.140,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","6.140,00 ","0,00 ","6.140,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","527.823,15 ","134.236,00 ","134.236,00 ","0,00 ","0,00 ","0,00 ","0,00 ","393.587,15 ","0,00 ","0,00 ","0,00 ","393.587,15 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
134.,99 ,OBČINA RADEČE,"3.886.247,00 ","3.532.460,00 ","3.077.347,00 ","2.620.052,00 ","2.620.052,00 ","120.127,00 ","103.330,00 ","456,00 ","1.994,00 ","14.347,00 ","337.166,00 ","916,00 ","0,00 ","336.250,00 ","2,00 ","2,00 ","455.113,00 ","379.300,00 ","271,00 ","80,00 ","378.949,00 ","1.428,00 ","1.428,00 ","1.167,00 ","1.167,00 ","4.714,00 ","4.714,00 ","68.504,00 ","68.504,00 ","44.200,00 ","44.200,00 ","44.200,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","33,00 ","33,00 ","33,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","309.554,00 ","241.606,00 ","241.606,00 ","0,00 ","0,00 ","0,00 ","0,00 ","67.948,00 ","0,00 ","0,00 ","67.948,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
135.,100 ,OBČINA RADENCI,"4.536.626,93 ","3.832.669,18 ","3.465.480,28 ","2.898.007,00 ","2.898.007,00 ","378.241,66 ","348.093,42 ","377,16 ","5.963,37 ","23.807,71 ","189.231,62 ","5.502,68 ","0,00 ","183.728,94 ","0,00 ","0,00 ","367.188,90 ","207.558,60 ","0,00 ","2.128,20 ","205.430,40 ","1.198,08 ","1.198,08 ","17.037,47 ","17.037,47 ","26.938,86 ","26.938,86 ","114.455,89 ","114.455,89 ","130.082,61 ","129.112,61 ","129.112,61 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","970,00 ","970,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","573.875,14 ","573.875,14 ","492.554,08 ","0,00 ","0,00 ","69.802,78 ","11.518,28 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
136.,101 ,OBČINA RADLJE OB DRAVI,"6.201.932,32 ","4.953.276,63 ","4.299.076,36 ","3.760.147,00 ","3.760.147,00 ","335.248,42 ","296.861,67 ","387,54 ","1.305,49 ","36.693,72 ","203.608,40 ","3.309,00 ","0,00 ","200.299,40 ","72,54 ","72,54 ","654.200,27 ","574.709,28 ","0,00 ","332,24 ","574.377,04 ","3.468,87 ","3.468,87 ","3.548,35 ","3.548,35 ","12.478,19 ","12.478,19 ","59.995,58 ","59.995,58 ","17.032,06 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","17.032,06 ","0,00 ","17.032,06 ","0,00 ","86.792,62 ","86.792,62 ","86.792,62 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.144.831,01 ","969.674,85 ","483.947,53 ","371.976,27 ","0,00 ","113.751,05 ","0,00 ","175.156,16 ","0,00 ","0,00 ","0,00 ","175.156,16 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
137.,102 ,OBČINA RADOVLJICA,"16.429.548,71 ","14.576.845,41 ","12.147.905,93 ","9.966.551,00 ","9.966.551,00 ","1.841.646,44 ","1.459.949,91 ","1.880,36 ","86.968,20 ","292.847,97 ","339.708,49 ","6.880,27 ","0,00 ","332.828,22 ","0,00 ","0,00 ","2.428.939,48 ","1.590.270,22 ","8.260,00 ","15.304,19 ","1.566.706,03 ","8.541,08 ","8.541,08 ","44.355,56 ","44.355,56 ","1.443,69 ","1.443,69 ","784.328,93 ","784.328,93 ","744.243,06 ","154.847,44 ","144.317,44 ","10.530,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","589.395,62 ","584,63 ","588.810,99 ","0,00 ","550,00 ","550,00 ","550,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.107.910,24 ","1.107.910,24 ","1.069.567,77 ","32.833,55 ","5.508,92 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
138.,103 ,OBČINA RAVNE NA KOROŠKEM,"12.712.733,82 ","9.748.260,49 ","8.251.699,89 ","6.179.980,00 ","6.179.980,00 ","1.555.594,01 ","1.453.071,74 ","564,72 ","7.739,96 ","94.217,59 ","516.125,88 ","86.889,42 ","0,00 ","429.236,46 ","0,00 ","0,00 ","1.496.560,60 ","1.286.710,77 ","445.259,95 ","1.373,50 ","840.077,32 ","5.216,86 ","5.216,86 ","2.126,11 ","2.126,11 ","0,00 ","0,00 ","202.506,86 ","202.506,86 ","316.628,78 ","49.710,48 ","49.710,48 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","266.918,30 ","0,00 ","266.918,30 ","0,00 ","9.750,00 ","9.750,00 ","7.750,00 ","2.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.638.094,55 ","1.098.072,55 ","968.072,55 ","0,00 ","0,00 ","130.000,00 ","0,00 ","1.540.022,00 ","0,00 ","0,00 ","1.198.765,95 ","341.256,05 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
139.,176 ,OBČINA RAZKRIŽJE,"1.481.966,07 ","1.026.020,86 ","838.439,61 ","782.310,00 ","782.310,00 ","31.105,02 ","24.168,02 ","0,00 ","4.197,20 ","2.739,80 ","24.765,87 ","49,27 ","0,00 ","24.716,60 ","258,72 ","258,72 ","187.581,25 ","36.488,98 ","1.202,40 ","153,50 ","35.133,08 ","392,71 ","392,71 ","246,73 ","246,73 ","7.381,67 ","7.381,67 ","143.071,16 ","143.071,16 ","971,00 ","971,00 ","971,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","454.974,21 ","164.220,75 ","155.838,50 ","8.382,25 ","0,00 ","0,00 ","0,00 ","290.753,46 ","0,00 ","0,00 ","0,00 ","290.753,46 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
140.,209 ,OBČINA REČICA OB SAVINJI,"2.241.877,16 ","1.621.055,84 ","1.539.035,56 ","1.395.254,00 ","1.395.254,00 ","72.242,80 ","38.212,80 ","235,88 ","19.562,34 ","14.231,78 ","71.538,76 ","561,10 ","0,00 ","70.977,66 ","0,00 ","0,00 ","82.020,28 ","50.420,69 ","197,68 ","251,67 ","49.971,34 ","1.061,54 ","1.061,54 ","320,00 ","320,00 ","4.123,65 ","4.123,65 ","26.094,40 ","26.094,40 ","49.466,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","49.466,00 ","0,00 ","49.466,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","571.355,32 ","564.309,00 ","564.309,00 ","0,00 ","0,00 ","0,00 ","0,00 ","7.046,32 ","0,00 ","0,00 ","0,00 ","7.046,32 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
141.,201 ,OBČINA RENČE-VOGRSKO,"4.122.920,00 ","3.440.182,00 ","2.762.569,00 ","2.259.742,00 ","2.259.742,00 ","307.215,00 ","221.227,00 ","675,00 ","43.155,00 ","42.158,00 ","193.309,00 ","36.047,00 ","0,00 ","157.262,00 ","2.303,00 ","2.303,00 ","677.613,00 ","645.925,00 ","0,00 ","1.629,00 ","644.296,00 ","1.471,00 ","1.471,00 ","169,00 ","169,00 ","5.603,00 ","5.603,00 ","24.445,00 ","24.445,00 ","3.118,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.118,00 ","0,00 ","3.118,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","679.620,00 ","85.012,00 ","85.012,00 ","0,00 ","0,00 ","0,00 ","0,00 ","594.608,00 ","0,00 ","4.053,00 ","0,00 ","437.003,00 ","0,00 ","0,00 ","153.552,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
142.,104 ,OBČINA RIBNICA,"7.755.364,80 ","6.507.194,33 ","6.013.898,75 ","5.349.446,00 ","5.349.446,00 ","447.523,16 ","309.140,76 ","644,68 ","26.660,13 ","111.077,59 ","216.929,59 ","3.892,67 ","0,00 ","213.036,92 ","0,00 ","0,00 ","493.295,58 ","238.766,17 ","0,00 ","4.048,13 ","234.718,04 ","6.011,11 ","6.011,11 ","2.101,57 ","2.101,57 ","62.128,11 ","62.128,11 ","184.288,62 ","184.288,62 ","83.008,57 ","1.341,67 ","0,00 ","1.341,67 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","81.666,90 ","9.806,24 ","71.860,66 ","0,00 ","900,00 ","900,00 ","900,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.164.261,90 ","578.288,17 ","569.371,65 ","8.916,52 ","0,00 ","0,00 ","0,00 ","585.973,73 ","0,00 ","173.336,13 ","3.167,53 ","409.470,07 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
143.,177 ,OBČINA RIBNICA NA POHORJU,"1.470.728,95 ","1.115.996,26 ","940.157,66 ","863.287,00 ","863.287,00 ","32.457,87 ","24.116,10 ","52,57 ","3.855,03 ","4.434,17 ","42.447,73 ","364,59 ","0,00 ","42.083,14 ","1.965,06 ","1.965,06 ","175.838,60 ","122.823,29 ","47.717,00 ","1.140,40 ","73.965,89 ","336,91 ","336,91 ","449,48 ","449,48 ","4.423,33 ","4.423,33 ","47.805,59 ","47.805,59 ","23.896,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","23.896,00 ","0,00 ","23.896,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","307.886,69 ","160.035,77 ","160.035,77 ","0,00 ","0,00 ","0,00 ","0,00 ","147.850,92 ","0,00 ","0,00 ","112.243,39 ","35.607,53 ","0,00 ","0,00 ","0,00 ","0,00 ","22.950,00 ","0,00 ","0,00 ","22.950,00 ","22.950,00 "
144.,106 ,OBČINA ROGAŠKA SLATINA,"9.737.455,00 ","9.121.009,00 ","7.592.927,00 ","6.326.389,00 ","6.326.389,00 ","842.739,00 ","697.286,00 ","553,00 ","56.673,00 ","88.227,00 ","423.799,00 ","3.438,00 ","0,00 ","420.361,00 ","0,00 ","0,00 ","1.528.082,00 ","907.348,00 ","0,00 ","465,00 ","906.883,00 ","4.764,00 ","4.764,00 ","6.540,00 ","6.540,00 ","0,00 ","0,00 ","609.430,00 ","609.430,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","616.446,00 ","502.473,00 ","417.631,00 ","5.518,00 ","0,00 ","79.324,00 ","0,00 ","113.973,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","113.973,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
145.,105 ,OBČINA ROGAŠOVCI,"2.773.387,68 ","2.249.948,69 ","2.178.498,34 ","2.157.174,00 ","2.157.174,00 ","16.880,69 ","752,07 ","0,00 ","6.126,23 ","10.002,39 ","4.443,65 ","356,70 ","0,00 ","4.086,95 ","0,00 ","0,00 ","71.450,35 ","44.961,69 ","3.729,37 ","15.908,03 ","25.324,29 ","125,51 ","125,51 ","199,26 ","199,26 ","3.569,01 ","3.569,01 ","22.594,88 ","22.594,88 ","26.860,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","26.860,00 ","12.308,80 ","14.551,20 ","0,00 ","38.520,00 ","38.520,00 ","38.520,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","458.058,99 ","337.451,88 ","314.244,76 ","23.207,12 ","0,00 ","0,00 ","0,00 ","120.607,11 ","0,00 ","88.992,15 ","31.614,96 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
146.,107 ,OBČINA ROGATEC,"3.595.342,22 ","2.565.539,97 ","2.275.325,62 ","1.959.740,00 ","1.959.740,00 ","257.991,03 ","240.612,32 ","-18,61 ","4.530,43 ","12.866,89 ","57.594,59 ","935,71 ","0,00 ","56.658,88 ","0,00 ","0,00 ","290.214,35 ","228.190,79 ","0,00 ","2.461,55 ","225.729,24 ","1.288,82 ","1.288,82 ","1.266,14 ","1.266,14 ","0,00 ","0,00 ","59.468,60 ","59.468,60 ","140.696,67 ","103.278,59 ","103.278,59 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","37.418,08 ","1.906,58 ","35.511,50 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","889.105,58 ","240.001,18 ","207.028,43 ","0,00 ","0,00 ","32.972,75 ","0,00 ","649.104,40 ","0,00 ","0,00 ","649.104,40 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
147.,108 ,OBČINA RUŠE,"6.279.731,86 ","5.886.590,63 ","5.002.161,42 ","3.991.756,00 ","3.991.756,00 ","705.597,21 ","633.857,70 ","534,01 ","5.940,40 ","65.265,10 ","289.742,14 ","2.018,87 ","0,00 ","287.723,27 ","15.066,07 ","15.066,07 ","884.429,21 ","727.973,34 ","0,00 ","461,62 ","727.511,72 ","4.403,95 ","4.403,95 ","966,28 ","966,28 ","0,00 ","0,00 ","151.085,64 ","151.085,64 ","18.735,04 ","9.847,54 ","8.857,54 ","0,00 ","990,00 ","0,00 ","0,00 ","0,00 ","0,00 ","8.887,50 ","0,00 ","8.887,50 ","0,00 ","29.400,00 ","29.400,00 ","16.000,00 ","13.400,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","345.006,19 ","291.974,48 ","166.940,83 ","1.821,82 ","123.211,83 ","0,00 ","0,00 ","53.031,71 ","0,00 ","0,00 ","53.031,71 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
148.,178 ,OBČINA SELNICA OB DRAVI,"3.813.642,06 ","3.503.986,38 ","2.865.211,66 ","2.588.986,00 ","2.588.986,00 ","244.407,96 ","189.683,94 ","0,00 ","11.757,22 ","42.966,80 ","31.799,52 ","1.370,91 ","0,00 ","30.428,61 ","18,18 ","18,18 ","638.774,72 ","462.124,17 ","0,00 ","5.450,25 ","456.673,92 ","4.748,70 ","4.748,70 ","3.331,53 ","3.331,53 ","1.221,08 ","1.221,08 ","167.349,24 ","167.349,24 ","266,34 ","266,34 ","266,34 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","31.916,34 ","31.916,34 ","27.933,34 ","3.983,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","277.473,00 ","225.204,85 ","147.714,22 ","0,00 ","0,00 ","77.490,63 ","0,00 ","52.268,15 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","52.268,15 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
149.,109 ,OBČINA SEMIČ,"3.715.323,39 ","3.238.389,42 ","2.792.662,79 ","2.595.810,00 ","2.595.810,00 ","139.868,17 ","93.206,68 ","139,78 ","16.042,34 ","30.479,37 ","56.725,69 ","1.559,99 ","0,00 ","55.165,70 ","258,93 ","258,93 ","445.726,63 ","314.015,20 ","0,00 ","706,00 ","313.309,20 ","3.135,66 ","3.135,66 ","5.952,53 ","5.952,53 ","202,50 ","202,50 ","122.420,74 ","122.420,74 ","9.091,31 ","1.241,22 ","1.241,22 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","7.850,09 ","514,02 ","7.336,07 ","0,00 ","8.486,22 ","8.486,22 ","0,00 ","8.486,22 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","459.356,44 ","459.356,44 ","459.356,44 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
150.,110 ,OBČINA SEVNICA,"17.476.240,08 ","14.106.261,16 ","12.316.435,50 ","11.276.017,00 ","11.276.017,00 ","524.384,61 ","371.432,42 ","1.428,19 ","31.506,88 ","120.017,12 ","515.825,67 ","6.815,93 ","0,00 ","509.009,74 ","208,22 ","208,22 ","1.789.825,66 ","1.225.643,88 ","1.610,41 ","638,42 ","1.223.395,05 ","10.621,27 ","10.621,27 ","25.522,47 ","25.522,47 ","180.630,85 ","180.630,85 ","347.407,19 ","347.407,19 ","299.880,23 ","35.657,00 ","35.657,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","264.223,23 ","197.572,60 ","66.650,63 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.070.098,69 ","1.924.703,31 ","1.924.703,31 ","0,00 ","0,00 ","0,00 ","0,00 ","1.145.395,38 ","0,00 ","7.431,47 ","1.137.963,91 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
