,,,,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,- V EUR
56.,40 ,OBČINA IZOLA,"19.212.827,00 ","6.125.888,00 ","1.691.925,00 ","1.499.922,00 ","51.784,00 ","102.008,00 ","11.593,00 ","10.932,00 ","0,00 ","15.686,00 ","275.531,00 ","135.890,00 ","108.849,00 ","920,00 ","1.535,00 ","28.337,00 ","3.979.901,00 ","624.224,00 ","3.475,00 ","2.025.673,00 ","34.656,00 ","4.763,00 ","359.808,00 ","106.068,00 ","91.300,00 ","729.934,00 ","160.531,00 ","0,00 ","116.151,00 ","0,00 ","44.380,00 ","0,00 ","0,00 ","0,00 ","18.000,00 ","0,00 ","18.000,00 ","0,00 ","0,00 ","0,00 ","6.465.264,00 ","28.513,00 ","0,00 ","0,00 ","28.513,00 ","3.066.833,00 ","0,00 ","108.500,00 ","196.155,00 ","0,00 ","41.146,00 ","2.721.032,00 ","379.197,00 ","379.197,00 ","2.990.721,00 ","0,00 ","99.465,00 ","11.753,00 ","2.876.328,00 ","3.175,00 ","0,00 ","0,00 ","0,00 ","0,00 ","6.122.779,00 ","6.122.779,00 ","0,00 ","0,00 ","100.385,00 ","1.602,00 ","4.330.933,00 ","740.150,00 ","568.825,00 ","25.524,00 ","355.360,00 ","498.896,00 ","0,00 ","0,00 ","84.059,00 ","70.075,00 ","0,00 ","0,00 ","13.984,00 ","0,00 ","0,00 ","0,00 ","414.837,00 ","0,00 ","0,00 ","0,00 ","414.837,00 ","-2.851.610,00 ","-2.698.018,00 ","767.359,00 "
57.,41 ,OBČINA JESENICE,"17.933.087,85 ","5.289.971,82 ","1.366.182,49 ","1.153.432,76 ","45.203,80 ","97.397,93 ","18.524,10 ","11.711,66 ","0,00 ","39.912,24 ","215.811,20 ","105.487,29 ","84.460,23 ","714,53 ","1.191,51 ","23.957,64 ","3.649.480,59 ","529.684,92 ","80.195,34 ","335.493,35 ","20.618,54 ","14.491,41 ","1.792.522,53 ","54.911,84 ","9.809,28 ","811.753,38 ","28.497,54 ","0,00 ","20.471,40 ","0,00 ","8.026,14 ","0,00 ","0,00 ","0,00 ","30.000,00 ","0,00 ","30.000,00 ","0,00 ","0,00 ","0,00 ","7.115.437,02 ","198.173,40 ","0,00 ","0,00 ","198.173,40 ","3.505.917,67 ","0,00 ","40.800,00 ","356.038,61 ","0,00 ","17.156,00 ","3.091.923,06 ","587.784,44 ","587.784,44 ","2.823.561,51 ","0,00 ","69.973,28 ","8.367,61 ","2.683.593,64 ","61.626,98 ","0,00 ","0,00 ","0,00 ","0,00 ","3.066.383,97 ","3.066.383,97 ","412.737,20 ","1.800,00 ","191.247,48 ","694,86 ","260.187,44 ","1.419.907,42 ","395.889,16 ","8.139,60 ","375.780,81 ","2.461.295,04 ","0,00 ","0,00 ","238.172,02 ","71.124,52 ","0,00 ","0,00 ","0,00 ","167.047,50 ","0,00 ","0,00 ","2.223.123,02 ","63.740,61 ","0,00 ","0,00 ","2.159.382,41 ","408.853,81 ","329.346,60 ","4.564.096,27 "
58.,163 ,OBČINA JEZERSKO,"966.745,47 ","446.621,79 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","285.763,05 ","39.680,90 ","9.422,33 ","22.591,54 ","4.448,02 ","0,00 ","89.524,19 ","216,28 ","0,00 ","119.879,79 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","160.858,74 ","2.576,80 ","2.597,54 ","155.684,40 ","0,00 ","0,00 ","212.243,43 ","0,00 ","0,00 ","0,00 ","0,00 ","137.682,72 ","0,00 ","4.200,00 ","0,00 ","0,00 ","0,00 ","133.482,72 ","34.691,39 ","34.691,39 ","39.869,32 ","8.372,01 ","6.364,48 ","0,00 ","25.132,83 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","264.164,12 ","264.164,12 ","0,00 ","0,00 ","2.245,63 ","75,60 ","182.320,91 ","29.044,78 ","4.378,08 ","4.374,00 ","41.725,12 ","43.716,13 ","0,00 ","0,00 ","37.685,90 ","37.685,90 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","6.030,23 ","674,28 ","0,00 ","0,00 ","5.355,95 ","-55.351,64 ","-64.652,99 ","101.141,03 "
59.,42 ,OBČINA JURŠINCI,"2.275.042,82 ","502.746,39 ","130.777,81 ","118.824,66 ","4.152,00 ","7.801,15 ","0,00 ","0,00 ","0,00 ","0,00 ","24.986,89 ","10.521,87 ","8.432,57 ","71,28 ","118,84 ","5.842,33 ","318.789,46 ","43.971,15 ","2.029,28 ","41.499,37 ","0,00 ","3.754,74 ","151.302,75 ","271,72 ","0,00 ","75.960,45 ","16.692,23 ","0,00 ","16.692,23 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","11.500,00 ","0,00 ","11.500,00 ","0,00 ","0,00 ","0,00 ","629.534,22 ","22.658,78 ","0,00 ","0,00 ","22.658,78 ","413.662,22 ","0,00 ","4.484,46 ","0,00 ","0,00 ","0,00 ","409.177,76 ","41.703,20 ","41.703,20 ","151.510,02 ","23.526,24 ","17.407,04 ","275,14 ","109.481,99 ","819,61 ","0,00 ","0,00 ","0,00 ","0,00 ","909.543,59 ","909.543,59 ","67.590,00 ","0,00 ","2.894,26 ","0,00 ","641.874,34 ","36.688,90 ","0,00 ","0,00 ","160.496,09 ","233.218,62 ","0,00 ","0,00 ","47.846,00 ","14.846,00 ","33.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","185.372,62 ","174.774,08 ","0,00 ","0,00 ","10.598,54 ","-51.853,54 ","-37.910,57 ","612.216,49 "
60.,43 ,OBČINA KAMNIK,"22.158.577,65 ","6.262.840,60 ","1.407.930,96 ","1.210.470,18 ","37.003,99 ","80.221,43 ","50.625,22 ","13.393,75 ","0,00 ","16.216,39 ","225.069,54 ","110.713,58 ","90.822,59 ","768,49 ","1.281,24 ","21.483,64 ","3.603.511,81 ","539.002,25 ","214.581,18 ","344.155,67 ","15.757,07 ","6.733,93 ","2.065.480,84 ","37.388,97 ","91.361,70 ","289.050,20 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.026.328,29 ","0,00 ","259.000,00 ","17.328,29 ","750.000,00 ","0,00 ","8.441.352,44 ","128.202,61 ","0,00 ","0,00 ","128.202,61 ","5.029.262,35 ","0,00 ","68.040,00 ","47.151,09 ","4.818,30 ","0,00 ","4.909.252,96 ","1.144.330,38 ","1.144.330,38 ","2.139.557,10 ","0,00 ","47.870,88 ","31.748,59 ","2.052.542,48 ","7.395,15 ","0,00 ","0,00 ","0,00 ","0,00 ","6.316.085,66 ","6.316.085,66 ","2.250,00 ","19.873,69 ","100.213,71 ","1.160,30 ","4.161.505,97 ","747.749,35 ","417.586,83 ","1.758,00 ","863.987,81 ","1.138.298,95 ","0,00 ","0,00 ","557.320,38 ","284.320,38 ","0,00 ","0,00 ","250.000,00 ","23.000,00 ","0,00 ","0,00 ","580.978,57 ","0,00 ","0,00 ","0,00 ","580.978,57 ","713.953,60 ","668.626,36 ","6.809.121,44 "
61.,44 ,OBČINA KANAL,"7.483.384,61 ","2.189.851,35 ","428.567,38 ","380.128,89 ","16.694,50 ","31.743,99 ","0,00 ","0,00 ","0,00 ","0,00 ","69.268,76 ","34.142,41 ","27.055,19 ","228,92 ","385,88 ","7.456,36 ","1.602.694,99 ","171.542,15 ","2.608,57 ","232.229,51 ","29.327,12 ","7.636,22 ","883.493,62 ","10.807,95 ","0,00 ","265.049,85 ","1.432,57 ","0,00 ","0,00 ","0,00 ","1.432,57 ","0,00 ","0,00 ","0,00 ","87.887,65 ","0,00 ","87.887,65 ","0,00 ","0,00 ","0,00 ","2.509.509,21 ","30.392,14 ","0,00 ","0,00 ","30.392,14 ","572.243,09 ","0,00 ","22.538,30 ","22.512,42 ","1.916,54 ","16.888,77 ","508.387,06 ","546.165,61 ","546.165,61 ","1.360.708,37 ","33.455,31 ","14.537,92 ","106.306,28 ","1.206.408,86 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.667.592,05 ","2.667.592,05 ","94.100,00 ","0,00 ","20.874,66 ","0,00 ","2.010.452,55 ","293.432,34 ","27.364,32 ","0,00 ","221.368,18 ","116.432,00 ","0,00 ","0,00 ","44.479,00 ","44.479,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","71.953,00 ","2.793,00 ","0,00 ","0,00 ","69.160,00 ","-58.032,22 ","-65.250,28 ","1.780.507,30 "
62.,45 ,OBČINA KIDRIČEVO,"9.822.995,63 ","1.622.725,58 ","354.388,11 ","291.474,51 ","15.627,26 ","29.567,49 ","10.765,03 ","6.376,31 ","0,00 ","577,51 ","57.084,06 ","29.651,03 ","21.886,68 ","184,97 ","318,30 ","5.043,08 ","1.163.784,71 ","86.819,58 ","11.447,35 ","234.693,41 ","11.546,68 ","9.510,10 ","353.875,24 ","13.484,48 ","0,00 ","442.407,87 ","27.468,70 ","0,00 ","27.468,70 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","20.000,00 ","0,00 ","20.000,00 ","0,00 ","0,00 ","0,00 ","1.741.904,83 ","41.232,76 ","0,00 ","0,00 ","41.232,76 ","1.154.020,96 ","0,00 ","11.000,00 ","0,00 ","0,00 ","0,00 ","1.143.020,96 ","229.964,37 ","229.964,37 ","316.686,74 ","0,00 ","28.137,80 ","0,00 ","288.548,94 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","6.148.956,32 ","6.148.956,32 ","0,00 ","0,00 ","37.248,83 ","0,00 ","5.522.711,57 ","450.500,67 ","13.870,00 ","0,00 ","124.625,25 ","309.408,90 ","0,00 ","0,00 ","31.895,77 ","31.895,77 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","277.513,13 ","137.223,69 ","0,00 ","0,00 ","140.289,44 ","-1.790.431,24 ","-1.770.135,42 ","2.026.194,29 "
63.,46 ,OBČINA KOBARID,"5.018.562,00 ","1.306.505,00 ","337.893,00 ","295.777,00 ","11.764,00 ","18.074,00 ","2.155,00 ","5.036,00 ","0,00 ","5.087,00 ","55.357,00 ","26.979,00 ","21.598,00 ","183,00 ","305,00 ","6.292,00 ","838.059,00 ","303.781,00 ","0,00 ","235.745,00 ","0,00 ","7.199,00 ","182.098,00 ","43.899,00 ","0,00 ","65.337,00 ","7.290,00 ","0,00 ","7.290,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","67.906,00 ","60.383,00 ","7.523,00 ","0,00 ","0,00 ","0,00 ","1.654.053,00 ","44.008,00 ","0,00 ","0,00 ","44.008,00 ","811.920,00 ","0,00 ","8.400,00 ","0,00 ","0,00 ","0,00 ","803.520,00 ","137.687,00 ","137.687,00 ","660.438,00 ","33.916,00 ","22.567,00 ","1.752,00 ","602.203,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.781.444,00 ","1.781.444,00 ","5.000,00 ","6.041,00 ","35.614,00 ","4.565,00 ","887.884,00 ","718.111,00 ","31.200,00 ","0,00 ","93.029,00 ","276.560,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","276.560,00 ","170.689,00 ","0,00 ","0,00 ","105.871,00 ","-88.040,24 ","-82.958,24 ","1.165.538,76 "
64.,47 ,OBČINA KOBILJE,"741.791,60 ","340.161,28 ","118.427,14 ","99.644,48 ","8.534,67 ","10.247,99 ","0,00 ","0,00 ","0,00 ","0,00 ","18.818,65 ","10.996,95 ","7.064,87 ","59,67 ","108,68 ","588,48 ","198.951,80 ","27.438,46 ","324,80 ","68.981,48 ","0,00 ","10.086,80 ","38.558,20 ","6.339,25 ","0,00 ","47.222,81 ","1.894,95 ","0,00 ","1.894,95 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.068,74 ","2.068,74 ","0,00 ","0,00 ","0,00 ","0,00 ","193.589,92 ","6.206,76 ","6.206,76 ","0,00 ","0,00 ","51.030,66 ","0,00 ","2.500,00 ","0,00 ","0,00 ","4.500,00 ","44.030,66 ","28.725,98 ","28.725,98 ","107.626,52 ","13.787,01 ","4.511,04 ","1.491,61 ","86.242,42 ","1.594,44 ","0,00 ","0,00 ","0,00 ","0,00 ","189.301,29 ","189.301,29 ","0,00 ","0,00 ","1.489,65 ","0,00 ","152.934,45 ","0,00 ","6.120,00 ","0,00 ","28.757,19 ","18.739,11 ","0,00 ","0,00 ","2.618,20 ","0,00 ","2.618,20 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","16.120,91 ","0,00 ","0,00 ","10.620,91 ","5.500,00 ","-34.883,73 ","-33.058,97 ","-47.813,25 "
65.,48 ,OBČINA KOČEVJE,"14.946.981,80 ","3.949.429,90 ","743.664,76 ","650.768,87 ","25.496,90 ","39.659,96 ","11.040,00 ","6.816,17 ","0,00 ","9.882,86 ","123.033,98 ","59.618,79 ","47.715,83 ","403,78 ","673,31 ","14.622,27 ","2.983.754,07 ","694.040,35 ","100.115,15 ","386.788,91 ","14.366,40 ","5.345,46 ","1.504.641,39 ","9.523,74 ","250,00 ","268.682,67 ","88.977,09 ","0,00 ","88.977,09 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","10.000,00 ","0,00 ","10.000,00 ","0,00 ","0,00 ","0,00 ","5.065.440,85 ","3.566,32 ","0,00 ","0,00 ","3.566,32 ","2.933.057,41 ","0,00 ","34.800,00 ","0,00 ","0,00 ","3.106,32 ","2.895.151,09 ","370.161,72 ","370.161,72 ","1.758.655,40 ","1.804,10 ","144.924,16 ","6.674,03 ","1.459.419,00 ","145.834,11 ","0,00 ","0,00 ","0,00 ","0,00 ","5.364.017,83 ","5.364.017,83 ","205.483,68 ","4.000,00 ","252.506,54 ","12.360,47 ","3.696.817,24 ","642.149,52 ","108.407,90 ","3.840,00 ","438.452,48 ","568.093,22 ","0,00 ","0,00 ","289.878,50 ","9.000,00 ","202.222,86 ","0,00 ","14.862,16 ","0,00 ","63.793,48 ","0,00 ","278.214,72 ","0,00 ","0,00 ","0,00 ","278.214,72 ","-250.759,67 ","-182.070,94 ","3.427.781,93 "
66.,49 ,OBČINA KOMEN,"4.844.501,66 ","1.152.525,50 ","262.152,54 ","226.298,19 ","9.688,00 ","21.418,77 ","0,00 ","3.881,32 ","0,00 ","866,26 ","41.583,02 ","20.370,22 ","16.319,17 ","138,04 ","230,14 ","4.525,45 ","763.836,45 ","100.180,08 ","3.864,28 ","137.240,07 ","3.442,34 ","8.078,95 ","171.409,13 ","5.261,59 ","0,00 ","334.360,01 ","65.338,35 ","0,00 ","65.338,35 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","19.615,14 ","18.615,14 ","1.000,00 ","0,00 ","0,00 ","0,00 ","1.480.379,41 ","47.671,41 ","0,00 ","0,00 ","47.671,41 ","737.995,99 ","3.317,00 ","10.432,40 ","0,00 ","0,00 ","2.242,90 ","722.003,69 ","202.751,41 ","202.751,41 ","491.960,60 ","50.287,54 ","14.953,38 ","3.400,00 ","416.610,95 ","6.708,73 ","0,00 ","0,00 ","0,00 ","0,00 ","2.056.922,34 ","2.056.922,34 ","0,00 ","0,00 ","37.923,17 ","0,00 ","1.544.273,85 ","107.118,75 ","128.895,20 ","0,00 ","238.711,37 ","154.674,41 ","0,00 ","0,00 ","103.228,95 ","66.555,59 ","10.447,55 ","0,00 ","0,00 ","0,00 ","26.225,81 ","0,00 ","51.445,46 ","15,46 ","0,00 ","0,00 ","51.430,00 ","-554.467,79 ","-489.782,49 ","627.388,12 "
67.,164 ,OBČINA KOMENDA,"7.054.059,59 ","1.669.492,94 ","377.460,18 ","323.508,28 ","9.580,16 ","17.034,84 ","10.821,63 ","14.813,90 ","0,00 ","1.701,37 ","62.147,88 ","31.355,19 ","25.119,59 ","212,55 ","354,31 ","5.106,24 ","1.183.453,14 ","180.340,88 ","1.203,36 ","161.954,39 ","12.405,57 ","6.065,63 ","278.943,02 ","8.722,25 ","9.330,00 ","524.488,04 ","46.431,74 ","0,00 ","31.258,57 ","15.173,17 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.262.216,66 ","44.230,27 ","0,00 ","0,00 ","44.230,27 ","1.105.350,93 ","0,00 ","18.152,55 ","9.019,91 ","390,14 ","0,00 ","1.077.788,33 ","219.025,37 ","219.025,37 ","893.610,09 ","25.658,04 ","13.246,40 ","0,00 ","418.231,03 ","436.474,62 ","0,00 ","0,00 ","0,00 ","0,00 ","2.336.907,68 ","2.336.907,68 ","25.815,20 ","0,00 ","28.949,73 ","0,00 ","1.059.415,42 ","230.871,90 ","472.010,09 ","0,00 ","519.845,34 ","785.442,31 ","0,00 ","0,00 ","235.747,51 ","235.747,51 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","549.694,80 ","0,00 ","0,00 ","0,00 ","549.694,80 ","-728.330,80 ","-688.808,80 ","138.214,27 "
68.,50 ,MESTNA OBČINA KOPER,"83.967.919,28 ","10.869.429,56 ","3.547.424,51 ","3.119.846,14 ","112.283,20 ","231.912,02 ","0,00 ","38.772,89 ","0,00 ","44.610,26 ","559.207,64 ","275.315,91 ","219.298,73 ","1.856,08 ","3.093,82 ","59.643,10 ","5.644.426,53 ","1.643.081,60 ","335.955,04 ","461.707,95 ","181.095,61 ","56.784,61 ","799.957,27 ","146.209,49 ","0,00 ","2.019.634,96 ","800.905,12 ","0,00 ","800.905,12 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","317.465,76 ","275.465,76 ","42.000,00 ","0,00 ","0,00 ","0,00 ","27.087.907,65 ","1.518.901,55 ","300.000,00 ","0,00 ","1.218.901,55 ","10.643.945,60 ","0,00 ","106.600,00 ","0,00 ","1.994,74 ","51.516,00 ","10.483.834,86 ","2.649.391,87 ","2.649.391,87 ","12.275.668,63 ","0,00 ","533.684,80 ","0,00 ","6.629.224,16 ","5.004.787,11 ","107.972,56 ","0,00 ","0,00 ","0,00 ","40.476.493,15 ","40.476.493,15 ","271.973,00 ","0,00 ","939.867,30 ","262.044,43 ","27.875.003,07 ","3.255.830,19 ","3.627.637,40 ","369.033,37 ","3.875.104,39 ","5.534.088,92 ","0,00 ","0,00 ","2.923.517,50 ","297.601,21 ","2.115.567,55 ","0,00 ","6.038,15 ","211.147,03 ","293.163,56 ","0,00 ","2.610.571,42 ","0,00 ","0,00 ","0,00 ","2.610.571,42 ","-25.383.113,54 ","-25.286.637,36 ","11.734.491,32 "
69.,197 ,OBČINA KOSTANJEVICA NA KRKI,"2.445.653,16 ","750.620,48 ","120.549,16 ","110.460,67 ","3.460,00 ","4.567,71 ","0,00 ","2.060,78 ","0,00 ","0,00 ","19.806,82 ","9.958,16 ","7.977,75 ","67,49 ","112,48 ","1.690,94 ","596.460,20 ","81.649,62 ","10.721,21 ","42.712,76 ","2.774,62 ","644,83 ","273.582,58 ","5.034,00 ","0,00 ","179.340,58 ","1.922,36 ","0,00 ","1.922,36 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","11.881,94 ","1.881,94 ","10.000,00 ","0,00 ","0,00 ","0,00 ","871.904,11 ","45.472,02 ","36.888,00 ","0,00 ","8.584,02 ","460.214,74 ","0,00 ","5.000,00 ","3.626,00 ","0,00 ","2.516,93 ","449.071,81 ","59.495,77 ","59.495,77 ","306.721,58 ","8.685,26 ","22.526,72 ","965,00 ","273.490,70 ","1.053,90 ","0,00 ","0,00 ","0,00 ","0,00 ","764.306,07 ","764.306,07 ","0,00 ","0,00 ","12.393,60 ","2.784,90 ","592.650,20 ","58.865,04 ","5.293,87 ","2.531,90 ","89.786,56 ","58.822,50 ","0,00 ","0,00 ","20.448,00 ","20.448,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","38.374,50 ","0,00 ","0,00 ","0,00 ","38.374,50 ","79.963,96 ","71.971,26 ","685.129,17 "
70.,165 ,OBČINA KOSTEL,"1.654.372,00 ","853.176,00 ","392.631,00 ","331.422,00 ","19.837,00 ","40.506,00 ","0,00 ","0,00 ","0,00 ","866,00 ","59.442,00 ","30.967,00 ","23.564,00 ","199,00 ","338,00 ","4.374,00 ","373.684,00 ","36.156,00 ","1.615,00 ","64.634,00 ","22.059,00 ","7.485,00 ","159.885,00 ","24.898,00 ","0,00 ","56.952,00 ","27.419,00 ","0,00 ","27.419,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","324.839,00 ","0,00 ","0,00 ","0,00 ","0,00 ","159.527,00 ","0,00 ","2.086,00 ","0,00 ","0,00 ","0,00 ","157.441,00 ","34.428,00 ","34.428,00 ","130.884,00 ","0,00 ","0,00 ","11.076,00 ","119.808,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","476.357,00 ","476.357,00 ","0,00 ","370,00 ","3.806,00 ","3.050,00 ","399.253,00 ","49.702,00 ","0,00 ","0,00 ","20.176,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","-198.983,00 ","-171.615,00 ","-239.067,00 "
71.,51 ,OBČINA KOZJE,"4.674.901,35 ","1.339.143,66 ","273.601,37 ","240.574,89 ","10.697,00 ","22.329,48 ","0,00 ","0,00 ","0,00 ","0,00 ","41.645,01 ","21.440,46 ","17.445,42 ","143,39 ","242,58 ","2.373,16 ","967.960,69 ","56.196,25 ","310,71 ","77.994,95 ","7.960,17 ","8.919,73 ","651.648,02 ","1.056,00 ","0,00 ","163.874,86 ","13.025,64 ","0,00 ","11.837,79 ","0,00 ","1.187,85 ","0,00 ","0,00 ","0,00 ","42.910,95 ","4.009,50 ","38.901,45 ","0,00 ","0,00 ","0,00 ","1.232.025,39 ","61.575,30 ","0,00 ","0,00 ","61.575,30 ","733.050,16 ","0,00 ","6.200,00 ","3.774,79 ","0,00 ","0,00 ","723.075,37 ","96.364,00 ","96.364,00 ","341.035,93 ","0,00 ","45.034,56 ","0,00 ","284.787,92 ","176,40 ","11.037,05 ","0,00 ","0,00 ","0,00 ","1.978.742,24 ","1.978.742,24 ","0,00 ","0,00 ","15.421,96 ","2.266,44 ","1.092.380,15 ","294.587,43 ","286.300,62 ","0,00 ","287.785,64 ","124.990,06 ","0,00 ","0,00 ","87.373,34 ","87.373,34 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","37.616,72 ","5.423,09 ","0,00 ","0,00 ","32.193,63 ","-394.023,79 ","-382.089,79 ","612.568,37 "
72.,52 ,MESTNA OBČINA KRANJ,"49.005.033,16 ","13.037.802,30 ","2.551.018,83 ","2.246.043,36 ","87.653,45 ","176.321,81 ","21.719,20 ","0,00 ","0,00 ","19.281,01 ","413.062,91 ","200.490,75 ","160.872,72 ","1.360,17 ","2.268,72 ","48.070,55 ","9.119.251,89 ","1.280.196,92 ","797.657,73 ","1.341.645,49 ","59.163,92 ","9.738,73 ","3.544.112,14 ","303.514,95 ","959.165,76 ","824.056,25 ","227.858,67 ","0,00 ","227.858,67 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","726.610,00 ","0,00 ","100.000,00 ","0,00 ","626.610,00 ","0,00 ","19.350.656,87 ","1.243.963,33 ","340.797,61 ","0,00 ","903.165,72 ","8.242.418,05 ","0,00 ","66.700,64 ","30.400,00 ","0,00 ","8.207,76 ","8.137.109,65 ","1.436.881,62 ","1.436.881,62 ","8.427.393,87 ","0,00 ","235.864,00 ","29.585,76 ","8.160.335,25 ","1.608,86 ","0,00 ","0,00 ","0,00 ","0,00 ","15.611.606,63 ","15.611.606,63 ","2.490.777,00 ","34.082,40 ","1.292.916,79 ","11.054,32 ","4.279.882,36 ","5.622.906,09 ","526.688,68 ","29.385,76 ","1.323.913,23 ","1.004.967,36 ","0,00 ","0,00 ","348.267,28 ","276.916,48 ","47.507,35 ","0,00 ","6.416,02 ","17.427,43 ","0,00 ","0,00 ","656.700,08 ","51.273,45 ","5.903,00 ","0,00 ","599.523,63 ","-1.317.465,99 ","-1.178.746,85 ","9.531.519,53 "
73.,53 ,OBČINA KRANJSKA GORA,"8.750.682,53 ","2.461.836,45 ","417.028,74 ","368.699,45 ","11.072,00 ","29.572,83 ","0,00 ","6.673,82 ","0,00 ","1.010,64 ","67.747,71 ","33.380,44 ","26.741,97 ","226,16 ","377,08 ","7.022,06 ","1.960.182,00 ","213.571,99 ","429.173,36 ","100.514,64 ","8.647,38 ","5.372,83 ","1.079.463,94 ","2.212,62 ","2.158,33 ","119.066,91 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","16.878,00 ","0,00 ","16.878,00 ","0,00 ","0,00 ","0,00 ","2.788.858,19 ","83.157,97 ","28.899,46 ","0,00 ","54.258,51 ","1.017.254,34 ","0,00 ","12.814,47 ","19.588,58 ","0,00 ","0,00 ","984.851,29 ","362.926,43 ","362.926,43 ","1.325.519,45 ","46.682,56 ","16.368,32 ","2.965,02 ","1.241.875,87 ","17.627,68 ","0,00 ","0,00 ","0,00 ","0,00 ","2.527.697,99 ","2.527.697,99 ","96.395,00 ","0,00 ","355.349,91 ","0,00 ","1.694.951,89 ","172.639,12 ","70.623,98 ","0,00 ","137.738,09 ","972.289,90 ","0,00 ","0,00 ","828.063,39 ","308.145,80 ","5.810,95 ","0,00 ","0,00 ","0,00 ","514.106,64 ","0,00 ","144.226,51 ","0,00 ","0,00 ","0,00 ","144.226,51 ","-23.208,09 ","-106.999,31 ","2.438.384,77 "
74.,166 ,OBČINA KRIŽEVCI,"2.707.707,81 ","479.057,59 ","109.642,23 ","96.745,53 ","3.460,00 ","9.224,70 ","212,00 ","0,00 ","0,00 ","0,00 ","17.423,92 ","8.580,81 ","6.874,30 ","58,19 ","97,00 ","1.813,62 ","341.079,13 ","26.495,24 ","925,02 ","50.603,53 ","2.715,94 ","237,17 ","147.457,61 ","318,59 ","0,00 ","112.326,03 ","9.912,31 ","0,00 ","5.429,18 ","0,00 ","4.483,13 ","0,00 ","0,00 ","0,00 ","1.000,00 ","0,00 ","1.000,00 ","0,00 ","0,00 ","0,00 ","1.030.266,88 ","54.319,86 ","54.319,86 ","0,00 ","0,00 ","692.820,24 ","0,00 ","4.650,00 ","0,00 ","0,00 ","0,00 ","688.170,24 ","92.884,73 ","92.884,73 ","190.242,05 ","19.960,43 ","14.979,20 ","312,28 ","154.990,14 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.030.232,28 ","1.030.232,28 ","0,00 ","0,00 ","16.294,35 ","1.521,79 ","358.379,69 ","589.168,94 ","5.905,67 ","0,00 ","58.961,84 ","168.151,06 ","0,00 ","0,00 ","118.329,76 ","66.490,98 ","0,00 ","0,00 ","0,00 ","0,00 ","51.838,78 ","0,00 ","49.821,30 ","904,49 ","0,00 ","0,00 ","48.916,81 ","390.118,62 ","384.547,29 ","1.187.143,48 "
