,,,,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,- V EUR,,,,,,,- V EUR,,,- V EUR
,,,I.,7,70,700,7000,703,7030,7031,7032,7033,704,7044,7045,7046,7047,706,7060,71,710,7100,7102,7103,711,7111,712,7120,713,7130,714,7140,7141,72,720,7200,7201,7202,7203,721,7210,7211,722,7220,7221,7222,73,730,7300,7301,731,7310,7311,7312,7313,732,7320,74,740,7400,7401,7402,7403,7404,741,7410,7411,7412,7413,7414,7415,7416,7417,78,782,7821,787,7870
,,,SKUPAJ PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182.,10 ,OBČINA TIŠINA,"3.400.462,58 ","2.552.021,86 ","2.280.459,84 ","2.083.539,00 ","2.083.539,00 ","84.432,18 ","67.471,05 ","23,16 ","5.445,40 ","11.492,57 ","112.488,66 ","2.220,09 ","0,00 ","0,00 ","110.268,57 ","0,00 ","0,00 ","271.562,02 ","58.192,24 ","4.809,11 ","4.861,49 ","48.521,64 ","487,39 ","487,39 ","0,00 ","0,00 ","100.249,76 ","100.249,76 ","112.632,63 ","0,00 ","112.632,63 ","6.524,82 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","6.524,82 ","0,00 ","6.524,82 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","841.915,90 ","427.882,90 ","357.941,64 ","0,00 ","0,00 ","69.941,26 ","0,00 ","414.033,00 ","0,00 ","0,00 ","0,00 ","414.033,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
183.,128 ,OBČINA TOLMIN,"12.886.488,25 ","9.883.525,25 ","8.062.425,36 ","7.149.462,00 ","7.149.462,00 ","657.574,38 ","422.933,66 ","1.000,58 ","120.235,98 ","113.404,16 ","255.388,98 ","23.551,74 ","0,00 ","0,00 ","231.837,24 ","0,00 ","0,00 ","1.821.099,89 ","1.332.347,87 ","0,00 ","6.072,53 ","1.326.275,34 ","3.394,02 ","3.394,02 ","10.177,10 ","10.177,10 ","8.144,58 ","8.144,58 ","467.036,32 ","0,00 ","467.036,32 ","252.369,23 ","180.377,31 ","180.377,31 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","71.991,92 ","15.403,41 ","56.588,51 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.750.593,77 ","2.750.593,77 ","2.745.698,19 ","4.895,58 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
184.,129 ,OBČINA TRBOVLJE,"14.865.519,85 ","11.659.909,26 ","10.638.963,47 ","8.320.728,00 ","8.320.728,00 ","1.567.864,79 ","1.404.497,04 ","1.170,48 ","24.687,74 ","137.509,53 ","750.370,68 ","100.589,73 ","0,00 ","0,00 ","649.780,95 ","0,00 ","0,00 ","1.020.945,79 ","877.394,11 ","2,40 ","23.298,02 ","854.093,69 ","3.210,94 ","3.210,94 ","16.817,91 ","16.817,91 ","0,00 ","0,00 ","123.522,83 ","0,00 ","123.522,83 ","875.399,64 ","439.180,30 ","439.180,30 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","436.219,34 ","0,00 ","436.219,34 ","0,00 ","43.000,00 ","43.000,00 ","43.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.287.210,95 ","724.824,83 ","625.856,10 ","89.124,27 ","9.844,46 ","0,00 ","0,00 ","1.562.386,12 ","0,00 ","0,00 ","495.489,97 ","1.066.896,15 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
185.,130 ,OBČINA TREBNJE,"12.128.162,29 ","10.326.922,06 ","8.923.709,84 ","7.743.857,00 ","7.743.857,00 ","795.998,38 ","628.976,62 ","877,63 ","73.851,12 ","92.293,01 ","383.854,46 ","15.696,91 ","0,00 ","0,00 ","368.157,55 ","0,00 ","0,00 ","1.403.212,22 ","271.017,19 ","0,00 ","46.915,99 ","224.101,20 ","5.889,06 ","5.889,06 ","16.950,02 ","16.950,02 ","70.189,46 ","70.189,46 ","1.039.166,49 ","0,00 ","1.039.166,49 ","136.834,54 ","18.695,87 ","17.195,87 ","1.500,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","118.138,67 ","37.200,00 ","80.938,67 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.664.405,69 ","1.551.389,41 ","1.505.799,41 ","45.590,00 ","0,00 ","0,00 ","0,00 ","113.016,28 ","0,00 ","0,00 ","113.016,28 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
186.,185 ,OBČINA TRNOVSKA VAS,"1.264.672,33 ","912.121,74 ","842.934,42 ","753.483,00 ","753.483,00 ","53.267,32 ","40.338,72 ","0,00 ","6.965,11 ","5.963,49 ","36.184,10 ","1.559,66 ","0,00 ","0,00 ","34.624,44 ","0,00 ","0,00 ","69.187,32 ","23.071,78 ","52,70 ","8.264,88 ","14.754,20 ","816,50 ","816,50 ","0,00 ","0,00 ","0,00 ","0,00 ","45.299,04 ","0,00 ","45.299,04 ","646,92 ","646,92 ","646,92 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","351.903,67 ","351.903,67 ","339.485,81 ","881,25 ","0,00 ","11.536,61 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
187.,186 ,OBČINA TRZIN,"3.473.701,45 ","3.195.934,41 ","2.507.906,48 ","1.781.524,00 ","1.781.524,00 ","652.980,24 ","473.311,28 ","2.228,20 ","88.608,24 ","88.832,52 ","73.402,24 ","8.053,84 ","0,00 ","0,00 ","65.348,40 ","0,00 ","0,00 ","688.027,93 ","399.760,37 ","0,00 ","74.803,77 ","324.956,60 ","1.272,46 ","1.272,46 ","17.971,70 ","17.971,70 ","9.116,19 ","9.116,19 ","259.907,21 ","0,00 ","259.907,21 ","144.767,62 ","1.050,00 ","0,00 ","0,00 ","1.000,00 ","50,00 ","0,00 ","0,00 ","0,00 ","143.717,62 ","0,00 ","143.717,62 ","0,00 ","100,00 ","100,00 ","100,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","132.899,42 ","132.899,42 ","22.540,05 ","110.359,37 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
188.,131 ,OBČINA TRŽIČ,"19.420.778,48 ","10.776.083,85 ","8.799.731,59 ","7.598.960,00 ","7.598.960,00 ","735.632,54 ","444.620,98 ","73,21 ","73.938,72 ","216.999,63 ","465.139,05 ","7.916,32 ","0,00 ","0,00 ","457.222,73 ","0,00 ","0,00 ","1.976.352,26 ","650.659,20 ","106,05 ","28.066,76 ","622.486,39 ","4.530,47 ","4.530,47 ","32.373,40 ","32.373,40 ","45.387,15 ","45.387,15 ","1.243.402,04 ","0,00 ","1.243.402,04 ","1.209.975,69 ","69.978,76 ","69.233,76 ","620,00 ","0,00 ","125,00 ","0,00 ","0,00 ","0,00 ","1.139.996,93 ","243.480,84 ","896.516,09 ","0,00 ","150.961,76 ","2.379,00 ","1.345,00 ","1.034,00 ","148.582,76 ","0,00 ","148.582,76 ","0,00 ","0,00 ","0,00 ","0,00 ","7.283.757,18 ","2.749.702,13 ","2.746.702,13 ","0,00 ","0,00 ","3.000,00 ","0,00 ","4.534.055,05 ","0,00 ","0,00 ","0,00 ","4.534.055,05 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
189.,132 ,OBČINA TURNIŠČE,"2.397.831,42 ","2.064.449,47 ","1.814.094,34 ","1.654.519,00 ","1.654.519,00 ","83.905,43 ","67.589,53 ","0,00 ","7.926,20 ","8.389,70 ","75.669,91 ","824,81 ","0,00 ","0,00 ","74.845,10 ","0,00 ","0,00 ","250.355,13 ","28.030,43 ","0,00 ","10.763,98 ","17.266,45 ","3.283,49 ","3.283,49 ","0,00 ","0,00 ","0,00 ","0,00 ","219.041,21 ","0,00 ","219.041,21 ","120.249,63 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","120.249,63 ","120.249,63 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","213.132,32 ","213.132,32 ","213.132,32 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
190.,133 ,MESTNA OBČINA VELENJE,"30.207.382,49 ","27.315.850,31 ","21.630.646,34 ","15.510.709,00 ","15.510.709,00 ","5.119.767,00 ","4.631.999,91 ","2.919,12 ","43.373,81 ","441.474,16 ","1.000.170,34 ","14.070,48 ","0,00 ","0,00 ","986.099,86 ","0,00 ","0,00 ","5.685.203,97 ","3.051.554,36 ","1.057,80 ","59.394,57 ","2.991.101,99 ","11.617,41 ","11.617,41 ","125.265,89 ","125.265,89 ","176.715,66 ","176.715,66 ","2.320.050,65 ","0,00 ","2.320.050,65 ","1.478.227,26 ","152.769,53 ","152.219,53 ","550,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.325.457,73 ","0,00 ","1.325.457,73 ","0,00 ","365.550,00 ","365.550,00 ","365.300,00 ","250,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.038.035,48 ","739.260,99 ","483.336,20 ","255.924,79 ","0,00 ","0,00 ","0,00 ","298.774,49 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","298.774,49 ","0,00 ","9.719,44 ","0,00 ","0,00 ","9.719,44 ","9.719,44 "
191.,187 ,OBČINA VELIKA POLANA,"2.360.552,24 ","1.066.800,58 ","846.864,41 ","780.512,00 ","780.512,00 ","31.116,09 ","24.258,22 ","0,00 ","4.026,67 ","2.831,20 ","35.236,32 ","404,84 ","0,00 ","0,00 ","34.831,48 ","0,00 ","0,00 ","219.936,17 ","13.519,71 ","0,00 ","887,05 ","12.632,66 ","109,93 ","109,93 ","280,20 ","280,20 ","36.054,15 ","36.054,15 ","169.972,18 ","0,00 ","169.972,18 ","292.884,75 ","5.788,85 ","5.788,85 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","287.095,90 ","0,00 ","287.095,90 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.000.866,91 ","226.845,99 ","226.845,99 ","0,00 ","0,00 ","0,00 ","0,00 ","774.020,92 ","0,00 ","0,00 ","238.910,28 ","535.110,64 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
192.,134 ,OBČINA VELIKE LAŠČE,"4.954.560,65 ","3.189.017,91 ","2.786.847,95 ","2.541.866,00 ","2.541.866,00 ","160.027,94 ","86.082,69 ","420,63 ","19.499,27 ","54.025,35 ","84.954,01 ","2.323,92 ","0,00 ","0,00 ","82.630,09 ","0,00 ","0,00 ","402.169,96 ","82.407,74 ","0,00 ","4.849,81 ","77.557,93 ","-27,63 ","-27,63 ","5.891,46 ","5.891,46 ","12.013,52 ","12.013,52 ","301.884,87 ","0,00 ","301.884,87 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.765.542,74 ","1.765.542,74 ","1.765.542,74 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
193.,188 ,OBČINA VERŽEJ,"1.258.251,00 ","903.966,00 ","833.958,00 ","675.981,00 ","675.981,00 ","72.869,00 ","49.999,00 ","3,00 ","1.232,00 ","21.635,00 ","85.108,00 ","192,00 ","0,00 ","0,00 ","84.916,00 ","0,00 ","0,00 ","70.008,00 ","34.374,00 ","730,00 ","399,00 ","33.245,00 ","878,00 ","878,00 ","799,00 ","799,00 ","0,00 ","0,00 ","33.957,00 ","0,00 ","33.957,00 ","1.596,00 ","1.596,00 ","1.596,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","352.689,00 ","148.332,00 ","148.332,00 ","0,00 ","0,00 ","0,00 ","0,00 ","204.357,00 ","0,00 ","0,00 ","204.357,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
194.,135 ,OBČINA VIDEM,"5.589.982,00 ","3.696.776,00 ","3.414.267,00 ","3.167.646,00 ","3.167.646,00 ","127.342,00 ","92.555,00 ","326,00 ","12.464,00 ","21.997,00 ","119.279,00 ","1.558,00 ","0,00 ","0,00 ","117.721,00 ","0,00 ","0,00 ","282.509,00 ","54.709,00 ","291,00 ","1.267,00 ","53.151,00 ","1.138,00 ","1.138,00 ","1.449,00 ","1.449,00 ","98.964,00 ","98.964,00 ","126.249,00 ","0,00 ","126.249,00 ","6.693,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","6.693,00 ","6.693,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.886.513,00 ","1.886.513,00 ","1.865.738,00 ","20.775,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
195.,136 ,OBČINA VIPAVA,"5.133.168,33 ","4.246.521,75 ","3.418.340,76 ","2.944.770,00 ","2.944.770,00 ","306.832,99 ","235.087,59 ","779,30 ","39.420,48 ","31.545,62 ","166.737,77 ","800,96 ","0,00 ","0,00 ","165.936,81 ","0,00 ","0,00 ","828.180,99 ","504.681,35 ","0,00 ","9.230,39 ","495.450,96 ","1.963,53 ","1.963,53 ","4.323,14 ","4.323,14 ","7.289,33 ","7.289,33 ","309.923,64 ","0,00 ","309.923,64 ","55.198,11 ","50.374,46 ","50.374,46 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","4.823,65 ","437,36 ","0,00 ","4.386,29 ","12.922,00 ","12.922,00 ","10.590,00 ","2.332,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","818.526,47 ","561.034,71 ","515.902,94 ","45.131,77 ","0,00 ","0,00 ","0,00 ","257.491,76 ","0,00 ","0,00 ","257.491,76 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
196.,137 ,OBČINA VITANJE,"3.134.180,44 ","1.535.484,50 ","1.505.705,16 ","1.378.774,00 ","1.378.774,00 ","57.584,58 ","42.911,11 ","0,00 ","1.023,84 ","13.649,63 ","69.346,58 ","54,98 ","0,00 ","0,00 ","69.291,60 ","0,00 ","0,00 ","29.779,34 ","4.268,34 ","2.837,12 ","652,19 ","779,03 ","331,80 ","331,80 ","338,70 ","338,70 ","0,00 ","0,00 ","24.840,50 ","0,00 ","24.840,50 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.598.695,94 ","648.102,81 ","490.682,48 ","55.595,41 ","0,00 ","101.824,92 ","0,00 ","950.593,13 ","0,00 ","0,00 ","950.593,13 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
197.,138 ,OBČINA VODICE,"4.573.131,77 ","3.027.007,14 ","2.655.568,61 ","2.268.582,00 ","2.268.582,00 ","261.995,42 ","151.110,48 ","2.448,22 ","34.249,56 ","74.187,16 ","124.991,19 ","724,17 ","0,00 ","0,00 ","124.267,02 ","0,00 ","0,00 ","371.438,53 ","102.311,23 ","0,00 ","2.207,84 ","100.103,39 ","1.961,31 ","1.961,31 ","2.132,11 ","2.132,11 ","32.440,78 ","32.440,78 ","232.593,10 ","0,00 ","232.593,10 ","472.933,87 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","472.933,87 ","0,00 ","472.933,87 ","0,00 ","9.480,00 ","9.480,00 ","9.480,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.063.710,76 ","1.063.710,76 ","1.063.710,76 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
198.,139 ,OBČINA VOJNIK,"7.123.926,46 ","5.422.979,07 ","4.871.322,74 ","4.456.651,00 ","4.456.651,00 ","202.762,92 ","127.064,71 ","917,91 ","17.625,47 ","57.154,83 ","211.908,82 ","2.164,70 ","0,00 ","0,00 ","209.744,12 ","0,00 ","0,00 ","551.656,33 ","161.537,01 ","40.271,20 ","2.972,50 ","118.293,31 ","3.406,14 ","3.406,14 ","5.532,46 ","5.532,46 ","6.764,15 ","6.764,15 ","374.416,57 ","0,00 ","374.416,57 ","32.158,00 ","25.938,97 ","25.938,97 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","6.219,03 ","0,00 ","6.219,03 ","0,00 ","1.100,00 ","1.100,00 ","1.000,00 ","100,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.667.689,39 ","1.194.285,67 ","1.047.739,32 ","146.546,35 ","0,00 ","0,00 ","0,00 ","473.403,72 ","0,00 ","0,00 ","355.619,37 ","117.784,35 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
199.,189 ,OBČINA VRANSKO,"2.673.054,52 ","1.861.653,93 ","1.736.265,41 ","1.460.741,00 ","1.460.741,00 ","171.221,65 ","124.091,00 ","309,32 ","5.654,60 ","41.166,73 ","104.302,76 ","1.015,84 ","0,00 ","0,00 ","103.286,92 ","0,00 ","0,00 ","125.388,52 ","47.180,79 ","1.316,48 ","515,40 ","45.348,91 ","898,17 ","898,17 ","2.491,00 ","2.491,00 ","8.270,87 ","8.270,87 ","66.547,69 ","0,00 ","66.547,69 ","1.781,60 ","1.781,60 ","1.781,60 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.000,00 ","2.000,00 ","2.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","807.618,99 ","807.618,99 ","737.786,60 ","69.832,39 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
200.,140 ,OBČINA VRHNIKA,"11.879.971,26 ","10.820.696,24 ","9.346.033,32 ","7.609.819,00 ","7.609.819,00 ","1.191.735,28 ","773.897,05 ","3.983,42 ","131.038,44 ","282.816,37 ","544.479,04 ","13.152,86 ","0,00 ","0,00 ","531.326,18 ","0,00 ","0,00 ","1.474.662,92 ","630.201,43 ","10.870,27 ","167.506,94 ","451.824,22 ","9.507,46 ","9.507,46 ","78.839,76 ","78.839,76 ","40.128,83 ","40.128,83 ","715.985,44 ","0,00 ","715.985,44 ","302.934,75 ","13.520,73 ","11.920,73 ","1.600,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","289.414,02 ","0,00 ","289.414,02 ","0,00 ","15.552,02 ","15.552,02 ","0,00 ","15.552,02 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","740.788,25 ","740.788,25 ","490.326,92 ","250.461,33 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
201.,141 ,OBČINA VUZENICA,"2.794.229,81 ","2.135.530,50 ","1.738.815,37 ","1.487.746,00 ","1.487.746,00 ","170.948,44 ","155.900,91 ","43,23 ","5.455,47 ","9.548,83 ","80.120,93 ","732,36 ","0,00 ","0,00 ","79.388,57 ","0,00 ","0,00 ","396.715,13 ","377.131,13 ","0,00 ","1.282,82 ","375.848,31 ","952,57 ","952,57 ","182,73 ","182,73 ","2.325,89 ","2.325,89 ","16.122,81 ","0,00 ","16.122,81 ","80.721,80 ","59.982,83 ","59.982,83 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","20.738,97 ","0,00 ","20.738,97 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","577.977,51 ","344.168,50 ","284.038,55 ","60.129,95 ","0,00 ","0,00 ","0,00 ","233.809,01 ","0,00 ","0,00 ","0,00 ","233.809,01 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
202.,142 ,OBČINA ZAGORJE OB SAVI,"12.518.381,34 ","10.976.149,29 ","10.326.744,22 ","8.954.042,00 ","8.954.042,00 ","871.204,57 ","728.515,57 ","112,04 ","37.924,80 ","104.652,16 ","501.497,65 ","17.616,65 ","0,00 ","0,00 ","483.881,00 ","0,00 ","0,00 ","649.405,07 ","400.807,07 ","0,00 ","23.246,34 ","377.560,73 ","5.944,60 ","5.944,60 ","6.665,10 ","6.665,10 ","51.178,73 ","51.178,73 ","184.809,57 ","0,00 ","184.809,57 ","282.730,70 ","251.220,46 ","251.220,46 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","31.510,24 ","2.829,21 ","28.681,03 ","0,00 ","5.292,29 ","5.292,29 ","5.292,29 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.254.209,06 ","972.213,06 ","972.213,06 ","0,00 ","0,00 ","0,00 ","0,00 ","281.996,00 ","0,00 ","0,00 ","281.996,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
203.,143 ,OBČINA ZAVRČ,"1.919.357,29 ","1.120.198,80 ","1.023.853,69 ","951.352,00 ","951.352,00 ","41.375,35 ","37.845,65 ","108,53 ","337,71 ","3.083,46 ","31.126,34 ","167,73 ","0,00 ","0,00 ","30.958,61 ","0,00 ","0,00 ","96.345,11 ","18.421,01 ","35,19 ","4.319,88 ","14.065,94 ","396,38 ","396,38 ","243,65 ","243,65 ","0,00 ","0,00 ","77.284,07 ","0,00 ","77.284,07 ","2.481,05 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.481,05 ","0,00 ","2.481,05 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","796.677,44 ","385.104,80 ","384.118,80 ","986,00 ","0,00 ","0,00 ","0,00 ","411.572,64 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","411.572,64 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
204.,144 ,OBČINA ZREČE,"7.407.213,93 ","5.055.751,01 ","4.264.394,33 ","3.403.153,00 ","3.403.153,00 ","486.935,93 ","432.805,61 ","490,68 ","7.565,96 ","46.073,68 ","374.305,40 ","3.013,54 ","0,00 ","0,00 ","371.291,86 ","0,00 ","0,00 ","791.356,68 ","198.700,90 ","267,84 ","3.375,25 ","195.057,81 ","2.449,77 ","2.449,77 ","2.627,78 ","2.627,78 ","369.776,37 ","369.776,37 ","217.801,86 ","0,00 ","217.801,86 ","58.005,94 ","4.813,94 ","4.813,94 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","53.192,00 ","1.862,00 ","51.330,00 ","0,00 ","751.663,26 ","751.663,26 ","751.663,26 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.541.793,72 ","529.773,45 ","459.885,86 ","62.909,87 ","0,00 ","6.977,72 ","0,00 ","1.012.020,27 ","0,00 ","0,00 ","271.671,30 ","0,00 ","0,00 ","0,00 ","740.348,97 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
