št.",ID,OBČINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67.,164 ,OBČINA KOMENDA,"6.102.983,70 ","1.652.462,85 ","292.580,41 ","258.487,17 ","7.612,00 ","15.275,96 ","2.021,85 ","7.530,17 ","0,00 ","1.653,26 ","50.604,40 ","25.283,19 ","20.573,53 ","171,38 ","295,21 ","4.281,09 ","1.250.503,66 ","227.543,80 ","1.311,49 ","172.920,31 ","14.945,68 ","3.226,70 ","200.083,99 ","12.275,84 ","261.715,00 ","356.480,85 ","58.774,38 ","58.774,38 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.274.020,70 ","43.984,14 ","0,00 ","0,00 ","43.984,14 ","1.171.541,63 ","0,00 ","17.526,60 ","14.688,48 ","157,14 ","0,00 ","1.139.169,41 ","253.469,30 ","253.469,30 ","805.025,63 ","30.044,25 ","6.388,32 ","0,00 ","404.016,35 ","364.576,71 ","0,00 ","0,00 ","0,00 ","0,00 ","1.417.124,03 ","1.417.124,03 ","8.861,60 ","0,00 ","7.713,87 ","0,00 ","762.676,88 ","201.731,68 ","229.826,66 ","0,00 ","206.313,34 ","0,00 ","759.376,12 ","58.133,00 ","58.133,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","701.243,12 ","0,00 ","0,00 ","0,00 ","701.243,12 ","384.260,65 ","441.241,48 ","1.804.253,23 "
68.,50 ,MESTNA OBČINA KOPER,"53.259.635,27 ","9.587.448,39 ","3.481.341,27 ","3.102.491,67 ","54.638,63 ","241.892,77 ","0,00 ","46.820,66 ","0,00 ","35.497,54 ","570.034,55 ","280.616,93 ","224.771,57 ","1.902,76 ","3.170,47 ","59.572,82 ","4.269.945,90 ","1.219.137,06 ","410.992,44 ","423.996,05 ","195.458,87 ","82.319,09 ","626.272,63 ","177.756,10 ","0,00 ","1.134.013,66 ","1.219.926,67 ","1.219.926,67 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","46.200,00 ","1.200,00 ","45.000,00 ","0,00 ","0,00 ","0,00 ","27.071.437,13 ","2.305.012,93 ","1.357.194,80 ","0,00 ","947.818,13 ","10.394.914,84 ","0,00 ","105.999,68 ","0,00 ","1.643,74 ","54.897,95 ","10.232.373,47 ","2.475.349,83 ","2.475.349,83 ","11.896.159,53 ","4.162,76 ","487.309,90 ","0,00 ","6.521.309,47 ","4.811.525,07 ","71.852,33 ","0,00 ","0,00 ","0,00 ","12.972.688,09 ","12.972.688,09 ","3.643.643,10 ","1.536,01 ","546.673,24 ","70.470,46 ","4.579.407,85 ","1.711.430,31 ","969.872,67 ","111.834,54 ","1.337.819,91 ","0,00 ","3.628.061,66 ","1.517.343,52 ","272.449,09 ","1.065.487,13 ","0,00 ","65.430,64 ","98.976,66 ","15.000,00 ","0,00 ","2.110.718,14 ","52.022,57 ","0,00 ","0,00 ","2.058.695,57 ","8.942.863,29 ","9.995.441,89 ","18.809.230,45 "
69.,197 ,OBČINA KOSTANJEVICA NA KRKI,"2.650.172,06 ","726.983,82 ","116.543,11 ","108.470,42 ","1.250,45 ","4.500,90 ","0,00 ","2.321,34 ","0,00 ","0,00 ","19.741,36 ","9.869,13 ","7.906,43 ","66,91 ","111,58 ","1.787,31 ","579.672,86 ","63.110,15 ","21.103,84 ","29.645,71 ","2.588,25 ","381,93 ","281.583,07 ","6.009,96 ","2.051,92 ","173.198,03 ","1.026,49 ","1.026,49 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","10.000,00 ","0,00 ","10.000,00 ","0,00 ","0,00 ","0,00 ","895.601,05 ","5.747,39 ","0,00 ","0,00 ","5.747,39 ","517.810,99 ","0,00 ","6.200,00 ","4.570,00 ","0,00 ","2.100,00 ","504.940,99 ","71.428,69 ","71.428,69 ","300.613,98 ","11.099,73 ","21.902,31 ","793,90 ","263.944,41 ","2.873,63 ","0,00 ","0,00 ","0,00 ","0,00 ","910.765,47 ","910.765,47 ","0,00 ","0,00 ","3.079,60 ","0,00 ","645.302,99 ","102.811,02 ","11.993,12 ","371,90 ","147.206,84 ","0,00 ","116.821,72 ","39.379,86 ","34.917,00 ","0,00 ","0,00 ","4.462,86 ","0,00 ","0,00 ","0,00 ","77.441,86 ","4.183,86 ","0,00 ","0,00 ","73.258,00 ","-26.118,26 ","-30.960,81 ","461.360,55 "
70.,165 ,OBČINA KOSTEL,"1.919.032,26 ","790.401,35 ","353.739,76 ","302.766,38 ","15.916,00 ","33.262,77 ","1.794,61 ","0,00 ","0,00 ","0,00 ","56.517,51 ","28.495,67 ","21.737,65 ","187,46 ","311,80 ","5.784,93 ","354.754,58 ","47.321,60 ","15.508,86 ","57.921,34 ","30.619,60 ","3.258,03 ","104.400,26 ","45.048,89 ","0,00 ","50.676,00 ","24.389,50 ","24.389,50 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.000,00 ","0,00 ","1.000,00 ","0,00 ","0,00 ","0,00 ","304.457,88 ","19.163,66 ","19.163,66 ","0,00 ","0,00 ","144.374,84 ","0,00 ","1.251,87 ","0,00 ","0,00 ","0,00 ","143.122,97 ","29.462,33 ","29.462,33 ","111.457,05 ","0,00 ","1.782,39 ","15.488,45 ","94.186,21 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","824.173,03 ","824.173,03 ","0,00 ","0,00 ","708,00 ","0,00 ","739.352,66 ","71.179,07 ","6.086,78 ","0,00 ","6.846,52 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","73.556,48 ","97.902,62 ","-239.665,76 "
71.,51 ,OBČINA KOZJE,"4.445.557,00 ","1.188.052,00 ","209.169,00 ","191.578,00 ","4.925,00 ","12.666,00 ","0,00 ","0,00 ","0,00 ","0,00 ","34.852,00 ","16.967,00 ","14.765,00 ","116,00 ","192,00 ","2.812,00 ","836.167,00 ","80.105,00 ","165,00 ","82.052,00 ","18.721,00 ","7.349,00 ","529.734,00 ","1.056,00 ","0,00 ","116.985,00 ","13.829,00 ","12.785,00 ","0,00 ","1.044,00 ","0,00 ","0,00 ","0,00 ","94.035,00 ","54.174,00 ","39.861,00 ","0,00 ","0,00 ","0,00 ","1.334.933,00 ","124.939,00 ","65.174,00 ","0,00 ","59.765,00 ","778.893,00 ","0,00 ","6.147,00 ","3.136,00 ","0,00 ","0,00 ","769.610,00 ","93.439,00 ","93.439,00 ","337.662,00 ","0,00 ","34.607,00 ","0,00 ","287.381,00 ","4.091,00 ","11.583,00 ","0,00 ","0,00 ","0,00 ","1.889.435,00 ","1.889.435,00 ","61.200,00 ","0,00 ","14.605,00 ","1.323,00 ","1.417.418,00 ","214.175,00 ","0,00 ","0,00 ","180.714,00 ","0,00 ","33.137,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","33.137,00 ","0,00 ","0,00 ","0,00 ","33.137,00 ","106.550,00 ","118.683,00 ","729.369,00 "
72.,52 ,MESTNA OBČINA KRANJ,"47.920.331,25 ","12.082.635,87 ","2.588.900,21 ","2.258.814,45 ","83.253,68 ","160.639,49 ","33.208,53 ","5.722,37 ","0,00 ","47.261,69 ","416.954,60 ","203.740,73 ","163.386,94 ","1.386,74 ","2.310,08 ","46.130,11 ","7.729.094,82 ","1.001.074,27 ","744.023,54 ","1.199.856,58 ","65.868,94 ","9.772,88 ","3.414.685,83 ","327.120,74 ","240.379,30 ","726.312,74 ","433.686,24 ","433.686,24 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","914.000,00 ","0,00 ","50.000,00 ","0,00 ","864.000,00 ","0,00 ","20.958.175,05 ","1.287.905,95 ","0,00 ","0,00 ","1.287.905,95 ","9.028.169,80 ","0,00 ","57.574,37 ","31.220,00 ","0,00 ","8.558,28 ","8.930.817,15 ","1.464.157,01 ","1.464.157,01 ","9.177.942,29 ","0,00 ","305.707,63 ","30.565,08 ","8.835.120,50 ","6.549,08 ","0,00 ","0,00 ","0,00 ","0,00 ","13.488.491,64 ","13.488.491,64 ","1.732.650,94 ","983,76 ","1.645.584,90 ","3.440,22 ","1.485.748,14 ","7.521.357,18 ","303.183,91 ","93.469,36 ","702.073,23 ","0,00 ","1.391.028,69 ","152.133,00 ","152.133,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.238.895,69 ","2.472,75 ","104.302,47 ","0,00 ","1.132.120,47 ","-971.168,56 ","-803.119,40 ","9.591.242,66 "
73.,53 ,OBČINA KRANJSKA GORA,"10.634.065,53 ","2.239.707,07 ","399.532,82 ","355.631,41 ","11.072,00 ","27.286,07 ","3.900,82 ","1.642,52 ","0,00 ","0,00 ","65.385,19 ","32.045,41 ","25.672,57 ","217,27 ","362,14 ","7.087,80 ","1.757.911,06 ","256.232,21 ","365.441,83 ","100.290,94 ","9.496,48 ","5.771,10 ","853.280,19 ","9.009,60 ","470,88 ","157.917,83 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","16.878,00 ","0,00 ","16.878,00 ","0,00 ","0,00 ","0,00 ","3.125.172,84 ","274.671,79 ","207.950,37 ","0,00 ","66.721,42 ","1.078.245,74 ","0,00 ","7.584,56 ","14.553,34 ","0,00 ","0,00 ","1.056.107,84 ","419.386,17 ","419.386,17 ","1.352.869,14 ","63.012,17 ","18.499,83 ","1.866,90 ","1.219.158,36 ","50.331,88 ","0,00 ","0,00 ","0,00 ","0,00 ","4.406.368,49 ","4.406.368,49 ","80.000,00 ","21.400,00 ","131.622,65 ","0,00 ","3.508.927,10 ","424.211,99 ","107.665,10 ","9.331,20 ","123.210,45 ","0,00 ","862.817,13 ","631.900,41 ","178.142,00 ","0,00 ","0,00 ","0,00 ","0,00 ","453.758,41 ","0,00 ","230.916,72 ","0,00 ","0,00 ","0,00 ","230.916,72 ","-1.544.330,21 ","-1.591.750,77 ","2.986.912,05 "
74.,166 ,OBČINA KRIŽEVCI,"2.964.591,27 ","503.995,65 ","101.777,16 ","87.334,60 ","3.460,00 ","8.815,98 ","2.166,58 ","0,00 ","0,00 ","0,00 ","16.252,54 ","7.920,82 ","6.345,60 ","53,66 ","89,52 ","1.842,94 ","377.086,05 ","33.803,77 ","4.490,15 ","58.205,07 ","2.989,48 ","620,56 ","145.767,76 ","0,00 ","0,00 ","131.209,26 ","7.879,90 ","4.853,44 ","0,00 ","3.026,46 ","0,00 ","0,00 ","0,00 ","1.000,00 ","0,00 ","1.000,00 ","0,00 ","0,00 ","0,00 ","1.047.880,60 ","40.597,84 ","38.113,89 ","0,00 ","2.483,95 ","732.012,85 ","0,00 ","4.950,00 ","0,00 ","0,00 ","0,00 ","727.062,85 ","87.665,38 ","87.665,38 ","187.604,53 ","28.933,33 ","16.517,01 ","303,84 ","141.850,35 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.281.113,08 ","1.281.113,08 ","0,00 ","0,00 ","10.266,02 ","36.657,91 ","1.137.384,01 ","43.058,27 ","20.280,77 ","0,00 ","33.466,10 ","0,00 ","131.601,94 ","92.177,46 ","62.208,46 ","0,00 ","0,00 ","0,00 ","0,00 ","29.969,00 ","0,00 ","39.424,48 ","6,99 ","0,00 ","0,00 ","39.417,49 ","26.709,55 ","11.152,05 ","948.827,35 "
75.,54 ,OBČINA KRŠKO,"36.881.856,77 ","7.863.396,77 ","1.661.763,22 ","1.467.275,84 ","54.357,44 ","116.533,96 ","6.870,56 ","7.297,12 ","0,00 ","9.428,30 ","270.461,18 ","131.808,29 ","105.565,34 ","893,62 ","1.488,94 ","30.704,99 ","5.220.622,65 ","530.971,76 ","569.275,55 ","665.860,82 ","38.296,19 ","8.814,22 ","2.702.948,61 ","147.392,19 ","4.150,00 ","552.913,31 ","436.888,63 ","436.341,80 ","0,00 ","546,83 ","0,00 ","0,00 ","0,00 ","273.661,09 ","0,00 ","273.661,09 ","0,00 ","0,00 ","0,00 ","12.425.755,09 ","318.239,92 ","0,00 ","0,00 ","318.239,92 ","7.445.237,61 ","0,00 ","87.900,00 ","39.721,09 ","0,00 ","70.000,00 ","7.247.616,52 ","1.065.116,87 ","1.065.116,87 ","3.597.160,69 ","0,00 ","275.724,24 ","22.174,75 ","3.285.897,05 ","13.364,65 ","0,00 ","0,00 ","0,00 ","0,00 ","16.007.013,20 ","16.007.013,20 ","115.265,29 ","0,00 ","991.328,92 ","271.592,25 ","11.938.730,58 ","1.149.063,73 ","587.641,33 ","55.594,86 ","897.796,24 ","0,00 ","585.691,71 ","171.798,73 ","138.485,73 ","0,00 ","0,00 ","0,00 ","33.313,00 ","0,00 ","0,00 ","413.892,98 ","0,00 ","0,00 ","0,00 ","413.892,98 ","274.943,72 ","701.379,33 ","10.531.738,97 "
76.,55 ,OBČINA KUNGOTA,"4.564.938,52 ","1.426.835,50 ","291.733,60 ","239.375,76 ","9.976,32 ","32.972,10 ","0,00 ","0,00 ","0,00 ","9.409,42 ","45.324,22 ","21.670,97 ","17.072,98 ","144,64 ","241,03 ","6.194,60 ","1.052.068,30 ","78.042,95 ","45.574,61 ","217.114,98 ","18.996,24 ","4.634,10 ","461.754,66 ","126.024,92 ","0,00 ","99.925,84 ","37.709,38 ","29.580,95 ","0,00 ","8.128,43 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.488.000,95 ","0,00 ","0,00 ","0,00 ","0,00 ","606.734,71 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","606.734,71 ","49.785,83 ","49.785,83 ","831.480,41 ","9.565,11 ","76.989,73 ","998,70 ","743.926,87 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.650.102,07 ","1.650.102,07 ","0,00 ","0,00 ","29.464,92 ","0,00 ","1.481.172,37 ","24.433,98 ","24.906,36 ","0,00 ","90.124,44 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","-846.349,06 ","-808.904,75 ","555.728,78 "
77.,56 ,OBČINA KUZMA,"1.621.004,22 ","639.219,01 ","145.752,68 ","96.779,58 ","6.915,67 ","11.097,99 ","0,00 ","1.309,08 ","20.870,81 ","8.779,55 ","52.152,20 ","31.678,42 ","17.049,90 ","260,06 ","259,98 ","2.903,84 ","426.004,64 ","33.763,04 ","5.956,34 ","51.540,31 ","23.140,10 ","713,12 ","223.592,67 ","1.270,78 ","0,00 ","86.028,28 ","7.932,10 ","0,00 ","7.932,10 ","0,00 ","0,00 ","0,00 ","0,00 ","7.377,39 ","0,00 ","7.377,39 ","0,00 ","0,00 ","0,00 ","535.354,07 ","0,00 ","0,00 ","0,00 ","0,00 ","349.639,74 ","1.176,25 ","3.350,00 ","0,00 ","0,00 ","0,00 ","345.113,49 ","145.350,93 ","145.350,93 ","40.363,40 ","0,00 ","27.471,20 ","257,04 ","12.635,16 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","409.990,53 ","409.990,53 ","0,00 ","0,00 ","245,63 ","4.466,69 ","278.380,18 ","0,00 ","20.875,00 ","9.890,53 ","96.132,50 ","0,00 ","36.440,61 ","36.440,61 ","23.708,76 ","12.731,85 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","52.189,61 ","60.092,16 ","275.313,82 "
78.,57 ,OBČINA LAŠKO,"14.035.895,75 ","2.802.079,45 ","542.096,29 ","478.051,83 ","19.376,00 ","37.827,73 ","3.901,39 ","1.351,19 ","0,00 ","1.588,15 ","88.666,66 ","42.987,70 ","34.438,80 ","291,39 ","485,66 ","10.463,11 ","1.817.344,91 ","190.977,33 ","0,00 ","508.587,74 ","23.063,54 ","2.828,40 ","416.614,12 ","41.610,42 ","0,00 ","633.663,36 ","57.619,29 ","39.646,77 ","0,00 ","17.972,52 ","0,00 ","0,00 ","0,00 ","296.352,30 ","0,00 ","296.352,30 ","0,00 ","0,00 ","0,00 ","5.431.733,92 ","12.166,94 ","0,00 ","0,00 ","12.166,94 ","2.906.655,42 ","0,00 ","19.150,00 ","21.598,42 ","0,00 ","0,00 ","2.865.907,00 ","458.441,59 ","458.441,59 ","2.054.469,97 ","63.697,85 ","112.585,88 ","23.997,54 ","1.111.771,98 ","742.416,72 ","0,00 ","0,00 ","0,00 ","0,00 ","5.564.149,01 ","5.564.149,01 ","250.000,00 ","0,00 ","48.030,96 ","15.893,85 ","2.220.328,73 ","2.425.516,75 ","78.901,39 ","47.409,14 ","478.068,19 ","0,00 ","237.933,37 ","57.620,75 ","51.530,35 ","6.090,40 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","180.312,62 ","0,00 ","0,00 ","0,00 ","180.312,62 ","498.168,00 ","548.609,11 ","4.411.296,56 "
79.,58 ,OBČINA LENART,"11.679.344,35 ","2.047.571,67 ","467.382,21 ","394.687,94 ","15.916,00 ","35.231,97 ","10.648,38 ","10.320,41 ","0,00 ","577,51 ","74.301,72 ","36.956,24 ","29.123,53 ","250,54 ","417,71 ","7.553,70 ","1.296.786,85 ","322.140,00 ","0,00 ","315.408,52 ","11.624,40 ","1.007,15 ","524.101,41 ","0,00 ","0,00 ","122.505,37 ","209.100,89 ","205.538,96 ","0,00 ","3.561,93 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.394.170,02 ","161.640,07 ","86.800,00 ","0,00 ","74.840,07 ","1.383.770,36 ","0,00 ","13.200,00 ","3.000,00 ","0,00 ","0,00 ","1.367.570,36 ","100.906,58 ","100.906,58 ","1.747.853,01 ","15.383,00 ","29.024,34 ","8.933,05 ","803.982,21 ","825.912,59 ","64.617,82 ","0,00 ","0,00 ","0,00 ","6.201.782,66 ","6.201.782,66 ","0,00 ","0,00 ","22.475,44 ","0,00 ","4.844.685,80 ","950.417,33 ","226.255,54 ","0,00 ","157.948,55 ","0,00 ","35.820,00 ","13.340,00 ","9.340,00 ","0,00 ","0,00 ","0,00 ","4.000,00 ","0,00 ","0,00 ","22.480,00 ","0,00 ","0,00 ","0,00 ","22.480,00 ","-148.447,42 ","54.868,85 ","595.162,54 "
80.,59 ,OBČINA LENDAVA,"10.278.727,62 ","2.302.898,91 ","664.599,28 ","604.546,95 ","13.658,51 ","33.057,11 ","0,00 ","0,00 ","0,00 ","13.336,71 ","111.218,72 ","53.651,22 ","42.928,69 ","363,82 ","606,34 ","13.668,65 ","1.498.835,06 ","145.171,93 ","105.537,30 ","288.277,78 ","32.711,49 ","2.195,75 ","651.378,43 ","25.315,35 ","70.100,29 ","178.146,74 ","24.245,85 ","2.227,60 ","0,00 ","22.018,25 ","0,00 ","0,00 ","0,00 ","4.000,00 ","0,00 ","4.000,00 ","0,00 ","0,00 ","0,00 ","4.070.602,31 ","127.900,00 ","0,00 ","0,00 ","127.900,00 ","1.533.590,22 ","0,00 ","0,00 ","44.900,73 ","0,00 ","0,00 ","1.488.689,49 ","512.265,92 ","512.265,92 ","1.896.846,17 ","0,00 ","157.811,94 ","5.860,00 ","1.435.649,22 ","292.906,46 ","4.618,55 ","0,00 ","0,00 ","0,00 ","3.520.265,35 ","3.520.265,35 ","556.544,26 ","25.370,82 ","27.049,25 ","0,00 ","1.254.403,99 ","1.342.768,28 ","5.621,14 ","20.031,60 ","288.476,01 ","0,00 ","384.961,05 ","41.628,06 ","5.988,99 ","0,00 ","0,00 ","0,00 ","0,00 ","35.639,07 ","0,00 ","343.332,99 ","284.781,21 ","0,00 ","0,00 ","58.551,78 ","1.102.120,69 ","1.072.884,64 ","1.687.374,54 "
81.,60 ,OBČINA LITIJA,"14.168.905,44 ","3.357.836,73 ","582.117,06 ","504.555,92 ","16.016,00 ","39.967,82 ","16.024,19 ","4.345,62 ","0,00 ","1.207,51 ","100.773,83 ","46.575,02 ","37.312,68 ","315,71 ","526,23 ","16.044,19 ","2.261.001,29 ","157.437,87 ","154.992,31 ","209.512,89 ","5.429,40 ","3.177,29 ","1.425.344,21 ","55.077,95 ","2.064,33 ","247.965,04 ","113.944,55 ","91.124,71 ","0,00 ","22.819,84 ","0,00 ","0,00 ","0,00 ","300.000,00 ","0,00 ","300.000,00 ","0,00 ","0,00 ","0,00 ","5.334.736,49 ","181.957,50 ","106.914,96 ","0,00 ","75.042,54 ","3.185.425,28 ","0,00 ","42.325,29 ","0,00 ","0,00 ","11.267,19 ","3.131.832,80 ","556.239,56 ","556.239,56 ","1.411.114,15 ","34.517,35 ","95.192,10 ","2.825,20 ","1.278.579,50 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.267.123,12 ","3.267.123,12 ","24.000,00 ","1.158,00 ","84.864,30 ","20.354,34 ","2.046.801,93 ","488.709,88 ","218.346,28 ","15.868,74 ","367.019,65 ","0,00 ","2.209.209,10 ","219.655,48 ","219.655,48 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.989.553,62 ","11.039,72 ","0,00 ","0,00 ","1.978.513,90 ","1.033.645,67 ","1.122.311,99 ","3.489.669,60 "
82.,61 ,MESTNA OBČINA LJUBLJANA,"262.344.036,62 ","49.354.459,91 ","13.980.960,46 ","11.665.709,31 ","403.130,03 ","833.637,41 ","495.079,12 ","417.799,28 ","0,00 ","165.605,31 ","2.274.961,25 ","1.117.060,59 ","901.360,16 ","7.624,15 ","12.712,79 ","236.203,56 ","27.891.916,91 ","3.833.980,78 ","3.759.140,08 ","4.075.989,57 ","292.475,13 ","121.079,57 ","3.458.844,15 ","1.132.441,85 ","8.828.314,38 ","2.389.651,40 ","3.841.994,29 ","3.841.994,29 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.364.627,00 ","0,00 ","751.127,00 ","0,00 ","613.500,00 ","0,00 ","153.259.784,52 ","11.228.077,27 ","10.671.837,52 ","0,00 ","556.239,75 ","52.220.612,58 ","0,00 ","0,00 ","814.375,13 ","11.730,60 ","415.606,00 ","50.978.900,85 ","12.993.634,18 ","12.993.634,18 ","76.817.460,49 ","160.000,00 ","2.155.625,31 ","4.549.381,33 ","40.403.253,47 ","29.549.200,38 ","0,00 ","0,00 ","0,00 ","0,00 ","47.436.271,58 ","47.436.271,58 ","3.403.469,29 ","22.831,60 ","1.851.876,37 ","60.790,63 ","26.858.168,33 ","6.732.787,37 ","5.284.878,40 ","715.275,54 ","2.506.194,05 ","0,00 ","12.293.520,61 ","842.224,57 ","361.877,72 ","0,00 ","0,00 ","107.719,25 ","332.627,60 ","40.000,00 ","0,00 ","11.451.296,04 ","0,00 ","3.042.257,97 ","0,00 ","8.409.038,07 ","496.441,78 ","4.268.835,59 ","43.906.516,19 "
83.,62 ,OBČINA LJUBNO,"3.151.445,69 ","1.047.200,23 ","162.004,64 ","146.472,37 ","4.207,75 ","10.711,78 ","612,74 ","0,00 ","0,00 ","0,00 ","26.664,35 ","13.281,11 ","10.463,86 ","88,88 ","148,13 ","2.682,37 ","789.495,03 ","47.498,88 ","3.568,37 ","113.955,75 ","843,56 ","2.765,60 ","555.670,91 ","5.515,04 ","0,00 ","59.676,92 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","69.036,21 ","19.688,64 ","48.803,00 ","0,00 ","544,57 ","0,00 ","1.031.021,13 ","96.314,38 ","9.467,17 ","0,00 ","86.847,21 ","623.524,20 ","0,00 ","3.180,00 ","0,00 ","0,00 ","0,00 ","620.344,20 ","113.718,68 ","113.718,68 ","197.463,87 ","0,00 ","19.252,38 ","1.870,30 ","176.341,19 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.073.224,33 ","1.073.224,33 ","35.733,00 ","0,00 ","5.822,41 ","23.460,00 ","956.339,94 ","0,00 ","5.380,74 ","0,00 ","46.488,24 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","-190.797,96 ","-194.196,10 ","261.747,73 "
84.,63 ,OBČINA LJUTOMER,"13.016.841,27 ","2.839.599,85 ","762.321,61 ","665.352,15 ","29.217,16 ","50.563,81 ","1.197,33 ","12.197,65 ","0,00 ","3.793,51 ","122.251,20 ","60.423,11 ","48.424,82 ","408,57 ","681,75 ","12.312,95 ","1.741.740,28 ","193.906,06 ","413.349,82 ","194.216,12 ","17.625,99 ","22.991,46 ","713.043,32 ","11.292,66 ","0,00 ","175.314,85 ","21.777,49 ","21.777,49 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","191.509,27 ","0,00 ","49.361,25 ","0,00 ","142.148,02 ","0,00 ","4.238.782,33 ","8.942,72 ","0,00 ","0,00 ","8.942,72 ","2.586.223,86 ","0,00 ","13.350,00 ","13.165,53 ","0,00 ","4.860,00 ","2.554.848,33 ","364.861,61 ","364.861,61 ","1.278.754,14 ","0,00 ","88.921,71 ","45.765,88 ","1.128.900,23 ","0,00 ","15.166,32 ","0,00 ","0,00 ","0,00 ","5.615.995,73 ","5.615.995,73 ","487.818,31 ","4.352,67 ","122.329,74 ","0,00 ","3.668.273,96 ","716.865,07 ","8.764,13 ","1.659,24 ","605.932,61 ","0,00 ","322.463,36 ","52.242,98 ","52.242,98 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","270.220,38 ","110.005,56 ","0,00 ","0,00 ","160.214,82 ","6.615,31 ","26.231,37 ","2.308.239,06 "
85.,64 ,OBČINA LOGATEC,"10.806.411,75 ","2.299.356,79 ","749.075,58 ","665.312,61 ","25.133,56 ","53.131,30 ","0,00 ","5.209,35 ","0,00 ","288,76 ","120.023,13 ","59.737,93 ","47.502,33 ","404,72 ","673,92 ","11.704,23 ","1.311.216,69 ","220.046,96 ","32.226,48 ","246.672,12 ","25.318,17 ","1.622,92 ","154.827,24 ","20.856,46 ","85.046,83 ","524.599,51 ","19.041,39 ","19.041,39 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","100.000,00 ","0,00 ","100.000,00 ","0,00 ","0,00 ","0,00 ","5.077.452,19 ","188.854,96 ","154.145,72 ","0,00 ","34.709,24 ","3.013.226,03 ","0,00 ","17.700,00 ","0,00 ","0,00 ","0,00 ","2.995.526,03 ","469.946,83 ","469.946,83 ","1.405.424,37 ","0,00 ","38.749,50 ","141.708,24 ","668.097,63 ","556.869,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.103.722,45 ","3.103.722,45 ","72.034,00 ","166.707,45 ","25.769,95 ","2.112,78 ","1.859.230,97 ","427.417,33 ","244.156,37 ","0,00 ","306.293,60 ","0,00 ","325.880,32 ","108.416,39 ","90.000,00 ","0,00 ","0,00 ","0,00 ","18.416,39 ","0,00 ","0,00 ","217.463,93 ","0,00 ","0,00 ","0,00 ","217.463,93 ","2.590.027,40 ","2.583.804,68 ","4.593.980,07 "
