št.",ID,OBČINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.,150 ,OBČINA BLOKE,"1.965.237,40 ","473.708,73 ","123.265,25 ","111.274,30 ","3.360,00 ","5.242,93 ","276,54 ","3.111,48 ","0,00 ","0,00 ","20.406,91 ","10.147,61 ","8.129,57 ","68,84 ","114,61 ","1.946,28 ","325.637,79 ","75.995,65 ","0,00 ","43.346,99 ","1.993,70 ","4.257,39 ","44.811,64 ","0,00 ","0,00 ","155.232,42 ","45,04 ","0,00 ","45,04 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","4.353,74 ","0,00 ","4.353,74 ","0,00 ","0,00 ","0,00 ","561.349,23 ","36.970,10 ","0,00 ","0,00 ","36.970,10 ","242.418,83 ","0,00 ","3.967,59 ","0,00 ","0,00 ","0,00 ","238.451,24 ","37.419,06 ","37.419,06 ","244.541,24 ","10.198,37 ","5.106,46 ","204,28 ","126.471,10 ","102.561,03 ","0,00 ","0,00 ","0,00 ","0,00 ","875.179,44 ","875.179,44 ","0,00 ","0,00 ","5.195,47 ","0,00 ","757.797,41 ","54.558,13 ","14.046,60 ","0,00 ","43.581,83 ","55.000,00 ","55.000,00 ","55.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","211.308,67 ","204.468,24 ","328.479,48 "
8.,4 ,OBČINA BOHINJ,"9.542.468,86 ","3.757.268,85 ","726.331,49 ","609.859,22 ","28.224,00 ","53.648,64 ","541,55 ","30.262,57 ","0,00 ","3.795,51 ","115.694,59 ","56.945,57 ","44.589,13 ","380,59 ","638,82 ","13.140,48 ","2.746.673,23 ","236.043,22 ","653.960,44 ","554.121,56 ","192.529,68 ","12.132,59 ","807.474,69 ","64.342,95 ","22.337,23 ","203.730,87 ","6.207,54 ","0,00 ","6.207,54 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","162.362,00 ","29.934,31 ","128.846,33 ","0,00 ","3.581,36 ","0,00 ","1.813.217,34 ","143.678,58 ","0,00 ","0,00 ","143.678,58 ","731.434,88 ","0,00 ","19.823,49 ","7.140,69 ","0,00 ","20.420,13 ","684.050,57 ","225.824,93 ","225.824,93 ","712.278,95 ","17.130,08 ","14.932,12 ","0,00 ","680.216,75 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.712.255,26 ","3.712.255,26 ","0,00 ","38.274,88 ","68.132,46 ","4.164,84 ","2.581.561,58 ","661.480,94 ","72.912,12 ","0,00 ","285.728,44 ","259.727,41 ","196.158,57 ","162.916,73 ","33.241,84 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","63.568,84 ","0,00 ","0,00 ","0,00 ","63.568,84 ","-885.376,15 ","-881.549,71 ","299.599,30 "
9.,5 ,OBČINA BOROVNICA,"2.594.951,55 ","784.900,46 ","158.580,27 ","128.423,53 ","3.360,00 ","6.733,51 ","1.545,64 ","989,59 ","0,00 ","17.528,00 ","28.068,15 ","14.090,00 ","9.506,43 ","82,34 ","137,41 ","4.251,97 ","583.279,41 ","11.413,59 ","4.926,11 ","76.040,36 ","0,00 ","199,24 ","325.710,50 ","7.964,75 ","1.639,36 ","155.385,50 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","14.972,63 ","6.955,41 ","5.000,00 ","3.017,22 ","0,00 ","0,00 ","1.069.760,78 ","22.452,91 ","5.066,59 ","0,00 ","17.386,32 ","674.468,29 ","0,00 ","14.058,84 ","0,00 ","0,00 ","0,00 ","660.409,45 ","144.661,82 ","144.661,82 ","228.177,76 ","0,00 ","11.282,56 ","0,00 ","216.378,98 ","516,22 ","0,00 ","0,00 ","0,00 ","0,00 ","567.220,06 ","567.220,06 ","0,00 ","0,00 ","23.681,65 ","0,00 ","230.103,52 ","62.652,82 ","113.023,42 ","0,00 ","137.758,65 ","173.070,25 ","132.770,25 ","102.230,24 ","0,00 ","0,00 ","0,00 ","30.540,01 ","0,00 ","0,00 ","40.300,00 ","0,00 ","0,00 ","0,00 ","40.300,00 ","187.681,87 ","175.681,27 ","610.492,33 "
10.,6 ,OBČINA BOVEC,"7.330.481,99 ","1.302.823,82 ","364.725,52 ","320.260,15 ","10.948,00 ","24.596,07 ","4.149,17 ","0,00 ","0,00 ","4.772,13 ","58.490,18 ","28.710,21 ","23.000,55 ","194,55 ","324,30 ","6.260,57 ","866.431,09 ","87.238,64 ","10.524,18 ","148.178,57 ","8.029,39 ","8.948,44 ","341.701,08 ","120.355,85 ","0,00 ","141.454,94 ","8.677,03 ","0,00 ","3.653,22 ","0,00 ","5.023,81 ","0,00 ","0,00 ","0,00 ","4.500,00 ","0,00 ","4.500,00 ","0,00 ","0,00 ","0,00 ","1.380.869,58 ","21.546,74 ","0,00 ","0,00 ","21.546,74 ","427.586,58 ","0,00 ","8.325,63 ","0,00 ","3.927,50 ","0,00 ","415.333,45 ","122.049,91 ","122.049,91 ","809.686,35 ","0,00 ","24.188,48 ","3.292,55 ","723.774,74 ","58.430,58 ","0,00 ","0,00 ","0,00 ","0,00 ","4.299.834,84 ","4.299.834,84 ","0,00 ","9.724,61 ","222.866,29 ","0,00 ","3.350.863,96 ","460.366,84 ","108.968,77 ","0,00 ","147.044,37 ","346.953,75 ","269.924,15 ","179.529,00 ","90.395,15 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","77.029,60 ","2.162,79 ","0,00 ","0,00 ","74.866,81 ","-158.725,28 ","-152.280,14 ","792.004,56 "
11.,151 ,OBČINA BRASLOVČE,"3.908.519,76 ","979.405,56 ","199.633,44 ","177.237,69 ","7.392,00 ","13.690,18 ","1.087,37 ","226,20 ","0,00 ","0,00 ","32.162,24 ","15.801,82 ","12.659,29 ","107,11 ","178,54 ","3.415,48 ","660.340,76 ","123.414,74 ","5.800,82 ","100.166,06 ","5.938,58 ","3.926,58 ","226.297,37 ","12.871,09 ","12.805,89 ","169.119,63 ","31.050,57 ","0,00 ","31.050,57 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","56.218,55 ","0,00 ","56.218,55 ","0,00 ","0,00 ","0,00 ","1.128.556,85 ","953,69 ","319,58 ","0,00 ","634,11 ","749.746,01 ","0,00 ","6.425,45 ","0,00 ","0,00 ","0,00 ","743.320,56 ","122.963,25 ","122.963,25 ","254.893,90 ","7.775,70 ","32.752,90 ","0,00 ","213.211,36 ","1.153,94 ","0,00 ","0,00 ","0,00 ","0,00 ","784.063,47 ","784.063,47 ","4.500,00 ","0,00 ","23.900,77 ","1.306,08 ","405.196,12 ","105.775,46 ","38.680,00 ","1.846,93 ","202.858,11 ","1.016.493,88 ","577.702,20 ","62.346,16 ","515.356,04 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","438.791,68 ","411.971,18 ","0,00 ","0,00 ","26.820,50 ","-160.911,13 ","-134.225,16 ","1.330.616,45 "
12.,7 ,OBČINA BRDA,"7.026.205,13 ","1.882.204,76 ","276.843,99 ","221.086,29 ","9.632,00 ","17.739,78 ","9.331,39 ","704,85 ","0,00 ","18.349,68 ","43.606,82 ","21.359,09 ","17.111,36 ","144,94 ","241,33 ","4.750,10 ","1.529.198,61 ","327.356,21 ","233.121,73 ","177.490,56 ","9.170,08 ","14.801,43 ","502.982,45 ","38.302,20 ","0,00 ","225.973,95 ","27.555,34 ","0,00 ","27.555,34 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","5.000,00 ","0,00 ","5.000,00 ","0,00 ","0,00 ","0,00 ","1.830.413,51 ","10.300,80 ","0,00 ","0,00 ","10.300,80 ","1.139.965,95 ","0,00 ","20.363,63 ","20.717,83 ","0,00 ","0,00 ","1.098.884,49 ","182.231,81 ","182.231,81 ","497.914,95 ","0,00 ","33.917,65 ","6.825,00 ","457.172,30 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.192.837,03 ","3.192.837,03 ","30.000,00 ","0,00 ","5.716,05 ","0,00 ","2.764.305,38 ","301.983,80 ","69.147,80 ","0,00 ","21.684,00 ","120.749,83 ","34.573,84 ","34.573,84 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","86.175,99 ","25.927,06 ","0,00 ","0,00 ","60.248,93 ","735,54 ","25.531,80 ","745.302,74 "
13.,8 ,OBČINA BREZOVICA,"10.507.700,50 ","1.697.610,61 ","280.540,04 ","226.165,14 ","10.389,35 ","24.129,66 ","17.095,66 ","2.182,72 ","0,00 ","577,51 ","49.402,33 ","21.721,73 ","17.401,84 ","147,21 ","245,42 ","9.886,13 ","1.267.668,24 ","485.572,65 ","0,00 ","186.945,62 ","231,02 ","15.816,70 ","308.382,93 ","27.668,10 ","5.983,59 ","237.067,63 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","100.000,00 ","0,00 ","100.000,00 ","0,00 ","0,00 ","0,00 ","3.052.032,19 ","8.963,00 ","0,00 ","0,00 ","8.963,00 ","1.682.289,48 ","0,00 ","31.500,00 ","1.486,18 ","0,00 ","0,00 ","1.649.303,30 ","242.798,25 ","242.798,25 ","1.117.981,46 ","0,00 ","102.258,01 ","0,00 ","730.653,26 ","285.070,19 ","0,00 ","0,00 ","0,00 ","0,00 ","5.454.938,33 ","5.454.938,33 ","0,00 ","0,00 ","112.119,08 ","960,00 ","1.661.539,12 ","2.765.213,74 ","343.012,84 ","0,00 ","572.093,55 ","303.119,37 ","245.099,24 ","0,00 ","96.110,86 ","0,00 ","0,00 ","0,00 ","148.988,38 ","0,00 ","58.020,13 ","22.000,00 ","0,00 ","0,00 ","36.020,13 ","-2.327.517,16 ","-2.405.708,03 ","2.239.878,66 "
14.,9 ,OBČINA BREŽICE,"26.763.078,78 ","6.417.599,86 ","1.285.883,25 ","1.127.432,53 ","44.740,21 ","88.591,28 ","6.095,27 ","6.931,44 ","0,00 ","12.092,52 ","202.204,63 ","99.734,00 ","78.530,22 ","686,07 ","1.105,69 ","22.148,65 ","4.823.855,67 ","1.184.192,19 ","16.998,50 ","700.123,06 ","24.641,58 ","8.576,58 ","2.438.005,06 ","12.358,11 ","80.116,95 ","358.843,64 ","95.256,31 ","0,00 ","94.590,36 ","0,00 ","665,95 ","0,00 ","0,00 ","0,00 ","10.400,00 ","400,00 ","10.000,00 ","0,00 ","0,00 ","0,00 ","7.893.140,18 ","174.217,31 ","0,00 ","0,00 ","174.217,31 ","3.940.773,13 ","0,00 ","37.800,00 ","28.387,61 ","0,00 ","0,00 ","3.874.585,52 ","997.507,14 ","997.507,14 ","2.780.642,60 ","11.404,17 ","203.914,02 ","1.440,59 ","2.563.883,82 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","11.913.163,59 ","11.913.163,59 ","0,00 ","0,00 ","117.575,30 ","21.728,72 ","9.838.461,94 ","459.998,65 ","630.257,22 ","11.905,28 ","833.236,48 ","539.175,15 ","241.326,26 ","0,00 ","241.326,26 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","297.848,89 ","87.333,00 ","0,00 ","0,00 ","210.515,89 ","-600.037,54 ","-522.154,80 ","3.590.232,69 "
15.,152 ,OBČINA CANKOVA,"1.453.677,27 ","394.106,55 ","142.397,08 ","127.600,25 ","4.928,00 ","7.621,90 ","1.958,17 ","0,00 ","0,00 ","288,76 ","23.127,76 ","11.465,97 ","9.185,74 ","77,73 ","129,55 ","2.268,77 ","225.073,81 ","30.444,91 ","4.784,42 ","70.468,20 ","5.413,67 ","367,72 ","79.910,40 ","910,46 ","0,00 ","32.774,03 ","3.507,90 ","0,00 ","3.507,90 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","550.919,51 ","0,00 ","0,00 ","0,00 ","0,00 ","364.955,12 ","27.231,64 ","3.160,38 ","5.400,00 ","0,00 ","0,00 ","329.163,10 ","54.965,55 ","54.965,55 ","130.998,84 ","9.198,40 ","38.014,42 ","1.104,63 ","81.878,40 ","0,00 ","802,99 ","0,00 ","0,00 ","0,00 ","486.468,11 ","486.468,11 ","0,00 ","0,00 ","28.747,05 ","0,00 ","408.261,22 ","36.731,84 ","0,00 ","2.456,00 ","10.272,00 ","22.183,10 ","2.000,00 ","2.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","20.183,10 ","19.745,44 ","0,00 ","0,00 ","437,66 ","56.949,57 ","60.353,08 ","262.192,89 "
16.,11 ,MESTNA OBČINA CELJE,"54.275.145,00 ","13.093.040,00 ","2.650.755,00 ","2.275.579,00 ","87.920,00 ","178.053,00 ","75.380,00 ","135,00 ","0,00 ","33.688,00 ","430.669,00 ","208.731,00 ","167.221,00 ","1.415,00 ","2.358,00 ","50.944,00 ","9.641.521,00 ","361.364,00 ","166.525,00 ","1.476.193,00 ","62.598,00 ","12.625,00 ","4.757.926,00 ","510.931,00 ","0,00 ","2.293.359,00 ","319.995,00 ","0,00 ","319.449,00 ","0,00 ","546,00 ","0,00 ","0,00 ","0,00 ","50.100,00 ","0,00 ","50.100,00 ","0,00 ","0,00 ","0,00 ","16.184.416,00 ","147.495,00 ","39.634,00 ","0,00 ","107.861,00 ","8.198.491,00 ","0,00 ","55.288,00 ","312.299,00 ","0,00 ","0,00 ","7.830.904,00 ","326.837,00 ","326.837,00 ","7.511.593,00 ","0,00 ","670.432,00 ","87.420,00 ","6.753.741,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","23.240.565,00 ","23.240.565,00 ","2.263.195,00 ","10.556,00 ","222.553,00 ","3.008,00 ","17.305.439,00 ","1.824.780,00 ","1.203.492,00 ","0,00 ","407.542,00 ","1.757.124,00 ","607.393,00 ","0,00 ","607.393,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.149.731,00 ","0,00 ","0,00 ","0,00 ","1.149.731,00 ","-5.653.205,00 ","-5.361.967,00 ","7.441.557,00 "
17.,12 ,OBČINA CERKLJE NA GORENJSKEM,"5.771.244,00 ","1.067.148,00 ","263.648,00 ","227.331,00 ","7.392,00 ","17.307,00 ","3.502,00 ","7.538,00 ","0,00 ","578,00 ","43.041,00 ","21.091,00 ","16.895,00 ","143,00 ","238,00 ","4.674,00 ","742.279,00 ","170.819,00 ","15.151,00 ","79.877,00 ","3.609,00 ","1.661,00 ","386.374,00 ","2.997,00 ","626,00 ","81.165,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","18.180,00 ","0,00 ","18.180,00 ","0,00 ","0,00 ","0,00 ","1.315.288,00 ","7.983,00 ","0,00 ","0,00 ","7.983,00 ","920.837,00 ","0,00 ","20.010,00 ","4.000,00 ","0,00 ","0,00 ","896.827,00 ","186.445,00 ","186.445,00 ","200.023,00 ","9.666,00 ","7.348,00 ","0,00 ","182.689,00 ","320,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.629.862,00 ","1.629.862,00 ","68.340,00 ","0,00 ","89.429,00 ","0,00 ","348.150,00 ","842.246,00 ","94.790,00 ","0,00 ","186.907,00 ","1.758.946,00 ","1.752.618,00 ","85.000,00 ","1.174.512,00 ","0,00 ","493.106,00 ","0,00 ","0,00 ","0,00 ","6.328,00 ","6.328,00 ","0,00 ","0,00 ","0,00 ","408.908,00 ","228.683,00 ","2.695.927,00 "
18.,13 ,OBČINA CERKNICA,"9.489.246,44 ","2.595.544,28 ","459.077,02 ","409.106,83 ","14.112,00 ","25.627,13 ","6.216,44 ","1.271,44 ","0,00 ","2.743,18 ","77.800,31 ","34.072,65 ","27.571,95 ","231,92 ","386,93 ","15.536,86 ","1.972.856,94 ","223.935,16 ","35.664,45 ","90.582,39 ","30.647,20 ","4.528,59 ","1.402.993,91 ","6.789,27 ","16.211,01 ","161.504,96 ","85.810,01 ","0,00 ","85.810,01 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.150.649,38 ","34.663,00 ","0,00 ","0,00 ","34.663,00 ","1.214.604,78 ","0,00 ","14.459,94 ","4.822,36 ","168,77 ","0,00 ","1.195.153,71 ","448.834,04 ","448.834,04 ","1.452.547,56 ","59.412,27 ","23.041,40 ","14.856,87 ","1.243.700,86 ","111.536,16 ","0,00 ","0,00 ","0,00 ","0,00 ","3.489.923,40 ","3.489.923,40 ","195.232,62 ","0,00 ","57.717,74 ","0,00 ","2.614.417,75 ","140.201,81 ","145.516,91 ","0,00 ","336.836,57 ","253.129,38 ","68.343,51 ","68.343,51 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","184.785,87 ","7.252,87 ","0,00 ","0,00 ","177.533,00 ","-53.075,37 ","32.189,38 ","2.089.278,44 "
19.,14 ,OBČINA CERKNO,"7.913.476,29 ","1.731.073,30 ","282.204,16 ","246.554,75 ","7.785,00 ","14.286,63 ","3.689,40 ","5.825,38 ","0,00 ","4.063,00 ","46.639,17 ","22.662,01 ","18.154,19 ","153,04 ","256,27 ","5.413,66 ","1.123.550,73 ","114.362,78 ","189,24 ","156.540,71 ","20.557,38 ","3.132,38 ","335.486,80 ","11.555,28 ","5.977,60 ","475.748,56 ","17.157,89 ","0,00 ","17.022,45 ","0,00 ","135,44 ","0,00 ","0,00 ","0,00 ","261.521,35 ","26.034,81 ","108.462,52 ","0,00 ","127.024,02 ","0,00 ","1.724.362,45 ","53.481,51 ","19.757,51 ","0,00 ","33.724,00 ","932.846,43 ","0,00 ","10.956,28 ","0,00 ","0,00 ","0,00 ","921.890,15 ","193.671,80 ","193.671,80 ","544.362,71 ","17.701,46 ","9.329,80 ","980,95 ","513.964,70 ","2.385,80 ","0,00 ","0,00 ","0,00 ","0,00 ","4.218.211,31 ","4.218.211,31 ","0,00 ","0,00 ","19.886,75 ","7.130,52 ","1.765.234,60 ","2.093.344,37 ","63.808,34 ","0,00 ","268.806,73 ","239.829,23 ","79.848,32 ","66.890,00 ","3.241,78 ","0,00 ","0,00 ","9.716,54 ","0,00 ","0,00 ","159.980,91 ","36.188,78 ","0,00 ","0,00 ","123.792,13 ","-677.614,83 ","-669.158,22 ","759.765,89 "
20.,153 ,OBČINA CERKVENJAK,"1.884.592,20 ","401.729,15 ","132.386,97 ","111.343,23 ","5.114,94 ","8.165,46 ","7.185,83 ","0,00 ","0,00 ","577,51 ","20.726,37 ","10.563,66 ","8.189,45 ","69,39 ","117,07 ","1.786,80 ","225.507,96 ","40.750,28 ","407,03 ","70.994,59 ","5.180,77 ","4.064,83 ","60.991,57 ","0,00 ","0,00 ","43.118,89 ","5.352,55 ","0,00 ","5.352,55 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","17.755,30 ","0,00 ","17.755,30 ","0,00 ","0,00 ","0,00 ","459.957,32 ","1.822,30 ","0,00 ","0,00 ","1.822,30 ","280.160,00 ","0,00 ","3.151,14 ","0,00 ","0,00 ","0,00 ","277.008,86 ","46.892,84 ","46.892,84 ","131.082,18 ","0,00 ","9.874,92 ","0,00 ","121.207,26 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","878.106,66 ","878.106,66 ","0,00 ","0,00 ","22.496,87 ","0,00 ","618.552,61 ","83.446,18 ","50.534,97 ","0,00 ","103.076,03 ","144.799,07 ","45.992,58 ","30.223,44 ","7.072,10 ","0,00 ","0,00 ","8.697,04 ","0,00 ","0,00 ","98.806,49 ","12.883,24 ","0,00 ","0,00 ","85.923,25 ","141.472,99 ","141.538,27 ","531.233,00 "
21.,196 ,OBČINA CIRKULANE,"3.233.862,05 ","424.468,13 ","126.744,95 ","102.782,18 ","4.704,00 ","7.403,41 ","9.561,09 ","2.294,27 ","0,00 ","0,00 ","20.048,19 ","10.148,75 ","8.127,71 ","68,91 ","114,64 ","1.588,18 ","277.674,99 ","46.014,22 ","0,00 ","29.938,07 ","0,00 ","1.653,98 ","117.257,41 ","0,00 ","0,00 ","82.811,31 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","648.622,62 ","9.689,56 ","0,00 ","0,00 ","9.689,56 ","351.031,36 ","0,00 ","2.850,00 ","0,00 ","0,00 ","0,00 ","348.181,36 ","76.905,30 ","76.905,30 ","210.996,40 ","15.852,76 ","36.679,20 ","0,00 ","158.464,44 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.151.369,49 ","2.151.369,49 ","0,00 ","23.265,17 ","4.769,20 ","13.277,86 ","1.994.988,03 ","47.361,73 ","27.176,40 ","11.118,00 ","29.413,10 ","9.401,81 ","3.406,00 ","3.406,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","5.995,81 ","5.995,81 ","0,00 ","0,00 ","0,00 ","-74.918,00 ","-75.072,32 ","578.292,47 "
22.,15 ,OBČINA ČRENŠOVCI,"3.481.362,93 ","988.253,41 ","228.407,83 ","197.807,15 ","4.704,00 ","25.216,96 ","679,72 ","0,00 ","0,00 ","0,00 ","36.846,62 ","34.245,90 ","0,00 ","0,00 ","0,00 ","2.600,72 ","700.526,79 ","94.944,12 ","13.004,07 ","129.542,95 ","5.147,78 ","15.334,96 ","348.465,14 ","288,92 ","0,00 ","93.798,85 ","4.591,90 ","3.779,60 ","812,30 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","17.880,27 ","15.136,47 ","2.743,80 ","0,00 ","0,00 ","0,00 ","1.118.498,99 ","20.064,45 ","0,00 ","0,00 ","20.064,45 ","706.151,87 ","0,00 ","0,00 ","2.392,00 ","0,00 ","0,00 ","703.759,87 ","58.550,76 ","58.550,76 ","333.731,91 ","10.055,43 ","54.537,47 ","0,00 ","255.605,86 ","12.245,44 ","1.287,71 ","0,00 ","0,00 ","0,00 ","1.203.393,04 ","1.203.393,04 ","0,00 ","0,00 ","20.109,10 ","0,00 ","11.498,16 ","985.187,23 ","13.000,00 ","0,00 ","173.598,55 ","171.217,49 ","123.658,49 ","0,00 ","57.058,49 ","0,00 ","0,00 ","0,00 ","66.600,00 ","0,00 ","47.559,00 ","0,00 ","0,00 ","0,00 ","47.559,00 ","86.863,61 ","89.414,31 ","365.500,24 "
23.,16 ,OBČINA ČRNA NA KOROŠKEM,"5.961.903,00 ","1.522.823,00 ","303.477,00 ","265.428,00 ","12.936,00 ","19.376,00 ","1.422,00 ","2.370,00 ","0,00 ","1.945,00 ","49.314,00 ","23.672,00 ","18.786,00 ","159,00 ","265,00 ","6.432,00 ","1.113.475,00 ","78.526,00 ","55.724,00 ","237.670,00 ","27.071,00 ","4.784,00 ","463.264,00 ","8.844,00 ","4.590,00 ","233.002,00 ","52.384,00 ","0,00 ","50.106,00 ","0,00 ","2.278,00 ","0,00 ","0,00 ","0,00 ","4.173,00 ","0,00 ","4.173,00 ","0,00 ","0,00 ","0,00 ","1.203.187,00 ","23.245,00 ","0,00 ","0,00 ","23.245,00 ","691.280,00 ","0,00 ","6.040,00 ","4.984,00 ","0,00 ","0,00 ","680.256,00 ","220.974,00 ","220.974,00 ","267.688,00 ","0,00 ","28.428,00 ","1.602,00 ","237.658,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.126.415,00 ","3.126.415,00 ","44.542,00 ","337,00 ","93.366,00 ","26.768,00 ","2.012.316,00 ","801.166,00 ","2.880,00 ","1.137,00 ","143.903,00 ","109.478,00 ","61.271,00 ","55.000,00 ","6.271,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","48.207,00 ","0,00 ","0,00 ","0,00 ","48.207,00 ","-243.122,00 ","-191.925,00 ","257.482,00 "
24.,17 ,OBČINA ČRNOMELJ,"13.911.335,81 ","2.729.536,30 ","691.304,73 ","625.090,05 ","22.512,00 ","35.110,20 ","4.630,71 ","2.373,62 ","0,00 ","1.588,15 ","114.976,57 ","56.155,64 ","44.988,04 ","380,62 ","634,48 ","12.817,79 ","1.850.737,77 ","134.788,60 ","3.369,60 ","195.630,09 ","6.449,46 ","9.024,72 ","1.040.609,13 ","22.319,10 ","33.014,92 ","405.532,15 ","67.728,96 ","0,00 ","0,00 ","59.648,28 ","8.080,68 ","0,00 ","0,00 ","0,00 ","4.788,27 ","0,00 ","4.788,27 ","0,00 ","0,00 ","0,00 ","4.869.974,16 ","302.481,67 ","0,00 ","0,00 ","302.481,67 ","2.184.366,50 ","0,00 ","0,00 ","2.000,00 ","0,00 ","0,00 ","2.182.366,50 ","553.252,53 ","553.252,53 ","1.829.873,46 ","3.739,21 ","98.614,73 ","2.573,62 ","1.706.196,36 ","18.749,54 ","0,00 ","0,00 ","0,00 ","0,00 ","5.748.100,11 ","5.748.100,11 ","44.574,00 ","12.891,00 ","126.399,59 ","0,00 ","4.906.332,33 ","157.151,11 ","89.168,10 ","935,76 ","410.648,22 ","563.725,24 ","57.597,00 ","42.597,00 ","15.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","506.128,24 ","26.878,59 ","0,00 ","0,00 ","479.249,65 ","-1.722.251,12 ","-1.679.044,46 ","1.324.204,49 "
25.,18 ,OBČINA DESTRNIK,"3.355.029,65 ","660.148,40 ","162.175,48 ","135.215,62 ","6.339,07 ","17.478,89 ","732,73 ","2.409,17 ","0,00 ","0,00 ","26.949,69 ","12.414,34 ","9.784,41 ","82,74 ","140,37 ","4.527,83 ","453.258,16 ","27.349,20 ","109,01 ","62.240,56 ","10.678,05 ","914,29 ","239.569,54 ","9.346,15 ","0,00 ","103.051,36 ","5.515,63 ","0,00 ","4.502,69 ","0,00 ","1.012,94 ","0,00 ","0,00 ","0,00 ","12.249,44 ","0,00 ","12.249,44 ","0,00 ","0,00 ","0,00 ","787.158,68 ","13.223,77 ","0,00 ","0,00 ","13.223,77 ","445.233,65 ","0,00 ","4.490,00 ","0,00 ","0,00 ","1.200,00 ","439.543,65 ","41.493,63 ","41.493,63 ","287.207,63 ","0,00 ","29.652,58 ","0,00 ","257.555,05 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.900.414,83 ","1.900.414,83 ","0,00 ","0,00 ","8.696,24 ","4.768,80 ","1.484.955,43 ","0,00 ","275.467,16 ","0,00 ","126.527,20 ","7.307,74 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","7.307,74 ","7.307,74 ","0,00 ","0,00 ","0,00 ","-671.742,59 ","-681.054,42 ","304.697,68 "
