št.",OBČINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.,OBČINA PODLEHNIK,"1.466.633,00 ","476.234,00 ","97.574,00 ","81.068,00 ","3.230,00 ","10.633,00 ","0,00 ","0,00 ","0,00 ","2.643,00 ","15.138,00 ","7.175,00 ","5.748,00 ","49,00 ","81,00 ","2.085,00 ","309.674,00 ","44.404,00 ","112,00 ","18.425,00 ","6.101,00 ","259,00 ","196.619,00 ","0,00 ","0,00 ","0,00 ","43.754,00 ","48.848,00 ","40.908,00 ","7.940,00 ","0,00 ","0,00 ","0,00 ","0,00 ","5.000,00 ","0,00 ","5.000,00 ","0,00 ","0,00 ","0,00 ","508.362,00 ","7.988,00 ","0,00 ","0,00 ","7.988,00 ","202.718,00 ","17.261,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","185.457,00 ","43.970,00 ","43.970,00 ","253.686,00 ","0,00 ","39.153,00 ","0,00 ","214.533,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","422.916,00 ","422.916,00 ","10.585,00 ","0,00 ","10.419,00 ","0,00 ","159.284,00 ","184.553,00 ","0,00 ","0,00 ","58.075,00 ","59.121,00 ","59.121,00 ","52.951,00 ","6.170,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","238.419,00 ","286.879,00 ","337.362,00 "
123.,OBČINA PODVELKA,"2.416.860,00 ","612.214,00 ","108.277,00 ","97.675,00 ","3.230,00 ","5.173,00 ","383,00 ","1.816,00 ","0,00 ","0,00 ","18.043,00 ","8.839,00 ","7.081,00 ","60,00 ","99,00 ","1.964,00 ","389.539,00 ","37.892,00 ","180,00 ","35.940,00 ","3.452,00 ","7.281,00 ","234.414,00 ","3.066,00 ","0,00 ","3.835,00 ","63.479,00 ","7.919,00 ","7.919,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","88.436,00 ","10.517,00 ","70.919,00 ","4.285,00 ","2.715,00 ","0,00 ","562.415,00 ","6.831,00 ","0,00 ","0,00 ","6.831,00 ","349.620,00 ","0,00 ","2.830,00 ","33.312,00 ","0,00 ","0,00 ","0,00 ","313.478,00 ","61.814,00 ","61.814,00 ","144.150,00 ","3.243,00 ","0,00 ","1.985,00 ","99.774,00 ","33.015,00 ","6.133,00 ","0,00 ","0,00 ","0,00 ","818.660,00 ","818.660,00 ","0,00 ","0,00 ","8.814,00 ","0,00 ","545.401,00 ","98.861,00 ","30.529,00 ","0,00 ","135.055,00 ","423.571,00 ","295.562,00 ","190.536,00 ","102.987,00 ","0,00 ","0,00 ","2.039,00 ","0,00 ","0,00 ","128.009,00 ","0,00 ","35.173,00 ","0,00 ","92.836,00 ","493.530,00 ","461.296,00 ","1.428.528,00 "
124.,OBČINA POLJČANE,"1.993.968,00 ","497.791,00 ","112.674,00 ","103.527,00 ","1.938,00 ","5.008,00 ","791,00 ","1.410,00 ","0,00 ","0,00 ","16.402,00 ","9.123,00 ","5.624,00 ","51,00 ","84,00 ","1.520,00 ","327.314,00 ","40.915,00 ","48.930,00 ","74.256,00 ","2.885,00 ","2.396,00 ","126.024,00 ","3.321,00 ","5.611,00 ","2.537,00 ","20.439,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","41.401,00 ","0,00 ","41.401,00 ","0,00 ","0,00 ","0,00 ","905.326,00 ","6.585,00 ","0,00 ","0,00 ","6.585,00 ","569.433,00 ","0,00 ","0,00 ","1.863,00 ","0,00 ","0,00 ","18.640,00 ","548.930,00 ","111.016,00 ","111.016,00 ","218.292,00 ","0,00 ","36.174,00 ","3.000,00 ","144.627,00 ","34.491,00 ","0,00 ","0,00 ","0,00 ","0,00 ","496.422,00 ","496.422,00 ","0,00 ","0,00 ","58.264,00 ","0,00 ","253.925,00 ","117.731,00 ","0,00 ","29.531,00 ","36.971,00 ","94.429,00 ","35.187,00 ","35.187,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","59.242,00 ","36.459,00 ","0,00 ","0,00 ","22.783,00 ","766.015,00 ","757.034,00 ","1.241.970,00 "
125.,OBČINA POLZELA,"3.926.145,02 ","784.137,73 ","154.413,23 ","135.258,91 ","5.814,00 ","10.464,56 ","1.971,93 ","630,08 ","0,00 ","273,75 ","25.030,91 ","12.205,65 ","9.779,32 ","82,76 ","137,92 ","2.825,26 ","550.737,04 ","80.157,08 ","4.708,89 ","45.837,00 ","5.041,36 ","4.608,43 ","343.160,72 ","3.598,04 ","0,00 ","5.178,75 ","58.446,77 ","24.746,55 ","22.745,94 ","0,00 ","2.000,61 ","0,00 ","0,00 ","0,00 ","29.210,00 ","0,00 ","29.210,00 ","0,00 ","0,00 ","0,00 ","1.240.289,93 ","24.105,85 ","0,00 ","0,00 ","24.105,85 ","703.508,92 ","0,00 ","5.100,00 ","0,00 ","0,00 ","44,40 ","0,00 ","698.364,52 ","140.787,36 ","140.787,36 ","371.887,80 ","0,00 ","46.695,08 ","4.879,03 ","260.216,86 ","60.096,83 ","0,00 ","0,00 ","0,00 ","0,00 ","1.244.766,02 ","1.244.766,02 ","0,00 ","17.400,00 ","15.459,64 ","0,00 ","965.235,40 ","24.853,34 ","113.014,80 ","0,00 ","108.802,84 ","656.951,34 ","442.137,43 ","21.258,09 ","420.879,34 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","214.813,91 ","0,00 ","157.015,56 ","0,00 ","57.798,35 ","-108.974,49 ","-91.928,49 ","1.669.411,88 "
126.,OBČINA POSTOJNA,"14.210.416,58 ","3.317.098,67 ","592.018,89 ","518.037,55 ","24.924,85 ","41.587,87 ","5.564,87 ","0,00 ","0,00 ","1.903,75 ","96.720,50 ","46.936,93 ","37.599,82 ","318,07 ","530,29 ","11.335,39 ","2.480.667,14 ","224.427,08 ","354.562,82 ","376.348,33 ","10.239,93 ","3.372,92 ","1.230.092,97 ","1.000,00 ","0,00 ","18.214,12 ","262.408,97 ","147.692,14 ","99.289,59 ","0,00 ","48.402,55 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.816.026,09 ","114.782,80 ","0,00 ","0,00 ","114.782,80 ","2.163.027,76 ","0,00 ","20.191,70 ","0,00 ","0,00 ","0,00 ","14.452,51 ","2.128.383,55 ","648.619,32 ","648.619,32 ","889.596,21 ","32.658,65 ","111.035,91 ","5.880,85 ","740.020,80 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","6.316.035,17 ","6.316.035,17 ","155.025,62 ","18.394,79 ","104.708,84 ","62.045,09 ","4.962.346,05 ","670.518,11 ","95.557,48 ","0,00 ","247.439,19 ","761.256,65 ","698.216,64 ","184.167,07 ","514.049,57 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","63.040,01 ","0,00 ","0,00 ","0,00 ","63.040,01 ","-1.518.548,43 ","-1.374.826,37 ","3.904.133,49 "
127.,OBČINA PREBOLD,"3.009.761,06 ","798.086,01 ","133.876,30 ","120.301,05 ","3.876,00 ","8.437,93 ","312,57 ","0,00 ","0,00 ","948,75 ","21.466,41 ","10.712,52 ","8.551,49 ","79,18 ","113,95 ","2.009,27 ","595.221,11 ","72.293,58 ","7.784,20 ","56.830,27 ","2.580,46 ","2.693,31 ","326.697,14 ","8.807,04 ","0,00 ","4.888,59 ","112.646,52 ","3.505,78 ","3.505,78 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","44.016,41 ","2.332,64 ","34.425,44 ","0,00 ","7.258,33 ","0,00 ","1.123.686,45 ","40.916,11 ","0,00 ","0,00 ","40.916,11 ","659.924,16 ","0,00 ","0,00 ","7.726,89 ","0,00 ","0,00 ","0,00 ","652.197,27 ","129.549,27 ","129.549,27 ","293.296,91 ","0,00 ","53.685,06 ","47.214,02 ","192.397,83 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","725.680,73 ","725.680,73 ","1.272,42 ","0,00 ","19.391,56 ","0,00 ","337.338,84 ","129.897,12 ","58.256,64 ","0,00 ","179.524,15 ","362.307,87 ","315.051,14 ","47.970,00 ","267.081,14 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","47.256,73 ","0,00 ","0,00 ","0,00 ","47.256,73 ","146.038,75 ","138.360,86 ","1.016.022,14 "
128.,OBČINA PREDDVOR,"2.027.786,66 ","751.524,53 ","134.352,05 ","119.578,70 ","4.522,00 ","9.840,73 ","0,00 ","0,00 ","0,00 ","410,62 ","21.219,46 ","10.600,61 ","8.492,43 ","71,86 ","119,75 ","1.934,81 ","590.452,98 ","34.995,33 ","3.374,40 ","35.798,09 ","2.192,97 ","1.097,41 ","365.169,38 ","0,00 ","0,00 ","4.279,07 ","143.546,33 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","5.500,04 ","3.500,04 ","2.000,00 ","0,00 ","0,00 ","0,00 ","644.233,52 ","13.101,27 ","0,00 ","0,00 ","13.101,27 ","400.572,43 ","0,00 ","3.200,76 ","0,00 ","0,00 ","0,00 ","0,00 ","397.371,67 ","99.178,75 ","99.178,75 ","131.381,07 ","0,00 ","14.672,50 ","0,00 ","116.708,57 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","364.309,32 ","364.309,32 ","0,00 ","0,00 ","5.668,34 ","0,00 ","319.913,24 ","0,00 ","2.169,80 ","540,00 ","36.017,94 ","267.719,29 ","267.719,29 ","34.260,61 ","233.458,68 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","721.567,25 ","715.825,85 ","686.918,00 "
129.,OBČINA PREVALJE,"4.836.549,00 ","1.422.200,00 ","334.585,00 ","304.761,00 ","9.044,00 ","13.649,00 ","5.490,00 ","1.641,00 ","0,00 ","0,00 ","56.866,00 ","30.226,00 ","20.523,00 ","174,00 ","289,00 ","5.654,00 ","991.068,00 ","112.417,00 ","70.229,00 ","85.311,00 ","5.764,00 ","7.900,00 ","447.656,00 ","65.370,00 ","14.718,00 ","11.385,00 ","170.318,00 ","7.811,00 ","5.182,00 ","0,00 ","2.629,00 ","0,00 ","0,00 ","0,00 ","31.870,00 ","0,00 ","18.777,00 ","0,00 ","13.093,00 ","0,00 ","1.405.206,00 ","5.765,00 ","0,00 ","0,00 ","5.765,00 ","751.217,00 ","0,00 ","6.030,00 ","1.350,00 ","0,00 ","0,00 ","0,00 ","743.837,00 ","167.820,00 ","167.820,00 ","480.404,00 ","0,00 ","51.588,00 ","745,00 ","412.157,00 ","15.914,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.666.463,00 ","1.666.463,00 ","90.624,00 ","14.500,00 ","170.959,00 ","0,00 ","1.172.527,00 ","24.971,00 ","99.538,00 ","0,00 ","93.344,00 ","342.680,00 ","206.419,00 ","0,00 ","193.461,00 ","0,00 ","0,00 ","0,00 ","12.958,00 ","0,00 ","136.261,00 ","0,00 ","0,00 ","42.173,00 ","94.088,00 ","-96.219,00 ","-96.506,00 ","1.111.895,00 "
130.,MESTNA OBČINA PTUJ,"22.352.406,02 ","7.625.049,43 ","1.479.413,60 ","1.290.972,45 ","52.162,51 ","97.491,09 ","26.474,22 ","494,38 ","0,00 ","11.818,95 ","239.341,93 ","116.012,80 ","93.908,29 ","794,71 ","1.324,57 ","27.301,56 ","3.293.594,48 ","427.002,81 ","28.249,58 ","376.563,56 ","39.855,73 ","42.951,36 ","1.374.583,42 ","44.823,80 ","21.531,92 ","51.532,00 ","886.500,30 ","85.723,62 ","11.610,73 ","0,00 ","74.112,89 ","0,00 ","0,00 ","0,00 ","2.526.975,80 ","0,00 ","33.609,53 ","0,00 ","2.493.366,27 ","0,00 ","7.148.162,17 ","45.735,04 ","0,00 ","0,00 ","45.735,04 ","2.702.743,20 ","0,00 ","0,00 ","15.741,19 ","0,00 ","814,58 ","31.650,40 ","2.654.537,03 ","384.576,72 ","384.576,72 ","4.015.107,21 ","462.459,42 ","174.995,70 ","0,00 ","3.310.050,73 ","67.601,36 ","0,00 ","0,00 ","0,00 ","0,00 ","6.197.297,13 ","6.197.297,13 ","510.597,24 ","0,00 ","196.441,61 ","0,00 ","3.731.801,04 ","1.256.689,10 ","121.033,98 ","15.326,40 ","365.407,76 ","1.381.897,29 ","1.133.779,72 ","112.276,29 ","0,00 ","0,00 ","993.101,25 ","0,00 ","28.402,18 ","0,00 ","248.117,57 ","0,00 ","0,00 ","0,00 ","248.117,57 ","2.186.318,77 ","2.196.386,74 ","2.635.680,55 "
131.,OBČINA PUCONCI,"10.384.779,40 ","6.523.786,50 ","246.531,92 ","211.616,42 ","11.412,67 ","17.849,41 ","2.799,44 ","1.491,49 ","0,00 ","1.362,49 ","43.418,12 ","19.115,38 ","15.306,57 ","129,36 ","216,09 ","8.650,72 ","1.238.522,05 ","100.605,28 ","24.116,77 ","130.714,25 ","9.149,67 ","1.841,90 ","823.069,75 ","294,12 ","384,18 ","6.139,11 ","142.207,02 ","32.470,75 ","32.470,75 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","4.962.843,66 ","0,00 ","36.000,00 ","0,00 ","4.926.843,66 ","0,00 ","1.802.887,56 ","96.303,84 ","0,00 ","0,00 ","96.303,84 ","1.066.611,72 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.066.611,72 ","192.513,33 ","192.513,33 ","447.458,67 ","0,00 ","109.288,91 ","0,00 ","338.169,76 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.902.679,61 ","1.902.679,61 ","195.675,60 ","21.000,50 ","21.063,94 ","3.130,01 ","305.607,85 ","974.051,08 ","274.219,42 ","0,00 ","107.931,21 ","155.425,73 ","67.636,50 ","61.583,17 ","363,64 ","0,00 ","0,00 ","5.689,69 ","0,00 ","0,00 ","87.789,23 ","0,00 ","0,00 ","0,00 ","87.789,23 ","255.345,51 ","281.238,38 ","-4.092.484,55 "
132.,OBČINA RAČE-FRAM,"6.623.743,00 ","1.342.149,00 ","293.043,00 ","252.570,00 ","12.274,00 ","23.958,00 ","4.082,00 ","159,00 ","0,00 ","0,00 ","47.124,00 ","22.749,00 ","18.206,00 ","153,00 ","256,00 ","5.760,00 ","994.666,00 ","110.747,00 ","0,00 ","92.015,00 ","14.965,00 ","6.897,00 ","681.795,00 ","0,00 ","0,00 ","8.368,00 ","79.879,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","7.316,00 ","0,00 ","7.316,00 ","0,00 ","0,00 ","0,00 ","1.383.473,00 ","78.481,00 ","0,00 ","0,00 ","78.481,00 ","403.352,00 ","0,00 ","7.581,00 ","5.590,00 ","0,00 ","0,00 ","0,00 ","390.181,00 ","185.986,00 ","185.986,00 ","715.654,00 ","25.702,00 ","54.359,00 ","0,00 ","617.564,00 ","18.029,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.545.057,00 ","3.545.057,00 ","0,00 ","0,00 ","23.813,00 ","0,00 ","2.978.468,00 ","352.472,00 ","101.114,00 ","0,00 ","89.190,00 ","353.064,00 ","243.860,00 ","243.860,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","109.204,00 ","0,00 ","0,00 ","0,00 ","109.204,00 ","-825.350,00 ","-924.183,00 ","2.249.217,00 "
133.,OBČINA RADEČE,"3.382.690,00 ","485.264,00 ","238.577,00 ","176.379,00 ","7.444,00 ","15.103,00 ","6.968,00 ","0,00 ","26.254,00 ","6.429,00 ","34.271,00 ","16.226,00 ","13.000,00 ","110,00 ","183,00 ","4.752,00 ","207.827,00 ","78.963,00 ","1.502,00 ","27.969,00 ","3.060,00 ","294,00 ","19.387,00 ","1.794,00 ","0,00 ","5.901,00 ","68.957,00 ","2.678,00 ","2.678,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.911,00 ","0,00 ","1.500,00 ","0,00 ","411,00 ","0,00 ","1.499.951,00 ","0,00 ","0,00 ","0,00 ","0,00 ","254.449,00 ","0,00 ","2.204,00 ","2.345,00 ","0,00 ","0,00 ","0,00 ","249.900,00 ","156.088,00 ","156.088,00 ","1.089.414,00 ","0,00 ","48.101,00 ","2.086,00 ","603.227,00 ","436.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.200.837,00 ","1.200.837,00 ","0,00 ","9.258,00 ","91.568,00 ","0,00 ","719.720,00 ","147.261,00 ","95.307,00 ","0,00 ","137.723,00 ","196.638,00 ","143.312,00 ","46.455,00 ","71.259,00 ","0,00 ","0,00 ","0,00 ","25.598,00 ","0,00 ","53.326,00 ","0,00 ","0,00 ","0,00 ","53.326,00 ","37.812,00 ","38.804,00 ","799.958,00 "
134.,OBČINA RADENCI,"2.821.264,37 ","788.217,28 ","192.535,91 ","172.843,05 ","6.460,00 ","9.121,62 ","3.450,70 ","660,54 ","0,00 ","0,00 ","31.651,60 ","15.332,70 ","12.538,12 ","105,86 ","192,13 ","3.482,79 ","551.013,00 ","72.500,82 ","0,00 ","105.975,02 ","2.357,73 ","3.329,69 ","264.787,02 ","965,40 ","0,00 ","6.459,71 ","94.637,61 ","1.516,77 ","1.516,77 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","11.500,00 ","0,00 ","11.500,00 ","0,00 ","0,00 ","0,00 ","1.337.551,05 ","14.400,00 ","0,00 ","0,00 ","14.400,00 ","581.930,91 ","0,00 ","0,00 ","8.523,05 ","0,00 ","0,00 ","0,00 ","573.407,86 ","151.229,80 ","151.229,80 ","589.990,34 ","0,00 ","37.198,49 ","1.391,07 ","551.187,69 ","213,09 ","0,00 ","0,00 ","0,00 ","0,00 ","540.389,66 ","540.389,66 ","32.586,88 ","0,00 ","5.520,39 ","0,00 ","356.536,68 ","78.036,60 ","0,00 ","1.283,06 ","66.426,05 ","155.106,38 ","21.025,78 ","21.025,78 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","134.080,60 ","75.373,26 ","0,00 ","0,00 ","58.707,34 ","611.269,20 ","605.630,97 ","1.203.835,00 "
135.,OBČINA RADLJE OB DRAVI,"4.552.499,19 ","1.093.422,74 ","220.834,17 ","187.005,76 ","7.590,47 ","12.139,16 ","7.116,23 ","2.556,50 ","0,00 ","4.426,05 ","35.532,59 ","17.127,08 ","13.700,66 ","116,00 ","193,55 ","4.395,30 ","789.156,93 ","93.873,13 ","14.462,28 ","71.423,69 ","6.881,79 ","806,11 ","425.406,82 ","3.505,38 ","11.223,83 ","7.524,98 ","154.048,92 ","9.738,87 ","8.283,81 ","1.455,06 ","0,00 ","0,00 ","0,00 ","0,00 ","38.160,18 ","2.599,60 ","18.697,16 ","16.863,42 ","0,00 ","0,00 ","1.629.797,45 ","43.923,90 ","0,00 ","0,00 ","43.923,90 ","870.086,69 ","0,00 ","6.427,52 ","22.085,85 ","0,00 ","0,00 ","8.643,19 ","832.930,13 ","183.460,18 ","183.460,18 ","532.326,68 ","92.851,76 ","64.627,27 ","28.095,28 ","323.521,45 ","0,00 ","23.230,92 ","0,00 ","0,00 ","0,00 ","1.515.093,39 ","1.515.093,39 ","0,00 ","0,00 ","38.993,43 ","0,00 ","1.077.935,40 ","129.067,97 ","3.114,86 ","0,00 ","265.981,73 ","314.185,61 ","250.758,24 ","96.880,35 ","28.505,55 ","125.372,34 ","0,00 ","0,00 ","0,00 ","0,00 ","63.427,37 ","0,00 ","8.841,73 ","0,00 ","54.585,64 ","275.381,67 ","274.548,58 ","1.525.000,62 "
136.,OBČINA RADOVLJICA,"17.649.213,33 ","3.257.425,17 ","805.804,49 ","705.173,07 ","25.627,62 ","45.922,34 ","16.874,38 ","8.150,72 ","0,00 ","4.056,36 ","138.882,28 ","64.794,55 ","51.908,14 ","439,85 ","732,34 ","21.007,40 ","1.976.396,49 ","456.768,78 ","8.164,74 ","286.435,89 ","22.263,00 ","5.698,53 ","279.093,72 ","15.380,88 ","11.714,18 ","29.191,20 ","861.685,57 ","44.090,17 ","44.090,17 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","292.251,74 ","256.001,29 ","0,00 ","0,00 ","36.250,45 ","0,00 ","5.140.312,56 ","157.129,07 ","45.764,95 ","0,00 ","111.364,12 ","2.459.421,85 ","0,00 ","16.056,84 ","27.014,06 ","0,00 ","0,00 ","7.752,37 ","2.408.598,58 ","842.373,87 ","842.373,87 ","1.681.387,77 ","68.246,96 ","65.518,01 ","0,00 ","1.353.800,28 ","193.822,52 ","0,00 ","0,00 ","0,00 ","0,00 ","7.678.908,42 ","7.678.908,42 ","276.390,37 ","12.972,50 ","116.510,25 ","5.553,74 ","3.248.445,46 ","2.537.818,16 ","671.395,23 ","0,00 ","809.822,71 ","1.572.567,18 ","1.289.312,26 ","373.179,80 ","916.132,46 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","283.254,92 ","112.258,45 ","0,00 ","0,00 ","170.996,47 ","-1.628.069,23 ","-1.644.311,03 ","4.405.131,15 "
137.,OBČINA RAVNE NA KOROŠKEM,"7.766.817,00 ","2.043.439,00 ","520.799,00 ","463.960,00 ","14.858,00 ","26.460,00 ","4.827,00 ","0,00 ","0,00 ","10.694,00 ","85.209,00 ","42.112,00 ","33.535,00 ","287,00 ","473,00 ","8.802,00 ","1.387.914,00 ","102.462,00 ","81.272,00 ","122.514,00 ","5.889,00 ","2.215,00 ","870.473,00 ","2.712,00 ","1.530,00 ","18.568,00 ","180.279,00 ","6.928,00 ","6.928,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","42.589,00 ","12.591,00 ","29.998,00 ","0,00 ","0,00 ","0,00 ","3.292.867,00 ","257.500,00 ","255.986,00 ","0,00 ","1.514,00 ","1.474.032,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.474.032,00 ","283.607,00 ","283.607,00 ","1.277.728,00 ","105.528,00 ","105.679,00 ","7.414,00 ","994.716,00 ","0,00 ","64.391,00 ","0,00 ","0,00 ","0,00 ","1.973.812,00 ","1.973.812,00 ","127.759,00 ","0,00 ","82.673,00 ","0,00 ","695.093,00 ","575.691,00 ","65.903,00 ","0,00 ","426.693,00 ","456.699,00 ","177.915,00 ","0,00 ","177.915,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","278.784,00 ","0,00 ","17.233,00 ","0,00 ","261.551,00 ","342.016,00 ","327.135,00 ","2.069.830,00 "
138.,OBČINA RAZKRIŽJE,"813.593,57 ","181.065,96 ","68.759,05 ","62.750,41 ","2.584,00 ","3.172,52 ","252,12 ","0,00 ","0,00 ","0,00 ","12.527,99 ","6.050,55 ","4.547,65 ","46,63 ","59,57 ","1.823,59 ","88.154,80 ","13.225,41 ","0,00 ","30.455,02 ","3.888,96 ","4.024,72 ","14.915,03 ","0,00 ","0,00 ","1.971,80 ","19.673,86 ","1.482,64 ","0,00 ","0,00 ","1.482,64 ","0,00 ","0,00 ","0,00 ","10.141,48 ","9.074,48 ","1.067,00 ","0,00 ","0,00 ","0,00 ","318.573,32 ","6.778,84 ","0,00 ","0,00 ","6.778,84 ","64.933,53 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","64.933,53 ","26.076,35 ","26.076,35 ","220.784,60 ","0,00 ","12.350,31 ","406,95 ","163.395,37 ","43.651,10 ","980,87 ","0,00 ","0,00 ","0,00 ","237.122,15 ","237.122,15 ","0,00 ","0,00 ","12.417,29 ","0,00 ","205.190,54 ","0,00 ","8.976,00 ","0,00 ","10.538,32 ","76.832,14 ","3.603,14 ","2.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.603,14 ","0,00 ","73.229,00 ","51.360,17 ","0,00 ","0,00 ","21.868,83 ","137.822,98 ","138.265,11 ","206.106,39 "
139.,OBČINA REČICA OB SAVINJI,"1.241.536,00 ","400.616,00 ","76.654,00 ","70.074,00 ","2.369,00 ","3.539,00 ","210,00 ","462,00 ","0,00 ","0,00 ","12.802,00 ","6.261,00 ","5.015,00 ","43,00 ","71,00 ","1.412,00 ","294.120,00 ","22.936,00 ","1.803,00 ","19.691,00 ","114,00 ","1.615,00 ","216.410,00 ","0,00 ","0,00 ","2.683,00 ","28.868,00 ","6.133,00 ","6.133,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","10.907,00 ","0,00 ","10.351,00 ","0,00 ","556,00 ","0,00 ","499.251,00 ","24.909,00 ","0,00 ","0,00 ","24.909,00 ","265.108,00 ","0,00 ","2.520,00 ","2.660,00 ","0,00 ","0,00 ","0,00 ","259.928,00 ","67.075,00 ","67.075,00 ","142.159,00 ","7.150,00 ","18.120,00 ","0,00 ","116.083,00 ","806,00 ","0,00 ","0,00 ","0,00 ","0,00 ","302.514,00 ","302.514,00 ","0,00 ","0,00 ","15.309,00 ","0,00 ","229.041,00 ","36.476,00 ","0,00 ","0,00 ","21.688,00 ","39.155,00 ","27.694,00 ","3.616,00 ","24.078,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","11.461,00 ","0,00 ","0,00 ","0,00 ","11.461,00 ","47.272,00 ","53.323,00 ","293.996,00 "
140.,OBČINA RENČE-VOGRSKO,"2.163.437,77 ","608.008,36 ","58.750,69 ","51.627,67 ","2.584,00 ","4.539,02 ","0,00 ","0,00 ","0,00 ","0,00 ","9.275,98 ","4.606,23 ","3.690,22 ","31,21 ","52,22 ","896,10 ","524.102,69 ","33.074,24 ","3.704,87 ","50.954,68 ","0,00 ","3.235,96 ","151.846,51 ","6.352,50 ","0,00 ","1.722,68 ","273.211,25 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","15.879,00 ","0,00 ","15.879,00 ","0,00 ","0,00 ","0,00 ","818.663,34 ","27.855,39 ","0,00 ","0,00 ","27.855,39 ","395.180,07 ","0,00 ","16.320,38 ","375,04 ","0,00 ","0,00 ","10.000,00 ","368.484,65 ","91.382,88 ","91.382,88 ","304.245,00 ","0,00 ","21.790,32 ","13.970,00 ","268.484,68 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","268.279,88 ","268.279,88 ","0,00 ","0,00 ","50.273,09 ","489,48 ","53.835,26 ","105.117,69 ","879,91 ","22.416,53 ","35.267,92 ","468.486,19 ","338.612,21 ","3.325,00 ","335.287,21 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","129.873,98 ","83.021,00 ","0,00 ","0,00 ","46.852,98 ","1.237.515,23 ","1.217.859,23 ","1.934.251,30 "
