št.",ID,OBČINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.,150 ,OBČINA BLOKE,"2.757.474,85 ","589.686,07 ","118.277,66 ","110.296,74 ","1.453,20 ","4.951,98 ","0,00 ","1.575,74 ","0,00 ","0,00 ","19.278,66 ","9.900,13 ","7.931,22 ","67,14 ","111,84 ","1.268,33 ","447.174,00 ","46.117,34 ","0,00 ","49.137,22 ","2.220,98 ","5.455,12 ","229.959,72 ","2.220,00 ","0,00 ","112.063,62 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","4.955,75 ","0,00 ","4.955,75 ","0,00 ","0,00 ","0,00 ","589.746,90 ","66.000,57 ","64.000,57 ","0,00 ","2.000,00 ","325.450,17 ","0,00 ","4.587,91 ","0,00 ","0,00 ","0,00 ","320.862,26 ","51.427,12 ","51.427,12 ","146.869,04 ","13.481,31 ","6.729,83 ","3,05 ","124.446,12 ","2.208,73 ","0,00 ","0,00 ","0,00 ","0,00 ","1.514.853,13 ","1.514.853,13 ","0,00 ","0,00 ","2.754,89 ","4.314,25 ","1.426.686,64 ","2.545,73 ","36.868,44 ","0,00 ","41.683,18 ","63.188,75 ","59.463,18 ","59.463,18 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.725,57 ","0,00 ","0,00 ","0,00 ","3.725,57 ","-279.578,70 ","-291.167,77 ","438.720,52 "
8.,4 ,OBČINA BOHINJ,"6.996.957,28 ","3.225.620,00 ","828.098,55 ","710.092,40 ","38.393,30 ","66.340,97 ","337,05 ","10.913,54 ","0,00 ","2.021,29 ","126.991,82 ","64.998,26 ","51.112,49 ","463,54 ","733,44 ","9.684,09 ","2.178.224,01 ","181.139,15 ","476.391,11 ","430.282,34 ","231.240,96 ","9.339,18 ","447.520,45 ","49.001,18 ","175.632,75 ","177.676,89 ","11.052,83 ","11.052,83 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","81.252,79 ","0,00 ","70.507,81 ","0,00 ","10.744,98 ","0,00 ","2.067.589,96 ","72.028,34 ","0,00 ","0,00 ","72.028,34 ","864.728,63 ","0,00 ","23.626,91 ","8.693,65 ","0,00 ","23.331,10 ","809.076,97 ","179.367,25 ","179.367,25 ","951.465,74 ","129.673,56 ","20.126,65 ","0,00 ","801.665,53 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.586.358,86 ","1.586.358,86 ","0,00 ","65.432,58 ","81.181,24 ","68.406,89 ","438.780,62 ","647.509,82 ","52.787,04 ","0,00 ","232.260,67 ","117.388,46 ","63.279,35 ","62.580,41 ","698,94 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","54.109,11 ","0,00 ","0,00 ","0,00 ","54.109,11 ","288.015,65 ","293.635,64 ","1.179.464,45 "
9.,5 ,OBČINA BOROVNICA,"2.913.340,26 ","845.700,23 ","156.755,26 ","140.185,63 ","1.902,00 ","9.070,34 ","2.500,00 ","796,32 ","0,00 ","2.300,97 ","28.411,24 ","14.666,93 ","10.477,33 ","92,13 ","153,08 ","3.021,77 ","642.806,19 ","20.370,25 ","15.797,02 ","100.247,83 ","0,00 ","781,81 ","405.881,61 ","9.641,35 ","14.951,35 ","75.134,97 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","17.727,54 ","10.100,28 ","5.000,00 ","2.627,26 ","0,00 ","0,00 ","1.103.602,01 ","26.275,61 ","6.896,88 ","0,00 ","19.378,73 ","716.639,27 ","0,00 ","20.800,00 ","0,00 ","0,00 ","0,00 ","695.839,27 ","138.456,32 ","138.456,32 ","222.230,81 ","0,00 ","14.822,63 ","0,00 ","205.521,45 ","1.886,73 ","0,00 ","0,00 ","0,00 ","0,00 ","891.238,02 ","891.238,02 ","0,00 ","0,00 ","4.347,60 ","0,00 ","550.007,98 ","108.024,50 ","35.812,73 ","0,00 ","193.045,21 ","72.800,00 ","34.800,00 ","25.000,00 ","9.800,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","38.000,00 ","0,00 ","0,00 ","0,00 ","38.000,00 ","-136.041,60 ","-136.312,38 ","649.686,60 "
10.,6 ,OBČINA BOVEC,"6.499.256,71 ","1.664.615,11 ","404.459,90 ","372.994,96 ","7.377,14 ","21.915,44 ","1.594,85 ","0,00 ","0,00 ","577,51 ","63.792,21 ","32.258,40 ","26.546,44 ","250,01 ","375,65 ","4.361,71 ","1.139.424,14 ","219.608,71 ","15.042,16 ","174.871,20 ","18.702,07 ","20.281,10 ","549.272,98 ","47.335,04 ","0,00 ","94.310,88 ","14.408,86 ","13.331,72 ","0,00 ","1.077,14 ","0,00 ","0,00 ","0,00 ","42.530,00 ","0,00 ","42.530,00 ","0,00 ","0,00 ","0,00 ","1.854.734,64 ","290.610,31 ","268.870,05 ","0,00 ","21.740,26 ","591.460,76 ","0,00 ","5.795,00 ","0,00 ","2.607,02 ","0,00 ","583.058,74 ","143.992,11 ","143.992,11 ","828.671,46 ","47.257,07 ","9.092,59 ","2.000,00 ","755.059,80 ","15.262,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.877.959,53 ","2.877.959,53 ","0,00 ","0,00 ","17.922,30 ","992,51 ","2.288.303,13 ","395.620,78 ","9.528,95 ","12.873,80 ","152.718,06 ","101.947,43 ","15.777,00 ","15.777,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","86.170,43 ","7.067,75 ","0,00 ","0,00 ","79.102,68 ","208.290,67 ","216.555,11 ","886.817,59 "
11.,151 ,OBČINA BRASLOVČE,"5.506.570,90 ","1.454.879,71 ","264.088,77 ","241.950,15 ","6.297,20 ","15.552,66 ","0,00 ","0,00 ","0,00 ","288,76 ","42.155,23 ","21.510,06 ","17.230,16 ","145,82 ","242,83 ","3.026,36 ","1.067.194,46 ","138.903,68 ","29.558,21 ","95.468,12 ","12.531,52 ","7.325,94 ","351.821,37 ","231.143,62 ","15.523,21 ","184.918,79 ","16.537,15 ","16.537,15 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","64.904,10 ","0,00 ","64.904,10 ","0,00 ","0,00 ","0,00 ","1.432.415,80 ","43.458,53 ","43.458,53 ","0,00 ","0,00 ","966.142,60 ","0,00 ","6.930,00 ","0,00 ","0,00 ","0,00 ","959.212,60 ","159.977,77 ","159.977,77 ","262.836,90 ","1.125,70 ","26.679,52 ","0,00 ","232.005,56 ","3.026,12 ","0,00 ","0,00 ","0,00 ","0,00 ","2.542.777,10 ","2.542.777,10 ","0,00 ","0,00 ","14.441,34 ","592,03 ","2.017.008,45 ","189.353,91 ","109.064,74 ","0,00 ","212.316,63 ","76.498,29 ","34.759,67 ","34.009,67 ","750,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","41.738,62 ","6.156,55 ","0,00 ","0,00 ","35.582,07 ","255.743,68 ","267.348,39 ","1.019.843,97 "
12.,7 ,OBČINA BRDA,"6.157.950,36 ","1.989.853,70 ","307.833,76 ","274.078,05 ","7.782,28 ","17.486,90 ","8.475,55 ","10,98 ","0,00 ","0,00 ","47.472,73 ","24.058,08 ","19.882,48 ","176,04 ","282,07 ","3.074,06 ","1.600.713,89 ","283.149,86 ","392.222,04 ","180.342,12 ","22.526,04 ","8.940,23 ","451.358,30 ","61.334,74 ","40,00 ","200.800,56 ","28.833,32 ","28.833,32 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","5.000,00 ","0,00 ","5.000,00 ","0,00 ","0,00 ","0,00 ","2.013.860,62 ","0,00 ","0,00 ","0,00 ","0,00 ","1.188.995,41 ","0,00 ","15.356,18 ","11.651,04 ","0,00 ","2.400,00 ","1.159.588,19 ","174.765,10 ","174.765,10 ","650.100,11 ","11.659,04 ","13.183,70 ","0,00 ","625.257,37 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.991.329,45 ","1.991.329,45 ","0,00 ","0,00 ","406.834,60 ","0,00 ","961.619,40 ","486.277,15 ","25.472,62 ","0,00 ","111.125,68 ","162.906,59 ","64.451,63 ","62.832,78 ","0,00 ","0,00 ","1.618,85 ","0,00 ","0,00 ","0,00 ","98.454,96 ","11.753,74 ","0,00 ","0,00 ","86.701,22 ","-318.359,97 ","-290.884,17 ","778.689,93 "
13.,8 ,OBČINA BREZOVICA,"8.194.980,52 ","1.971.014,44 ","338.876,62 ","283.187,50 ","5.259,20 ","21.352,66 ","17.915,82 ","9.976,71 ","0,00 ","1.184,73 ","60.828,64 ","27.883,87 ","22.270,07 ","194,91 ","306,11 ","10.173,68 ","1.456.903,12 ","389.727,45 ","9.860,81 ","206.937,98 ","439,01 ","11.353,49 ","424.282,30 ","56.206,50 ","92.109,46 ","265.986,12 ","51.640,89 ","51.640,89 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","62.765,17 ","0,00 ","40.000,00 ","0,00 ","22.765,17 ","0,00 ","3.533.926,77 ","385.120,63 ","377.545,63 ","0,00 ","7.575,00 ","2.099.785,51 ","0,00 ","24.480,00 ","2.700,00 ","0,00 ","0,00 ","2.072.605,51 ","226.626,47 ","226.626,47 ","822.394,16 ","0,00 ","0,00 ","0,00 ","653.134,29 ","169.259,87 ","0,00 ","0,00 ","0,00 ","0,00 ","2.564.404,48 ","2.564.404,48 ","0,00 ","1.000,00 ","271.908,12 ","0,00 ","1.074.996,75 ","572.139,10 ","297.947,44 ","0,00 ","346.413,07 ","125.634,83 ","83.043,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","83.043,00 ","0,00 ","42.591,83 ","0,00 ","0,00 ","0,00 ","42.591,83 ","328.734,38 ","368.169,88 ","2.336.777,03 "
14.,9 ,OBČINA BREŽICE,"23.019.881,35 ","6.844.225,87 ","1.189.857,42 ","1.060.386,91 ","39.052,48 ","76.599,70 ","2.451,72 ","4.998,54 ","0,00 ","6.368,07 ","182.315,76 ","93.421,96 ","74.791,91 ","630,69 ","1.052,77 ","12.418,43 ","5.355.231,85 ","1.118.563,95 ","47.709,29 ","558.583,71 ","18.658,84 ","6.416,86 ","3.346.624,50 ","1.213,86 ","1.963,69 ","255.497,15 ","106.820,84 ","106.820,84 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","10.000,00 ","0,00 ","10.000,00 ","0,00 ","0,00 ","0,00 ","9.025.681,77 ","658.742,21 ","435.677,46 ","0,00 ","223.064,75 ","4.367.474,35 ","0,00 ","42.200,00 ","33.857,38 ","0,00 ","0,00 ","4.291.416,97 ","939.899,36 ","939.899,36 ","3.059.565,85 ","62.726,28 ","154.307,24 ","607,21 ","2.833.528,61 ","8.396,51 ","0,00 ","0,00 ","0,00 ","0,00 ","7.067.029,40 ","7.067.029,40 ","12.800,00 ","0,00 ","73.880,66 ","46.779,20 ","4.865.015,27 ","1.412.469,39 ","211.553,35 ","19.416,53 ","425.115,00 ","82.944,31 ","22.619,05 ","0,00 ","22.619,05 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","60.325,26 ","60.325,26 ","0,00 ","0,00 ","0,00 ","2.216.269,80 ","2.298.253,42 ","5.151.072,87 "
15.,152 ,OBČINA CANKOVA,"2.626.884,67 ","609.457,02 ","253.018,43 ","220.117,47 ","11.684,87 ","20.045,08 ","0,00 ","565,15 ","0,00 ","605,86 ","40.054,13 ","22.381,08 ","15.646,23 ","139,52 ","232,46 ","1.654,84 ","299.888,86 ","61.165,03 ","4.398,44 ","108.906,47 ","8.419,88 ","369,38 ","73.578,18 ","789,73 ","0,00 ","42.261,75 ","16.495,60 ","16.495,60 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","486.351,22 ","0,00 ","0,00 ","0,00 ","0,00 ","317.881,31 ","8.869,69 ","2.411,12 ","1.449,37 ","0,00 ","0,00 ","305.151,13 ","58.247,91 ","58.247,91 ","110.222,00 ","6.495,19 ","16.546,14 ","169,96 ","84.933,86 ","0,00 ","2.076,85 ","0,00 ","0,00 ","0,00 ","1.507.491,83 ","1.507.491,83 ","0,00 ","0,00 ","62.261,43 ","0,00 ","1.089.943,17 ","291.151,80 ","27.157,82 ","0,00 ","36.977,61 ","23.584,60 ","13.001,25 ","13.001,25 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","10.583,35 ","10.583,35 ","0,00 ","0,00 ","0,00 ","-301.609,74 ","-286.212,99 ","300.267,64 "
16.,11 ,MESTNA OBČINA CELJE,"45.592.392,41 ","9.051.574,97 ","2.819.078,74 ","2.467.568,83 ","54.495,00 ","187.555,88 ","77.585,72 ","945,24 ","0,00 ","30.928,07 ","444.407,76 ","228.297,42 ","180.062,46 ","1.582,85 ","2.558,59 ","31.906,44 ","4.738.477,42 ","436.503,19 ","189.514,37 ","946.342,72 ","55.661,34 ","7.136,57 ","1.725.677,44 ","277.060,04 ","0,00 ","1.100.581,75 ","377.177,30 ","377.177,30 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","672.433,75 ","622.433,75 ","50.000,00 ","0,00 ","0,00 ","0,00 ","20.830.470,99 ","1.986.140,43 ","1.388.000,34 ","0,00 ","598.140,09 ","9.427.363,71 ","0,00 ","55.740,00 ","233.918,86 ","0,00 ","10.539,76 ","9.127.165,09 ","286.359,93 ","286.359,93 ","9.130.606,92 ","0,00 ","586.695,20 ","265.000,00 ","6.612.581,82 ","1.666.329,90 ","0,00 ","0,00 ","0,00 ","0,00 ","9.687.958,45 ","9.687.958,45 ","435.812,50 ","48.605,73 ","142.433,75 ","23.622,33 ","5.676.138,06 ","1.258.465,83 ","1.860.940,47 ","29.458,40 ","212.481,38 ","6.022.388,00 ","5.713.700,26 ","0,00 ","5.137.279,37 ","0,00 ","0,00 ","0,00 ","576.420,89 ","0,00 ","308.687,74 ","0,00 ","0,00 ","0,00 ","308.687,74 ","818.771,38 ","1.183.629,97 ","11.527.242,57 "
17.,12 ,OBČINA CERKLJE NA GORENJSKEM,"6.505.049,58 ","1.448.134,74 ","234.063,80 ","201.065,97 ","6.267,76 ","20.072,85 ","0,00 ","4.602,88 ","0,00 ","2.054,34 ","35.971,33 ","18.272,04 ","14.596,46 ","156,33 ","206,44 ","2.740,06 ","1.159.792,17 ","222.707,20 ","20.766,48 ","102.866,75 ","9.069,77 ","3.386,03 ","597.251,21 ","23.655,99 ","0,00 ","180.088,74 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","18.307,44 ","0,00 ","18.307,44 ","0,00 ","0,00 ","0,00 ","1.815.648,92 ","134.030,17 ","123.549,52 ","0,00 ","10.480,65 ","1.093.927,74 ","0,00 ","19.090,00 ","0,00 ","0,00 ","0,00 ","1.074.837,74 ","218.273,00 ","218.273,00 ","369.418,01 ","18.001,27 ","19.702,06 ","0,00 ","329.771,74 ","1.942,94 ","0,00 ","0,00 ","0,00 ","0,00 ","3.019.698,09 ","3.019.698,09 ","545.750,94 ","0,00 ","78.867,20 ","1.926,01 ","1.137.034,20 ","771.108,40 ","341.256,89 ","4.893,50 ","138.860,95 ","221.567,83 ","122.288,78 ","106.000,00 ","16.288,78 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","99.279,05 ","99.279,05 ","0,00 ","0,00 ","0,00 ","457.671,97 ","400.630,24 ","2.676.026,01 "
18.,13 ,OBČINA CERKNICA,"17.773.969,59 ","2.536.291,74 ","463.274,85 ","412.149,79 ","7.404,40 ","21.073,77 ","15.898,24 ","4.102,89 ","0,00 ","2.645,76 ","82.218,02 ","38.780,01 ","31.022,20 ","261,94 ","436,79 ","11.717,08 ","1.876.510,55 ","150.190,63 ","57.334,14 ","212.913,16 ","15.261,49 ","2.291,02 ","1.188.645,87 ","5.526,40 ","36.754,04 ","207.593,80 ","61.688,73 ","61.688,73 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","52.599,59 ","0,00 ","5.000,04 ","0,00 ","47.599,55 ","0,00 ","3.751.794,65 ","161.066,72 ","122.628,35 ","0,00 ","38.438,37 ","1.341.253,74 ","0,00 ","15.900,00 ","8.688,46 ","1.633,75 ","0,00 ","1.315.031,53 ","482.665,27 ","482.665,27 ","1.766.808,92 ","96.090,14 ","44.615,81 ","5.457,53 ","1.425.401,70 ","195.243,74 ","0,00 ","0,00 ","0,00 ","0,00 ","11.326.846,76 ","11.326.846,76 ","0,00 ","0,00 ","28.039,78 ","0,00 ","10.198.977,21 ","679.442,63 ","105.362,03 ","1.800,00 ","313.225,11 ","159.036,44 ","114.994,86 ","114.994,86 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","44.041,58 ","41,58 ","0,00 ","0,00 ","44.000,00 ","-4.846.403,33 ","-4.790.482,67 ","2.624.579,66 "
19.,14 ,OBČINA CERKNO,"5.164.558,38 ","1.677.765,30 ","251.564,18 ","227.212,38 ","3.999,76 ","13.787,24 ","2.806,74 ","3.385,05 ","0,00 ","373,01 ","39.376,25 ","20.284,05 ","16.548,16 ","140,40 ","234,04 ","2.169,60 ","1.218.260,38 ","109.170,63 ","0,00 ","201.660,45 ","18.080,70 ","2.546,85 ","414.823,21 ","10.736,16 ","0,00 ","461.242,38 ","16.302,49 ","16.245,49 ","0,00 ","57,00 ","0,00 ","0,00 ","0,00 ","152.262,00 ","17.878,00 ","57.282,00 ","0,00 ","77.102,00 ","0,00 ","1.709.455,26 ","24.904,09 ","0,00 ","0,00 ","24.904,09 ","1.137.064,00 ","0,00 ","9.244,15 ","0,00 ","0,00 ","0,00 ","1.127.819,85 ","173.011,89 ","173.011,89 ","374.475,28 ","15.197,15 ","14.216,12 ","0,00 ","340.688,01 ","4.374,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.620.089,10 ","1.620.089,10 ","0,00 ","12.685,63 ","35.692,08 ","28.232,84 ","799.634,05 ","619.348,25 ","18.626,30 ","2.289,60 ","103.580,35 ","157.248,72 ","63.550,46 ","51.356,25 ","0,00 ","0,00 ","0,00 ","12.194,21 ","0,00 ","0,00 ","93.698,26 ","51.198,26 ","0,00 ","0,00 ","42.500,00 ","148.319,11 ","155.468,71 ","1.263.385,90 "
20.,153 ,OBČINA CERKVENJAK,"1.876.269,83 ","541.656,05 ","184.586,70 ","165.065,11 ","4.857,09 ","11.394,76 ","3.269,74 ","0,00 ","0,00 ","0,00 ","29.139,22 ","15.304,43 ","11.889,75 ","102,83 ","168,41 ","1.673,80 ","307.602,35 ","46.512,23 ","582,68 ","155.717,26 ","4.916,96 ","745,82 ","69.808,92 ","193,56 ","0,00 ","29.124,92 ","10.027,78 ","5.089,52 ","4.938,26 ","0,00 ","0,00 ","0,00 ","0,00 ","10.300,00 ","0,00 ","10.300,00 ","0,00 ","0,00 ","0,00 ","543.764,40 ","15.499,99 ","0,00 ","0,00 ","15.499,99 ","299.375,02 ","0,00 ","5.263,20 ","0,00 ","0,00 ","0,00 ","294.111,82 ","55.538,97 ","55.538,97 ","173.350,42 ","6.750,54 ","10.521,47 ","0,00 ","156.078,41 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","733.839,60 ","733.839,60 ","0,00 ","0,00 ","17.215,47 ","0,00 ","503.955,58 ","129.378,55 ","13.848,96 ","2.470,50 ","66.970,54 ","57.009,78 ","50.769,96 ","44.088,33 ","0,00 ","0,00 ","0,00 ","6.681,63 ","0,00 ","0,00 ","6.239,82 ","235,39 ","0,00 ","0,00 ","6.004,43 ","61.112,16 ","71.135,79 ","474.998,38 "
21.,196 ,OBČINA CIRKULANE,"2.795.838,64 ","622.304,86 ","174.440,30 ","147.248,64 ","8.913,33 ","11.460,62 ","6.326,18 ","491,53 ","0,00 ","0,00 ","27.362,10 ","14.850,51 ","10.881,49 ","95,70 ","159,88 ","1.374,52 ","409.545,89 ","56.466,33 ","0,00 ","23.579,48 ","1.764,90 ","1.950,68 ","245.409,19 ","0,00 ","0,00 ","80.375,31 ","10.956,57 ","10.956,57 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","745.500,81 ","0,00 ","0,00 ","0,00 ","0,00 ","419.888,72 ","0,00 ","3.150,00 ","0,00 ","0,00 ","0,00 ","416.738,72 ","73.998,20 ","73.998,20 ","251.613,89 ","78.982,95 ","34.161,84 ","0,00 ","138.469,10 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.384.821,16 ","1.384.821,16 ","0,00 ","0,00 ","6.061,67 ","703,34 ","1.328.779,24 ","29.761,98 ","0,00 ","2.400,00 ","17.114,93 ","43.211,81 ","42.778,53 ","19.978,52 ","0,00 ","0,00 ","0,00 ","22.800,01 ","0,00 ","0,00 ","433,28 ","433,28 ","0,00 ","0,00 ","0,00 ","300.094,84 ","308.226,93 ","504.201,12 "
22.,15 ,OBČINA ČRENŠOVCI,"3.578.251,12 ","1.170.147,94 ","217.921,63 ","193.548,74 ","7.759,34 ","15.758,98 ","0,00 ","0,00 ","0,00 ","854,57 ","35.540,50 ","19.785,51 ","13.736,81 ","111,17 ","199,34 ","1.707,67 ","895.574,34 ","88.811,81 ","33.682,51 ","108.669,41 ","11.271,55 ","5.889,36 ","409.826,55 ","675,00 ","5.295,65 ","231.452,50 ","2.997,89 ","2.997,89 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","18.113,58 ","14.613,58 ","3.500,00 ","0,00 ","0,00 ","0,00 ","1.150.213,54 ","18.369,14 ","0,00 ","0,00 ","18.369,14 ","717.346,37 ","0,00 ","0,00 ","2.392,00 ","0,00 ","0,00 ","714.954,37 ","63.906,43 ","63.906,43 ","350.591,60 ","8.589,06 ","67.182,42 ","0,00 ","234.808,91 ","39.526,44 ","484,77 ","0,00 ","0,00 ","0,00 ","1.149.587,99 ","1.149.587,99 ","0,00 ","0,00 ","66.480,38 ","0,00 ","738.345,92 ","197.767,95 ","18.306,60 ","0,00 ","128.687,14 ","108.301,65 ","79.477,79 ","0,00 ","47.233,97 ","0,00 ","0,00 ","0,00 ","32.243,82 ","0,00 ","28.823,86 ","0,00 ","0,00 ","0,00 ","28.823,86 ","-24.648,82 ","-22.170,21 ","330.435,18 "
23.,16 ,OBČINA ČRNA NA KOROŠKEM,"5.355.948,79 ","1.734.649,76 ","331.883,43 ","289.757,81 ","9.564,93 ","19.203,55 ","4.181,44 ","3.042,39 ","0,00 ","6.133,31 ","52.714,69 ","28.086,70 ","20.793,64 ","179,40 ","293,39 ","3.361,56 ","1.262.943,54 ","164.765,25 ","70.358,58 ","96.576,22 ","58.292,66 ","6.162,85 ","616.440,06 ","34.208,30 ","1.390,67 ","214.748,95 ","31.315,47 ","30.978,74 ","0,00 ","336,73 ","0,00 ","0,00 ","0,00 ","55.792,63 ","0,00 ","54.292,63 ","0,00 ","1.500,00 ","0,00 ","1.253.521,46 ","26.000,00 ","0,00 ","0,00 ","26.000,00 ","637.350,03 ","0,00 ","8.824,00 ","0,00 ","0,00 ","0,00 ","628.526,03 ","164.067,51 ","164.067,51 ","425.824,62 ","7.981,70 ","18.732,92 ","1.788,00 ","397.322,00 ","0,00 ","0,00 ","279,30 ","0,00 ","279,30 ","2.316.887,50 ","2.316.887,50 ","63.398,40 ","20.221,67 ","51.175,23 ","13.405,22 ","705.125,97 ","1.264.194,40 ","0,00 ","0,00 ","199.366,61 ","50.890,07 ","18.000,00 ","18.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","32.890,07 ","0,00 ","0,00 ","0,00 ","32.890,07 ","216.486,06 ","247.793,22 ","479.109,11 "
24.,17 ,OBČINA ČRNOMELJ,"13.724.701,37 ","3.069.276,14 ","724.096,74 ","662.712,35 ","14.826,21 ","41.376,51 ","0,00 ","0,00 ","0,00 ","5.181,67 ","115.189,81 ","58.333,24 ","46.986,29 ","397,68 ","662,76 ","8.809,84 ","2.153.076,40 ","100.037,63 ","2.076,01 ","203.267,73 ","7.027,09 ","4.476,02 ","1.407.140,28 ","952,05 ","7.437,60 ","420.661,99 ","70.876,61 ","70.451,27 ","0,00 ","425,34 ","0,00 ","0,00 ","0,00 ","6.036,58 ","0,00 ","6.036,58 ","0,00 ","0,00 ","0,00 ","6.822.767,20 ","219.399,55 ","0,00 ","0,00 ","219.399,55 ","3.382.136,95 ","0,00 ","0,00 ","14.561,73 ","0,00 ","0,00 ","3.367.575,22 ","844.968,42 ","844.968,42 ","2.376.262,28 ","783,26 ","173.828,32 ","1.334,83 ","2.143.129,54 ","57.186,33 ","0,00 ","0,00 ","0,00 ","0,00 ","3.407.708,82 ","3.407.708,82 ","30.728,00 ","0,00 ","159.781,41 ","0,00 ","2.707.014,03 ","185.684,16 ","56.458,00 ","11.310,81 ","256.732,41 ","424.949,21 ","35.503,52 ","12.681,16 ","22.822,36 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","389.445,69 ","173.079,40 ","0,00 ","0,00 ","216.366,29 ","-161.487,04 ","-92.247,11 ","245.386,25 "
25.,18 ,OBČINA DESTRNIK,"2.553.399,76 ","747.575,13 ","131.848,41 ","117.290,87 ","6.406,08 ","7.991,72 ","0,00 ","0,00 ","0,00 ","159,74 ","21.808,92 ","10.608,10 ","8.282,48 ","71,92 ","119,76 ","2.726,66 ","561.887,03 ","23.744,10 ","1.043,48 ","66.031,37 ","3.762,43 ","459,18 ","349.534,53 ","4.570,10 ","0,00 ","112.741,84 ","32.030,77 ","32.030,77 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","943.486,81 ","20.688,93 ","0,00 ","0,00 ","20.688,93 ","465.887,48 ","0,00 ","2.400,00 ","0,00 ","0,00 ","0,00 ","463.487,48 ","45.885,12 ","45.885,12 ","411.025,28 ","78.546,31 ","22.823,04 ","0,00 ","309.655,93 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","861.199,23 ","861.199,23 ","0,00 ","0,00 ","23.076,73 ","18.099,96 ","737.102,22 ","0,00 ","5.000,00 ","0,00 ","77.920,32 ","1.138,59 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.138,59 ","1.138,59 ","0,00 ","0,00 ","0,00 ","-152.613,77 ","-122.268,47 ","205.441,14 "
26.,19 ,OBČINA DIVAČA,"4.879.958,79 ","1.298.084,72 ","239.251,47 ","208.830,23 ","3.806,00 ","17.454,82 ","743,22 ","8.417,20 ","0,00 ","0,00 ","37.678,47 ","19.292,20 ","15.455,61 ","130,78 ","218,03 ","2.581,85 ","992.216,06 ","159.928,63 ","16.646,93 ","138.392,90 ","6.484,44 ","4.401,39 ","493.123,41 ","17.385,47 ","0,00 ","155.852,89 ","28.938,72 ","28.938,72 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.533.762,00 ","58.381,12 ","43.186,01 ","0,00 ","15.195,11 ","770.371,38 ","0,00 ","11.880,00 ","0,00 ","0,00 ","0,00 ","758.491,38 ","189.802,23 ","189.802,23 ","515.207,27 ","29.625,70 ","23.453,80 ","4.286,57 ","446.715,77 ","11.125,43 ","0,00 ","0,00 ","0,00 ","0,00 ","1.856.494,58 ","1.856.494,58 ","0,00 ","0,00 ","132.536,76 ","0,00 ","1.506.499,03 ","45.444,01 ","0,00 ","1.240,20 ","170.774,58 ","191.617,49 ","141.922,35 ","141.922,35 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","49.695,14 ","134,52 ","0,00 ","0,00 ","49.560,62 ","513.238,07 ","541.516,40 ","964.655,08 "
